SENSE daaa 1 24-04-2019 12:12:11.678 T: 27.8927993774414 [C]; A:[26, -4, 192]; H: 67.40240478515625
SENSE daad 566 24-04-2019 12:20:26.129 T: 27.76799964904785 [C]; A:[120, -8, 198]; H: 63.0765380859375
SENSE daaa 940 24-04-2019 12:20:26.297 T: 28.45439910888671 [C]; A:[16, -8, 200]; H: 63.061279296875
SENSE daac 946 24-04-2019 12:20:26.634 T: 26.58239936828613 [C]; A:[12, -42, 240]; H: 64.59478759765625
SENSE daaa 941 24-04-2019 12:20:26.726 T: 28.45439910888671 [C]; A:[16, 0, 194]; H: 63.091796875
SENSE daab 632 24-04-2019 12:20:26.782 T: 29.26559829711914 [C]; A:[46, 0, 230]; H: 61.19207763671875
SENSE daac 947 24-04-2019 12:20:27.060 T: 26.58239936828613 [C]; A:[12, -42, 246]; H: 64.56427001953125
SENSE daad 567 24-04-2019 12:20:26.993 T: 27.76799964904785 [C]; A:[116, -6, 202]; H: 63.0765380859375
SENSE daaa 942 24-04-2019 12:20:27.162 T: 28.45439910888671 [C]; A:[16, -8, 198]; H: 63.11468505859375
SENSE daac 948 24-04-2019 12:20:27.505 T: 26.58239936828613 [C]; A:[14, -40, 244]; H: 64.53375244140625
SENSE daaa 943 24-04-2019 12:20:27.597 T: 28.45439910888671 [C]; A:[20, -8, 200]; H: 63.11468505859375
SENSE daab 633 24-04-2019 12:20:27.663 T: 29.26559829711914 [C]; A:[46, 0, 230]; H: 61.22259521484375
SENSE daac 949 24-04-2019 12:20:27.936 T: 26.58239936828613 [C]; A:[14, -42, 244]; H: 64.50323486328125
SENSE daad 568 24-04-2019 12:20:27.867 T: 27.76799964904785 [C]; A:[114, -4, 204]; H: 63.09942626953125
SENSE daaa 944 24-04-2019 12:20:28.033 T: 28.45439910888671 [C]; A:[18, -8, 204]; H: 63.14520263671875
SENSE daac 950 24-04-2019 12:20:28.386 T: 26.58239936828613 [C]; A:[12, -42, 242]; H: 64.44219970703125
SENSE daaa 945 24-04-2019 12:20:28.461 T: 28.39199829101562 [C]; A:[18, -6, 208]; H: 63.14520263671875
SENSE daab 634 24-04-2019 12:20:28.519 T: 29.26559829711914 [C]; A:[62, 0, 234]; H: 61.19207763671875
SENSE daac 951 24-04-2019 12:20:28.802 T: 26.58239936828613 [C]; A:[26, -40, 246]; H: 64.44219970703125
SENSE daad 569 24-04-2019 12:20:28.741 T: 27.76799964904785 [C]; A:[124, -8, 210]; H: 63.12994384765625
SENSE daaa 946 24-04-2019 12:20:28.898 T: 28.45439910888671 [C]; A:[20, -8, 200]; H: 63.14520263671875
SENSE daac 952 24-04-2019 12:20:29.247 T: 26.64480018615722 [C]; A:[14, -44, 246]; H: 64.41168212890625
SENSE daaa 947 24-04-2019 12:20:29.327 T: 28.45439910888671 [C]; A:[16, -4, 196]; H: 63.11468505859375
SENSE daab 635 24-04-2019 12:20:29.380 T: 29.26559829711914 [C]; A:[50, -8, 232]; H: 61.16156005859375
SENSE daac 953 24-04-2019 12:20:29.663 T: 26.64480018615722 [C]; A:[14, -42, 244]; H: 64.41168212890625
SENSE daad 570 24-04-2019 12:20:29.595 T: 27.76799964904785 [C]; A:[120, -6, 204]; H: 63.16046142578125
SENSE daaa 948 24-04-2019 12:20:29.779 T: 28.45439910888671 [C]; A:[18, -6, 198]; H: 63.08416748046875
SENSE daac 954 24-04-2019 12:20:30.114 T: 26.58239936828613 [C]; A:[20, -48, 246]; H: 64.38116455078125
SENSE daaa 949 24-04-2019 12:20:30.212 T: 28.45439910888671 [C]; A:[22, -8, 208]; H: 63.11468505859375
SENSE daab 636 24-04-2019 12:20:30.280 T: 29.26559829711914 [C]; A:[44, 0, 224]; H: 61.16156005859375
SENSE daac 955 24-04-2019 12:20:30.544 T: 26.58239936828613 [C]; A:[14, -38, 244]; H: 64.38116455078125
SENSE daad 571 24-04-2019 12:20:30.479 T: 27.76799964904785 [C]; A:[118, -10, 206]; H: 63.183349609375
SENSE daaa 950 24-04-2019 12:20:30.649 T: 28.45439910888671 [C]; A:[18, -8, 194]; H: 63.11468505859375
SENSE daac 956 24-04-2019 12:20:30.979 T: 26.64480018615722 [C]; A:[14, -46, 244]; H: 64.38116455078125
SENSE daaa 951 24-04-2019 12:20:31.067 T: 28.39199829101562 [C]; A:[20, 0, 204]; H: 63.061279296875
SENSE daab 637 24-04-2019 12:20:31.131 T: 29.26559829711914 [C]; A:[46, 0, 234]; H: 61.13104248046875
SENSE daac 957 24-04-2019 12:20:31.405 T: 26.58239936828613 [C]; A:[14, -38, 248]; H: 64.38116455078125
SENSE daad 572 24-04-2019 12:20:31.339 T: 27.76799964904785 [C]; A:[114, 0, 202]; H: 63.2138671875
SENSE daaa 952 24-04-2019 12:20:31.520 T: 28.45439910888671 [C]; A:[16, 0, 200]; H: 63.091796875
SENSE daac 958 24-04-2019 12:20:31.850 T: 26.58239936828613 [C]; A:[12, -42, 242]; H: 64.38116455078125
SENSE daaa 953 24-04-2019 12:20:31.943 T: 28.45439910888671 [C]; A:[22, -6, 202]; H: 63.091796875
SENSE daab 638 24-04-2019 12:20:32.012 T: 29.26559829711914 [C]; A:[48, 0, 228]; H: 61.13104248046875
SENSE daac 959 24-04-2019 12:20:32.296 T: 26.58239936828613 [C]; A:[14, -42, 240]; H: 64.38116455078125
SENSE daad 573 24-04-2019 12:20:32.232 T: 27.83039855957031 [C]; A:[124, -8, 202]; H: 63.2138671875
SENSE daaa 954 24-04-2019 12:20:32.379 T: 28.45439910888671 [C]; A:[18, -6, 194]; H: 63.061279296875
SENSE daac 960 24-04-2019 12:20:32.731 T: 26.58239936828613 [C]; A:[12, -42, 248]; H: 64.38116455078125
SENSE daaa 955 24-04-2019 12:20:32.818 T: 28.51679992675781 [C]; A:[22, -6, 200]; H: 63.061279296875
SENSE daab 639 24-04-2019 12:20:32.863 T: 29.26559829711914 [C]; A:[44, 0, 228]; H: 61.28363037109375
SENSE daac 961 24-04-2019 12:20:33.147 T: 26.58239936828613 [C]; A:[16, -44, 244]; H: 64.3582763671875
SENSE daad 574 24-04-2019 12:20:33.081 T: 27.76799964904785 [C]; A:[120, -6, 202]; H: 63.183349609375
SENSE daaa 956 24-04-2019 12:20:33.254 T: 28.51679992675781 [C]; A:[20, -6, 198]; H: 63.091796875
SENSE daac 962 24-04-2019 12:20:33.582 T: 26.58239936828613 [C]; A:[12, -36, 246]; H: 64.3582763671875
SENSE daaa 957 24-04-2019 12:20:33.700 T: 28.45439910888671 [C]; A:[14, -4, 198]; H: 63.091796875
SENSE daab 640 24-04-2019 12:20:33.739 T: 29.26559829711914 [C]; A:[52, 0, 230]; H: 61.5201416015625
SENSE daac 963 24-04-2019 12:20:34.013 T: 26.58239936828613 [C]; A:[16, -42, 244]; H: 64.3582763671875
SENSE daad 575 24-04-2019 12:20:33.930 T: 27.76799964904785 [C]; A:[122, -12, 204]; H: 63.16046142578125
SENSE daaa 958 24-04-2019 12:20:34.135 T: 28.45439910888671 [C]; A:[20, -8, 206]; H: 63.091796875
SENSE daac 964 24-04-2019 12:20:34.464 T: 26.64480018615722 [C]; A:[14, -42, 242]; H: 64.3582763671875
SENSE daaa 959 24-04-2019 12:20:34.553 T: 28.45439910888671 [C]; A:[14, -8, 196]; H: 63.091796875
SENSE daab 641 24-04-2019 12:20:34.619 T: 29.26559829711914 [C]; A:[50, 0, 232]; H: 61.5811767578125
SENSE daac 965 24-04-2019 12:20:34.879 T: 26.58239936828613 [C]; A:[16, -42, 248]; H: 64.3582763671875
SENSE daad 576 24-04-2019 12:20:34.814 T: 27.76799964904785 [C]; A:[120, -4, 204]; H: 63.16046142578125
SENSE daaa 960 24-04-2019 12:20:34.990 T: 28.45439910888671 [C]; A:[20, 0, 200]; H: 63.091796875
SENSE daac 966 24-04-2019 12:20:35.314 T: 26.64480018615722 [C]; A:[14, -42, 242]; H: 64.3277587890625
SENSE daaa 961 24-04-2019 12:20:35.409 T: 28.45439910888671 [C]; A:[18, -8, 204]; H: 63.091796875
SENSE daab 642 24-04-2019 12:20:35.480 T: 29.26559829711914 [C]; A:[48, 0, 232]; H: 61.6116943359375
SENSE daac 967 24-04-2019 12:20:35.730 T: 26.64480018615722 [C]; A:[16, -42, 248]; H: 64.3277587890625
SENSE daad 577 24-04-2019 12:20:35.663 T: 27.83039855957031 [C]; A:[116, 0, 204]; H: 63.16046142578125
SENSE daaa 962 24-04-2019 12:20:35.862 T: 28.45439910888671 [C]; A:[20, -12, 198]; H: 63.11468505859375
SENSE daac 968 24-04-2019 12:20:36.191 T: 26.64480018615722 [C]; A:[16, -42, 244]; H: 64.3277587890625
SENSE daaa 963 24-04-2019 12:20:36.284 T: 28.45439910888671 [C]; A:[20, -4, 202]; H: 63.14520263671875
SENSE daab 643 24-04-2019 12:20:36.350 T: 29.26559829711914 [C]; A:[44, 0, 222]; H: 61.5811767578125
SENSE daac 969 24-04-2019 12:20:36.635 T: 26.64480018615722 [C]; A:[14, -46, 246]; H: 64.3277587890625
SENSE daad 578 24-04-2019 12:20:36.568 T: 27.76799964904785 [C]; A:[120, -12, 206]; H: 63.183349609375
SENSE daaa 964 24-04-2019 12:20:36.721 T: 28.45439910888671 [C]; A:[16, -8, 204]; H: 63.17572021484375
SENSE daac 970 24-04-2019 12:20:37.071 T: 26.64480018615722 [C]; A:[14, -46, 248]; H: 64.3277587890625
SENSE daaa 965 24-04-2019 12:20:37.159 T: 28.45439910888671 [C]; A:[16, -4, 196]; H: 63.17572021484375
SENSE daab 644 24-04-2019 12:20:37.211 T: 29.26559829711914 [C]; A:[48, 0, 230]; H: 61.5506591796875
SENSE daac 971 24-04-2019 12:20:37.487 T: 26.64480018615722 [C]; A:[16, -42, 248]; H: 64.3277587890625
SENSE daad 579 24-04-2019 12:20:37.421 T: 27.83039855957031 [C]; A:[126, 0, 198]; H: 63.183349609375
SENSE daaa 966 24-04-2019 12:20:37.596 T: 28.39199829101562 [C]; A:[22, -10, 204]; H: 63.20623779296875
SENSE daac 972 24-04-2019 12:20:37.932 T: 26.64480018615722 [C]; A:[16, -44, 242]; H: 64.3277587890625
SENSE daaa 967 24-04-2019 12:20:38.031 T: 28.51679992675781 [C]; A:[16, -4, 200]; H: 63.20623779296875
SENSE daab 645 24-04-2019 12:20:38.082 T: 29.32799911499023 [C]; A:[46, 0, 224]; H: 61.5506591796875
SENSE daac 973 24-04-2019 12:20:38.353 T: 26.58239936828613 [C]; A:[18, -40, 246]; H: 64.3277587890625
SENSE daad 580 24-04-2019 12:20:38.290 T: 27.83039855957031 [C]; A:[120, -8, 198]; H: 63.2138671875
SENSE daaa 968 24-04-2019 12:20:38.466 T: 28.45439910888671 [C]; A:[20, -4, 200]; H: 63.20623779296875
SENSE daac 974 24-04-2019 12:20:38.803 T: 26.64480018615722 [C]; A:[18, -52, 242]; H: 64.3277587890625
SENSE daaa 969 24-04-2019 12:20:38.885 T: 28.45439910888671 [C]; A:[20, -4, 214]; H: 63.23675537109375
SENSE daab 646 24-04-2019 12:20:38.952 T: 29.26559829711914 [C]; A:[48, 0, 230]; H: 61.5201416015625
SENSE daac 975 24-04-2019 12:20:39.218 T: 26.64480018615722 [C]; A:[12, -48, 244]; H: 64.3277587890625
SENSE daad 581 24-04-2019 12:20:39.159 T: 27.76799964904785 [C]; A:[120, -10, 204]; H: 63.2138671875
SENSE daaa 970 24-04-2019 12:20:39.322 T: 28.45439910888671 [C]; A:[18, -4, 200]; H: 63.23675537109375
SENSE daac 976 24-04-2019 12:20:39.654 T: 26.64480018615722 [C]; A:[14, -48, 244]; H: 64.3277587890625
SENSE daaa 971 24-04-2019 12:20:39.740 T: 28.45439910888671 [C]; A:[22, -8, 206]; H: 63.20623779296875
SENSE daab 647 24-04-2019 12:20:39.809 T: 29.26559829711914 [C]; A:[50, 0, 230]; H: 61.4591064453125
SENSE daac 977 24-04-2019 12:20:40.069 T: 26.64480018615722 [C]; A:[16, -44, 242]; H: 64.3277587890625
SENSE daad 582 24-04-2019 12:20:40.004 T: 27.76799964904785 [C]; A:[120, -10, 198]; H: 63.244384765625
SENSE daaa 972 24-04-2019 12:20:40.193 T: 28.45439910888671 [C]; A:[16, 0, 198]; H: 63.17572021484375
SENSE daac 978 24-04-2019 12:20:40.511 T: 26.64480018615722 [C]; A:[10, -42, 244]; H: 64.3582763671875
SENSE daaa 973 24-04-2019 12:20:40.626 T: 28.45439910888671 [C]; A:[22, 0, 200]; H: 63.14520263671875
SENSE daab 648 24-04-2019 12:20:40.689 T: 29.26559829711914 [C]; A:[46, 0, 222]; H: 61.3675537109375
SENSE daac 979 24-04-2019 12:20:40.941 T: 26.64480018615722 [C]; A:[14, -40, 240]; H: 64.3277587890625
SENSE daad 583 24-04-2019 12:20:40.878 T: 27.76799964904785 [C]; A:[120, -6, 204]; H: 63.244384765625
SENSE daaa 974 24-04-2019 12:20:41.062 T: 28.45439910888671 [C]; A:[20, -8, 204]; H: 63.11468505859375
SENSE daac 980 24-04-2019 12:20:41.376 T: 26.64480018615722 [C]; A:[16, -40, 246]; H: 64.3582763671875
SENSE daaa 975 24-04-2019 12:20:41.491 T: 28.45439910888671 [C]; A:[16, -6, 206]; H: 63.091796875
SENSE daab 649 24-04-2019 12:20:41.550 T: 29.26559829711914 [C]; A:[44, 0, 228]; H: 61.28363037109375
SENSE daac 981 24-04-2019 12:20:41.792 T: 26.64480018615722 [C]; A:[16, -42, 250]; H: 64.3582763671875
SENSE daad 584 24-04-2019 12:20:41.739 T: 27.76799964904785 [C]; A:[122, -10, 200]; H: 63.2138671875
SENSE daaa 976 24-04-2019 12:20:41.928 T: 28.45439910888671 [C]; A:[18, 0, 200]; H: 63.061279296875
SENSE daac 982 24-04-2019 12:20:42.237 T: 26.64480018615722 [C]; A:[16, -44, 248]; H: 64.3582763671875
SENSE daaa 977 24-04-2019 12:20:42.347 T: 28.45439910888671 [C]; A:[22, -4, 198]; H: 63.061279296875
SENSE daab 650 24-04-2019 12:20:42.420 T: 29.26559829711914 [C]; A:[50, 0, 230]; H: 61.22259521484375
SENSE daac 983 24-04-2019 12:20:42.668 T: 26.64480018615722 [C]; A:[14, -42, 244]; H: 64.3582763671875
SENSE daad 585 24-04-2019 12:20:42.601 T: 27.76799964904785 [C]; A:[122, -12, 204]; H: 63.183349609375
SENSE daaa 978 24-04-2019 12:20:42.793 T: 28.39199829101562 [C]; A:[20, 0, 204]; H: 63.03076171875
SENSE daac 984 24-04-2019 12:20:43.118 T: 26.64480018615722 [C]; A:[18, -46, 244]; H: 64.3582763671875
SENSE daaa 979 24-04-2019 12:20:43.212 T: 28.39199829101562 [C]; A:[18, -6, 202]; H: 62.9697265625
SENSE daab 651 24-04-2019 12:20:43.281 T: 29.32799911499023 [C]; A:[46, 0, 232]; H: 61.19207763671875
SENSE daac 985 24-04-2019 12:20:43.544 T: 26.64480018615722 [C]; A:[18, -44, 240]; H: 64.3582763671875
SENSE daad 586 24-04-2019 12:20:43.475 T: 27.76799964904785 [C]; A:[120, 0, 202]; H: 63.12994384765625
SENSE daaa 980 24-04-2019 12:20:43.648 T: 28.45439910888671 [C]; A:[14, 0, 206]; H: 62.9697265625
SENSE daac 986 24-04-2019 12:20:43.989 T: 26.64480018615722 [C]; A:[14, -46, 246]; H: 64.3582763671875
SENSE daaa 981 24-04-2019 12:20:44.067 T: 28.39199829101562 [C]; A:[24, -8, 198]; H: 62.939208984375
SENSE daab 652 24-04-2019 12:20:44.132 T: 29.32799911499023 [C]; A:[48, 0, 230]; H: 61.13104248046875
SENSE daac 987 24-04-2019 12:20:44.415 T: 26.64480018615722 [C]; A:[14, -42, 242]; H: 64.3582763671875
SENSE daad 587 24-04-2019 12:20:44.348 T: 27.76799964904785 [C]; A:[116, -6, 204]; H: 63.09942626953125
SENSE daaa 982 24-04-2019 12:20:44.519 T: 28.45439910888671 [C]; A:[22, 0, 204]; H: 62.939208984375
SENSE daac 988 24-04-2019 12:20:44.866 T: 26.64480018615722 [C]; A:[16, -38, 254]; H: 64.3582763671875
SENSE daaa 983 24-04-2019 12:20:44.952 T: 28.39199829101562 [C]; A:[22, 0, 200]; H: 62.90869140625
SENSE daab 653 24-04-2019 12:20:45.009 T: 29.32799911499023 [C]; A:[48, -4, 226]; H: 61.13104248046875
SENSE daac 989 24-04-2019 12:20:45.296 T: 26.70719909667968 [C]; A:[18, -44, 244]; H: 64.3582763671875
SENSE daad 588 24-04-2019 12:20:45.232 T: 27.76799964904785 [C]; A:[118, -6, 206]; H: 63.09942626953125
SENSE daaa 984 24-04-2019 12:20:45.389 T: 28.45439910888671 [C]; A:[18, -4, 206]; H: 62.878173828125
SENSE daac 990 24-04-2019 12:20:45.731 T: 26.64480018615722 [C]; A:[16, -40, 248]; H: 64.3582763671875
SENSE daaa 985 24-04-2019 12:20:45.808 T: 28.39199829101562 [C]; A:[16, -6, 204]; H: 62.878173828125
SENSE daab 654 24-04-2019 12:20:45.879 T: 29.32799911499023 [C]; A:[48, 0, 226]; H: 61.07763671875
SENSE daac 991 24-04-2019 12:20:46.147 T: 26.64480018615722 [C]; A:[20, -44, 246]; H: 64.3582763671875
SENSE daad 589 24-04-2019 12:20:46.077 T: 27.76799964904785 [C]; A:[122, -10, 204]; H: 63.09942626953125
SENSE daaa 986 24-04-2019 12:20:46.244 T: 28.39199829101562 [C]; A:[18, 0, 204]; H: 62.878173828125
SENSE daac 992 24-04-2019 12:20:46.592 T: 26.58239936828613 [C]; A:[18, -42, 248]; H: 64.38116455078125
SENSE daaa 987 24-04-2019 12:20:46.668 T: 28.39199829101562 [C]; A:[22, -4, 202]; H: 62.90869140625
SENSE daab 655 24-04-2019 12:20:46.734 T: 29.32799911499023 [C]; A:[46, 2, 230]; H: 61.07763671875
SENSE daac 993 24-04-2019 12:20:47.028 T: 26.64480018615722 [C]; A:[12, -44, 254]; H: 64.38116455078125
SENSE daad 590 24-04-2019 12:20:46.960 T: 27.76799964904785 [C]; A:[116, -10, 208]; H: 63.09942626953125
SENSE daaa 988 24-04-2019 12:20:47.104 T: 28.45439910888671 [C]; A:[16, -4, 200]; H: 62.939208984375
SENSE daac 994 24-04-2019 12:20:47.463 T: 26.64480018615722 [C]; A:[16, -42, 242]; H: 64.38116455078125
SENSE daaa 989 24-04-2019 12:20:47.533 T: 28.45439910888671 [C]; A:[20, -14, 196]; H: 62.939208984375
SENSE daab 656 24-04-2019 12:20:47.595 T: 29.32799911499023 [C]; A:[52, -4, 228]; H: 61.047119140625
SENSE daac 995 24-04-2019 12:20:47.879 T: 26.64480018615722 [C]; A:[18, -46, 246]; H: 64.41168212890625
SENSE daad 591 24-04-2019 12:20:47.815 T: 27.76799964904785 [C]; A:[120, -6, 202]; H: 63.09942626953125
SENSE daaa 990 24-04-2019 12:20:47.970 T: 28.39199829101562 [C]; A:[16, -12, 196]; H: 62.9697265625
SENSE daac 996 24-04-2019 12:20:48.324 T: 26.64480018615722 [C]; A:[14, -40, 244]; H: 64.41168212890625
SENSE daaa 991 24-04-2019 12:20:48.408 T: 28.39199829101562 [C]; A:[22, -8, 196]; H: 63.03076171875
SENSE daab 657 24-04-2019 12:20:48.456 T: 29.32799911499023 [C]; A:[46, 6, 230]; H: 61.047119140625
SENSE daac 997 24-04-2019 12:20:48.755 T: 26.64480018615722 [C]; A:[14, -38, 242]; H: 64.44219970703125
SENSE daad 592 24-04-2019 12:20:48.678 T: 27.76799964904785 [C]; A:[122, -12, 202]; H: 63.12994384765625
SENSE daaa 992 24-04-2019 12:20:48.846 T: 28.39199829101562 [C]; A:[16, -10, 200]; H: 63.08416748046875
SENSE daac 998 24-04-2019 12:20:49.206 T: 26.64480018615722 [C]; A:[16, -46, 246]; H: 64.44219970703125
SENSE daaa 993 24-04-2019 12:20:49.279 T: 28.39199829101562 [C]; A:[16, -6, 202]; H: 63.11468505859375
SENSE daab 658 24-04-2019 12:20:49.337 T: 29.26559829711914 [C]; A:[48, 0, 230]; H: 61.047119140625
SENSE daac 999 24-04-2019 12:20:49.621 T: 26.64480018615722 [C]; A:[20, -48, 240]; H: 64.50323486328125
SENSE daad 593 24-04-2019 12:20:49.552 T: 27.70559883117675 [C]; A:[122, -12, 206]; H: 63.16046142578125
SENSE daaa 994 24-04-2019 12:20:49.715 T: 28.39199829101562 [C]; A:[20, 0, 194]; H: 63.14520263671875
SENSE daac 1000 24-04-2019 12:20:50.056 T: 26.58239936828613 [C]; A:[14, -40, 246]; H: 64.53375244140625
SENSE daaa 995 24-04-2019 12:20:50.134 T: 28.45439910888671 [C]; A:[22, -8, 202]; H: 63.17572021484375
SENSE daab 659 24-04-2019 12:20:50.207 T: 29.32799911499023 [C]; A:[48, 0, 234]; H: 61.0166015625
SENSE daac 1001 24-04-2019 12:20:50.472 T: 26.64480018615722 [C]; A:[14, -48, 244]; H: 64.56427001953125
SENSE daad 594 24-04-2019 12:20:50.401 T: 27.76799964904785 [C]; A:[120, -12, 204]; H: 63.183349609375
SENSE daaa 996 24-04-2019 12:20:50.571 T: 28.45439910888671 [C]; A:[18, -10, 200]; H: 63.20623779296875
SENSE daac 1002 24-04-2019 12:20:50.933 T: 26.58239936828613 [C]; A:[12, -42, 242]; H: 64.59478759765625
SENSE daaa 997 24-04-2019 12:20:51.005 T: 28.39199829101562 [C]; A:[20, -8, 200]; H: 63.20623779296875
SENSE daab 660 24-04-2019 12:20:51.064 T: 29.26559829711914 [C]; A:[46, 4, 226]; H: 61.0166015625
SENSE daac 1003 24-04-2019 12:20:51.378 T: 26.58239936828613 [C]; A:[18, -44, 240]; H: 64.59478759765625
SENSE daad 595 24-04-2019 12:20:51.315 T: 27.76799964904785 [C]; A:[120, -6, 198]; H: 63.2138671875
SENSE daaa 998 24-04-2019 12:20:51.441 T: 28.45439910888671 [C]; A:[20, -6, 200]; H: 63.20623779296875
SENSE daac 1004 24-04-2019 12:20:51.813 T: 26.58239936828613 [C]; A:[14, -40, 244]; H: 64.587158203125
SENSE daaa 999 24-04-2019 12:20:51.890 T: 28.39199829101562 [C]; A:[18, -4, 198]; H: 63.20623779296875
SENSE daab 661 24-04-2019 12:20:51.944 T: 29.26559829711914 [C]; A:[48, 2, 232]; H: 60.986083984375
SENSE daac 1005 24-04-2019 12:20:52.229 T: 26.51999855041503 [C]; A:[12, -42, 244]; H: 64.587158203125
SENSE daad 596 24-04-2019 12:20:52.160 T: 27.76799964904785 [C]; A:[122, -10, 198]; H: 63.244384765625
SENSE daaa 1000 24-04-2019 12:20:52.327 T: 28.45439910888671 [C]; A:[16, -6, 196]; H: 63.17572021484375
SENSE daac 1006 24-04-2019 12:20:52.664 T: 26.51999855041503 [C]; A:[10, -38, 246]; H: 64.587158203125
SENSE daaa 1001 24-04-2019 12:20:52.745 T: 28.39199829101562 [C]; A:[14, -6, 204]; H: 63.20623779296875
SENSE daab 662 24-04-2019 12:20:52.814 T: 29.32799911499023 [C]; A:[46, 2, 228]; H: 61.0166015625
SENSE daac 1007 24-04-2019 12:20:53.085 T: 26.58239936828613 [C]; A:[12, -42, 246]; H: 64.587158203125
SENSE daad 597 24-04-2019 12:20:53.019 T: 27.76799964904785 [C]; A:[116, -4, 202]; H: 63.26727294921875
SENSE daaa 1002 24-04-2019 12:20:53.208 T: 28.39199829101562 [C]; A:[24, -6, 200]; H: 63.20623779296875
SENSE daac 1008 24-04-2019 12:20:53.535 T: 26.58239936828613 [C]; A:[18, -44, 244]; H: 64.587158203125
SENSE daaa 1003 24-04-2019 12:20:53.641 T: 28.45439910888671 [C]; A:[16, -6, 196]; H: 63.20623779296875
SENSE daab 663 24-04-2019 12:20:53.715 T: 29.32799911499023 [C]; A:[44, 0, 226]; H: 61.07763671875
SENSE daac 1009 24-04-2019 12:20:53.951 T: 26.58239936828613 [C]; A:[18, -44, 244]; H: 64.587158203125
SENSE daad 598 24-04-2019 12:20:53.882 T: 27.76799964904785 [C]; A:[120, -4, 194]; H: 63.29779052734375
SENSE daaa 1004 24-04-2019 12:20:54.077 T: 28.45439910888671 [C]; A:[14, 0, 200]; H: 63.23675537109375
SENSE daac 1010 24-04-2019 12:20:54.386 T: 26.51999855041503 [C]; A:[14, -42, 246]; H: 64.587158203125
SENSE daaa 1005 24-04-2019 12:20:54.516 T: 28.39199829101562 [C]; A:[18, -4, 198]; H: 63.29779052734375
SENSE daab 664 24-04-2019 12:20:54.566 T: 29.26559829711914 [C]; A:[46, 0, 236]; H: 61.13104248046875
SENSE daac 1011 24-04-2019 12:20:54.802 T: 26.58239936828613 [C]; A:[18, -42, 246]; H: 64.587158203125
SENSE daad 599 24-04-2019 12:20:54.737 T: 27.76799964904785 [C]; A:[120, -10, 198]; H: 63.29779052734375
SENSE daaa 1006 24-04-2019 12:20:54.953 T: 28.39199829101562 [C]; A:[18, -6, 202]; H: 63.3817138671875
SENSE daac 1012 24-04-2019 12:20:55.244 T: 26.58239936828613 [C]; A:[12, -40, 242]; H: 64.587158203125
SENSE daaa 1007 24-04-2019 12:20:55.387 T: 28.45439910888671 [C]; A:[22, -6, 196]; H: 63.4122314453125
SENSE daab 665 24-04-2019 12:20:55.456 T: 29.32799911499023 [C]; A:[46, 0, 228]; H: 61.25311279296875
SENSE daac 1013 24-04-2019 12:20:55.678 T: 26.51999855041503 [C]; A:[12, -42, 240]; H: 64.587158203125
SENSE daad 600 24-04-2019 12:20:55.610 T: 27.76799964904785 [C]; A:[120, -4, 194]; H: 63.29779052734375
SENSE daaa 1008 24-04-2019 12:20:55.823 T: 28.39199829101562 [C]; A:[18, -4, 206]; H: 63.4427490234375
SENSE daac 1014 24-04-2019 12:20:56.115 T: 26.51999855041503 [C]; A:[16, -42, 244]; H: 64.587158203125
SENSE daaa 1009 24-04-2019 12:20:56.262 T: 28.45439910888671 [C]; A:[18, -6, 204]; H: 63.4427490234375
SENSE daab 666 24-04-2019 12:20:56.313 T: 29.32799911499023 [C]; A:[46, 0, 226]; H: 61.31414794921875
SENSE daac 1015 24-04-2019 12:20:56.553 T: 26.51999855041503 [C]; A:[14, -44, 238]; H: 64.556640625
SENSE daaa 1010 24-04-2019 12:20:56.699 T: 28.39199829101562 [C]; A:[18, -8, 182]; H: 63.4427490234375
SENSE daaa 1011 24-04-2019 12:20:57.116 T: 28.45439910888671 [C]; A:[20, -6, 198]; H: 63.4427490234375
SENSE daab 667 24-04-2019 12:20:57.193 T: 29.32799911499023 [C]; A:[48, 0, 228]; H: 61.3675537109375
SENSE daaa 1012 24-04-2019 12:20:57.570 T: 28.39199829101562 [C]; A:[18, -8, 194]; H: 63.4427490234375
SENSE daaa 1013 24-04-2019 12:20:58.002 T: 28.45439910888671 [C]; A:[22, -4, 204]; H: 63.4427490234375
SENSE daab 668 24-04-2019 12:20:58.078 T: 29.32799911499023 [C]; A:[46, 0, 236]; H: 61.3980712890625
SENSE daaa 1014 24-04-2019 12:20:58.439 T: 28.39199829101562 [C]; A:[20, -4, 194]; H: 63.4427490234375
SENSE daaa 1015 24-04-2019 12:20:58.857 T: 28.39199829101562 [C]; A:[20, -6, 198]; H: 63.4427490234375
SENSE daab 669 24-04-2019 12:20:58.934 T: 29.32799911499023 [C]; A:[48, 0, 230]; H: 61.3980712890625
SENSE daaa 1016 24-04-2019 12:20:59.307 T: 28.45439910888671 [C]; A:[18, -4, 196]; H: 63.4427490234375
SENSE daaa 1017 24-04-2019 12:20:59.728 T: 28.39199829101562 [C]; A:[20, -4, 204]; H: 63.4427490234375
SENSE daab 670 24-04-2019 12:20:59.800 T: 29.26559829711914 [C]; A:[50, 0, 232]; H: 61.34466552734375
SENSE daaa 1018 24-04-2019 12:21:00.165 T: 28.39199829101562 [C]; A:[20, -10, 196]; H: 63.4427490234375
SENSE daaa 1019 24-04-2019 12:21:00.583 T: 28.39199829101562 [C]; A:[18, -2, 200]; H: 63.4427490234375
