SENSE daaa 1 24-04-2019 07:17:58.151 T: 30.3887996673584 [C]; A:[-26, 58, 192]; H: 69.927734375
SENSE daac 508 24-04-2019 07:22:25.292 T: 29.32799911499023 [C]; A:[-36, -8, 224]; H: 72.86505126953125
SENSE daaa 637 24-04-2019 07:22:27.935 T: 30.45119857788085 [C]; A:[-30, 56, 196]; H: 70.04217529296875
SENSE daaa 638 24-04-2019 07:22:28.250 T: 30.3887996673584 [C]; A:[-30, 56, 184]; H: 70.04217529296875
SENSE daab 541 24-04-2019 07:22:25.874 T: 30.20159912109375 [C]; A:[-16, -62, 216]; H: 71.98004150390625
SENSE daaa 639 24-04-2019 07:22:28.645 T: 30.45119857788085 [C]; A:[-32, 56, 192]; H: 70.04217529296875
SENSE daac 510 24-04-2019 07:22:26.121 T: 29.32799911499023 [C]; A:[-36, -4, 224]; H: 72.80401611328125
SENSE daaa 640 24-04-2019 07:22:29.085 T: 30.3887996673584 [C]; A:[-26, 56, 196]; H: 70.04217529296875
SENSE daad 518 24-04-2019 07:22:26.381 T: 30.0143985748291 [C]; A:[148, 62, 198]; H: 69.90484619140625
SENSE daaa 641 24-04-2019 07:22:29.520 T: 30.45119857788085 [C]; A:[-32, 60, 192]; H: 70.04217529296875
SENSE daaa 642 24-04-2019 07:22:29.875 T: 30.45119857788085 [C]; A:[-30, 56, 192]; H: 70.04217529296875
SENSE daaa 643 24-04-2019 07:22:30.235 T: 30.45119857788085 [C]; A:[-28, 54, 190]; H: 70.04217529296875
SENSE daab 545 24-04-2019 07:22:27.820 T: 30.13919830322265 [C]; A:[-20, -58, 218]; H: 71.850341796875
SENSE daac 514 24-04-2019 07:22:28.142 T: 29.26559829711914 [C]; A:[-36, 0, 232]; H: 72.5369873046875
SENSE daaa 644 24-04-2019 07:22:30.700 T: 30.3887996673584 [C]; A:[-30, 58, 192]; H: 70.04217529296875
SENSE daaa 645 24-04-2019 07:22:31.066 T: 30.3887996673584 [C]; A:[-34, 58, 194]; H: 70.04217529296875
SENSE daaa 646 24-04-2019 07:22:31.420 T: 30.45119857788085 [C]; A:[-32, 58, 194]; H: 70.04217529296875
SENSE daab 546 24-04-2019 07:22:28.979 T: 30.13919830322265 [C]; A:[-16, -60, 216]; H: 71.789306640625
SENSE daaa 647 24-04-2019 07:22:31.865 T: 30.3887996673584 [C]; A:[-30, 56, 190]; H: 70.04217529296875
SENSE daab 547 24-04-2019 07:22:29.406 T: 30.13919830322265 [C]; A:[-14, -62, 218]; H: 71.7587890625
SENSE daaa 648 24-04-2019 07:22:32.305 T: 30.3887996673584 [C]; A:[-24, 50, 190]; H: 70.04217529296875
SENSE daaa 649 24-04-2019 07:22:32.691 T: 30.45119857788085 [C]; A:[-28, 54, 192]; H: 70.04217529296875
SENSE daad 524 24-04-2019 07:22:29.931 T: 30.0143985748291 [C]; A:[150, 56, 200]; H: 69.76751708984375
SENSE daad 525 24-04-2019 07:22:30.259 T: 30.0767993927002 [C]; A:[144, 58, 192]; H: 69.73699951171875
SENSE daac 518 24-04-2019 07:22:30.521 T: 29.32799911499023 [C]; A:[-38, 0, 230]; H: 72.31573486328125
SENSE daaa 650 24-04-2019 07:22:33.296 T: 30.45119857788085 [C]; A:[-26, 58, 194]; H: 70.04217529296875
SENSE daaa 651 24-04-2019 07:22:33.656 T: 30.45119857788085 [C]; A:[-30, 56, 194]; H: 70.04217529296875
SENSE daac 520 24-04-2019 07:22:31.600 T: 29.32799911499023 [C]; A:[-34, -4, 230]; H: 72.22418212890625
SENSE daaa 652 24-04-2019 07:22:34.111 T: 30.45119857788085 [C]; A:[-28, 58, 192]; H: 70.04217529296875
SENSE daad 528 24-04-2019 07:22:31.844 T: 30.0143985748291 [C]; A:[152, 60, 198]; H: 69.653076171875
SENSE daaa 653 24-04-2019 07:22:34.541 T: 30.45119857788085 [C]; A:[-28, 60, 198]; H: 70.04217529296875
SENSE daaa 654 24-04-2019 07:22:34.916 T: 30.45119857788085 [C]; A:[-32, 54, 196]; H: 70.04217529296875
SENSE daaa 654 24-04-2019 07:22:34.916 T: 30.45119857788085 [C]; A:[-32, 54, 196]; H: 70.04217529296875
SENSE daad 530 24-04-2019 07:22:32.671 T: 30.0143985748291 [C]; A:[150, 56, 194]; H: 69.56915283203125
SENSE daab 555 24-04-2019 07:22:33.093 T: 30.20159912109375 [C]; A:[-12, -64, 220]; H: 71.36968994140625
SENSE daaa 655 24-04-2019 07:22:35.396 T: 30.3887996673584 [C]; A:[-28, 56, 188]; H: 70.04217529296875
SENSE daad 531 24-04-2019 07:22:33.168 T: 30.0143985748291 [C]; A:[150, 56, 192]; H: 69.5462646484375
SENSE daac 525 24-04-2019 07:22:33.849 T: 29.32799911499023 [C]; A:[-36, 0, 234]; H: 72.155517578125
SENSE daab 557 24-04-2019 07:22:34.066 T: 30.13919830322265 [C]; A:[-20, -64, 214]; H: 71.30865478515625
SENSE daad 533 24-04-2019 07:22:34.089 T: 30.0143985748291 [C]; A:[144, 56, 190]; H: 69.4852294921875
SENSE daaa 658 24-04-2019 07:22:36.656 T: 30.3887996673584 [C]; A:[-28, 54, 192]; H: 70.04217529296875
SENSE daad 535 24-04-2019 07:22:34.907 T: 30.0143985748291 [C]; A:[150, 56, 194]; H: 69.43182373046875
SENSE daac 528 24-04-2019 07:22:35.174 T: 29.32799911499023 [C]; A:[-38, 0, 224]; H: 72.125
SENSE daaa 659 24-04-2019 07:22:37.172 T: 30.45119857788085 [C]; A:[-30, 60, 194]; H: 70.04217529296875
SENSE daaa 660 24-04-2019 07:22:37.542 T: 30.45119857788085 [C]; A:[-28, 58, 192]; H: 70.04217529296875
SENSE daab 560 24-04-2019 07:22:35.714 T: 30.13919830322265 [C]; A:[-16, -62, 216]; H: 71.178955078125
SENSE daaa 661 24-04-2019 07:22:37.972 T: 30.45119857788085 [C]; A:[-32, 60, 194]; H: 70.04217529296875
SENSE daaa 662 24-04-2019 07:22:38.352 T: 30.45119857788085 [C]; A:[-32, 56, 194]; H: 70.04217529296875
SENSE daaa 663 24-04-2019 07:22:38.707 T: 30.45119857788085 [C]; A:[-28, 60, 192]; H: 70.04217529296875
SENSE daaa 664 24-04-2019 07:22:39.062 T: 30.45119857788085 [C]; A:[-24, 54, 192]; H: 70.04217529296875
SENSE daaa 665 24-04-2019 07:22:39.427 T: 30.45119857788085 [C]; A:[-30, 60, 198]; H: 70.04217529296875
SENSE daac 530 24-04-2019 07:22:36.826 T: 29.26559829711914 [C]; A:[-36, -8, 232]; H: 72.0181884765625
SENSE daaa 666 24-04-2019 07:22:39.837 T: 30.3887996673584 [C]; A:[-30, 60, 192]; H: 70.04217529296875
SENSE daab 562 24-04-2019 07:22:37.045 T: 30.13919830322265 [C]; A:[-18, -58, 220]; H: 71.07977294921875
SENSE daaa 667 24-04-2019 07:22:40.267 T: 30.3887996673584 [C]; A:[-28, 58, 192]; H: 70.04217529296875
SENSE daab 564 24-04-2019 07:22:37.867 T: 30.20159912109375 [C]; A:[-18, -58, 214]; H: 71.04925537109375
SENSE daaa 669 24-04-2019 07:22:41.022 T: 30.45119857788085 [C]; A:[-26, 56, 194]; H: 70.04217529296875
SENSE daad 541 24-04-2019 07:22:38.374 T: 30.0767993927002 [C]; A:[150, 56, 198]; H: 69.37078857421875
SENSE daaa 670 24-04-2019 07:22:41.463 T: 30.45119857788085 [C]; A:[-26, 58, 172]; H: 70.04217529296875
SENSE daac 534 24-04-2019 07:22:38.963 T: 29.32799911499023 [C]; A:[-34, 0, 220]; H: 71.9571533203125
SENSE daac 535 24-04-2019 07:22:39.322 T: 29.26559829711914 [C]; A:[-36, 0, 228]; H: 71.9571533203125
SENSE daaa 671 24-04-2019 07:22:41.968 T: 30.45119857788085 [C]; A:[-30, 52, 192]; H: 70.07269287109375
SENSE daaa 672 24-04-2019 07:22:42.288 T: 30.45119857788085 [C]; A:[-28, 56, 192]; H: 70.04217529296875
SENSE daab 569 24-04-2019 07:22:40.157 T: 30.20159912109375 [C]; A:[-16, -64, 210]; H: 70.9195556640625
SENSE daaa 673 24-04-2019 07:22:42.733 T: 30.3887996673584 [C]; A:[-30, 58, 192]; H: 70.07269287109375
SENSE daad 545 24-04-2019 07:22:40.639 T: 30.0143985748291 [C]; A:[148, 62, 196]; H: 69.76751708984375
SENSE daab 571 24-04-2019 07:22:40.982 T: 30.20159912109375 [C]; A:[-20, -62, 214]; H: 70.8890380859375
SENSE daac 537 24-04-2019 07:22:40.866 T: 29.26559829711914 [C]; A:[-38, -4, 224]; H: 71.96478271484375
SENSE daaa 674 24-04-2019 07:22:43.326 T: 30.45119857788085 [C]; A:[-32, 56, 192]; H: 70.07269287109375
SENSE daad 546 24-04-2019 07:22:41.106 T: 30.0143985748291 [C]; A:[150, 60, 200]; H: 69.8819580078125
SENSE daaa 675 24-04-2019 07:22:43.753 T: 30.45119857788085 [C]; A:[-26, 50, 190]; H: 70.07269287109375
SENSE daab 573 24-04-2019 07:22:41.846 T: 30.13919830322265 [C]; A:[-16, -60, 218]; H: 70.8585205078125
SENSE daac 540 24-04-2019 07:22:42.133 T: 29.32799911499023 [C]; A:[-36, 0, 226]; H: 71.93426513671875
SENSE daaa 676 24-04-2019 07:22:44.258 T: 30.45119857788085 [C]; A:[-28, 52, 196]; H: 70.07269287109375
SENSE daab 574 24-04-2019 07:22:42.622 T: 30.20159912109375 [C]; A:[-20, -58, 222]; H: 70.8280029296875
SENSE daab 575 24-04-2019 07:22:43.056 T: 30.20159912109375 [C]; A:[-16, -58, 214]; H: 70.7974853515625
SENSE daaa 678 24-04-2019 07:22:45.048 T: 30.3887996673584 [C]; A:[-30, 52, 194]; H: 70.07269287109375
SENSE daaa 679 24-04-2019 07:22:45.414 T: 30.45119857788085 [C]; A:[-32, 54, 198]; H: 70.10321044921875
SENSE daaa 680 24-04-2019 07:22:45.719 T: 30.3887996673584 [C]; A:[-28, 54, 192]; H: 70.1260986328125
SENSE daab 576 24-04-2019 07:22:43.649 T: 30.13919830322265 [C]; A:[-14, -64, 216]; H: 70.75933837890625
SENSE daac 543 24-04-2019 07:22:43.886 T: 29.32799911499023 [C]; A:[-38, -8, 230]; H: 71.93426513671875
SENSE daaa 681 24-04-2019 07:22:46.224 T: 30.45119857788085 [C]; A:[-26, 60, 198]; H: 70.21002197265625
SENSE daab 577 24-04-2019 07:22:44.145 T: 30.20159912109375 [C]; A:[-20, -60, 222]; H: 70.75933837890625
SENSE daac 544 24-04-2019 07:22:44.396 T: 29.26559829711914 [C]; A:[-36, -6, 226]; H: 71.93426513671875
SENSE daaa 682 24-04-2019 07:22:46.769 T: 30.45119857788085 [C]; A:[-28, 54, 192]; H: 70.24053955078125
SENSE daaa 683 24-04-2019 07:22:47.144 T: 30.45119857788085 [C]; A:[-32, 56, 194]; H: 70.27105712890625
SENSE daab 578 24-04-2019 07:22:44.946 T: 30.20159912109375 [C]; A:[-20, -56, 214]; H: 70.72882080078125
SENSE daaa 684 24-04-2019 07:22:47.589 T: 30.45119857788085 [C]; A:[-32, 52, 196]; H: 70.27105712890625
SENSE daac 546 24-04-2019 07:22:45.585 T: 29.26559829711914 [C]; A:[-36, 0, 228]; H: 71.93426513671875
SENSE daaa 685 24-04-2019 07:22:48.019 T: 30.45119857788085 [C]; A:[-32, 58, 192]; H: 70.27105712890625
SENSE daab 580 24-04-2019 07:22:46.043 T: 30.20159912109375 [C]; A:[-14, -62, 212]; H: 70.66778564453125
SENSE daaa 686 24-04-2019 07:22:48.449 T: 30.45119857788085 [C]; A:[-28, 58, 194]; H: 70.27105712890625
SENSE daaa 687 24-04-2019 07:22:48.754 T: 30.45119857788085 [C]; A:[-26, 58, 198]; H: 70.27105712890625
SENSE daab 581 24-04-2019 07:22:46.585 T: 30.13919830322265 [C]; A:[-18, -60, 220]; H: 70.66778564453125
SENSE daaa 688 24-04-2019 07:22:49.184 T: 30.45119857788085 [C]; A:[-28, 52, 188]; H: 70.24053955078125
SENSE daaa 689 24-04-2019 07:22:49.550 T: 30.45119857788085 [C]; A:[-26, 56, 192]; H: 70.24053955078125
SENSE daac 549 24-04-2019 07:22:47.328 T: 29.32799911499023 [C]; A:[-36, -4, 226]; H: 71.8961181640625
SENSE daaa 690 24-04-2019 07:22:50.024 T: 30.45119857788085 [C]; A:[-30, 54, 186]; H: 70.24053955078125
SENSE daaa 691 24-04-2019 07:22:50.385 T: 30.45119857788085 [C]; A:[-26, 52, 194]; H: 70.24053955078125
SENSE daab 584 24-04-2019 07:22:47.940 T: 30.20159912109375 [C]; A:[-12, -60, 216]; H: 70.59912109375
SENSE daad 559 24-04-2019 07:22:48.033 T: 30.0767993927002 [C]; A:[150, 58, 194]; H: 70.13372802734375
SENSE daab 585 24-04-2019 07:22:48.411 T: 30.13919830322265 [C]; A:[-12, -64, 216]; H: 70.59912109375
SENSE daad 560 24-04-2019 07:22:48.491 T: 30.0143985748291 [C]; A:[144, 60, 198]; H: 70.16424560546875
SENSE daaa 692 24-04-2019 07:22:51.035 T: 30.3887996673584 [C]; A:[-24, 58, 196]; H: 70.24053955078125
SENSE daab 586 24-04-2019 07:22:49.075 T: 30.20159912109375 [C]; A:[-14, -58, 220]; H: 70.568603515625
SENSE daaa 693 24-04-2019 07:22:51.465 T: 30.3887996673584 [C]; A:[-30, 54, 192]; H: 70.21002197265625
SENSE daaa 694 24-04-2019 07:22:51.855 T: 30.45119857788085 [C]; A:[-28, 54, 192]; H: 70.21002197265625
SENSE daaa 695 24-04-2019 07:22:52.215 T: 30.3887996673584 [C]; A:[-32, 60, 192]; H: 70.21002197265625
SENSE daaa 696 24-04-2019 07:22:52.575 T: 30.45119857788085 [C]; A:[-28, 58, 192]; H: 70.21002197265625
SENSE daab 590 24-04-2019 07:22:50.707 T: 30.20159912109375 [C]; A:[-12, -62, 218]; H: 70.507568359375
SENSE daaa 698 24-04-2019 07:22:53.350 T: 30.45119857788085 [C]; A:[-28, 60, 190]; H: 70.1566162109375
SENSE daaa 699 24-04-2019 07:22:53.670 T: 30.45119857788085 [C]; A:[-32, 58, 198]; H: 70.1566162109375
SENSE daaa 700 24-04-2019 07:22:54.061 T: 30.45119857788085 [C]; A:[-30, 56, 194]; H: 70.1566162109375
SENSE daaa 701 24-04-2019 07:22:54.416 T: 30.45119857788085 [C]; A:[-30, 56, 194]; H: 70.1566162109375
SENSE daab 591 24-04-2019 07:22:51.359 T: 30.20159912109375 [C]; A:[-12, -64, 222]; H: 70.507568359375
SENSE daaa 702 24-04-2019 07:22:54.806 T: 30.45119857788085 [C]; A:[-28, 56, 192]; H: 70.1566162109375
SENSE daaa 703 24-04-2019 07:22:55.161 T: 30.3887996673584 [C]; A:[-30, 60, 196]; H: 70.1566162109375
SENSE daaa 704 24-04-2019 07:22:55.531 T: 30.45119857788085 [C]; A:[-24, 50, 196]; H: 70.1260986328125
SENSE daad 566 24-04-2019 07:22:52.314 T: 30.0143985748291 [C]; A:[146, 58, 200]; H: 69.99639892578125
SENSE daaa 705 24-04-2019 07:22:55.931 T: 30.45119857788085 [C]; A:[-28, 56, 192]; H: 70.1260986328125
SENSE daaa 706 24-04-2019 07:22:56.291 T: 30.45119857788085 [C]; A:[-30, 56, 200]; H: 70.1260986328125
SENSE daac 560 24-04-2019 07:22:53.277 T: 29.32799911499023 [C]; A:[-40, -6, 228]; H: 71.8961181640625
SENSE daab 597 24-04-2019 07:22:54.029 T: 30.20159912109375 [C]; A:[-16, -58, 218]; H: 70.40838623046875
SENSE daad 569 24-04-2019 07:22:53.512 T: 30.0143985748291 [C]; A:[148, 56, 196]; H: 69.8514404296875
SENSE daaa 707 24-04-2019 07:22:56.872 T: 30.45119857788085 [C]; A:[-26, 54, 192]; H: 70.1260986328125
SENSE daac 562 24-04-2019 07:22:54.278 T: 29.32799911499023 [C]; A:[-42, 0, 228]; H: 71.8961181640625
SENSE daaa 709 24-04-2019 07:22:57.632 T: 30.45119857788085 [C]; A:[-34, 58, 192]; H: 70.10321044921875
SENSE daac 565 24-04-2019 07:22:55.712 T: 29.32799911499023 [C]; A:[-38, 0, 228]; H: 71.93426513671875
SENSE daaa 710 24-04-2019 07:22:58.072 T: 30.45119857788085 [C]; A:[-30, 54, 196]; H: 70.10321044921875
SENSE daaa 711 24-04-2019 07:22:58.427 T: 30.45119857788085 [C]; A:[-28, 60, 194]; H: 70.10321044921875
SENSE daac 566 24-04-2019 07:22:56.471 T: 29.32799911499023 [C]; A:[-38, 0, 226]; H: 71.93426513671875
SENSE daaa 712 24-04-2019 07:22:58.812 T: 30.3887996673584 [C]; A:[-32, 60, 198]; H: 70.10321044921875
SENSE daab 602 24-04-2019 07:22:56.688 T: 30.20159912109375 [C]; A:[-16, -62, 210]; H: 70.37786865234375
SENSE daaa 713 24-04-2019 07:22:59.242 T: 30.45119857788085 [C]; A:[-26, 58, 194]; H: 70.10321044921875
SENSE daaa 714 24-04-2019 07:22:59.597 T: 30.45119857788085 [C]; A:[-26, 56, 192]; H: 70.10321044921875
SENSE daab 603 24-04-2019 07:22:57.196 T: 30.20159912109375 [C]; A:[-16, -62, 214]; H: 70.37786865234375
SENSE daaa 715 24-04-2019 07:23:00.038 T: 30.45119857788085 [C]; A:[-34, 56, 192]; H: 70.07269287109375
SENSE daaa 716 24-04-2019 07:23:00.402 T: 30.45119857788085 [C]; A:[-30, 56, 200]; H: 70.07269287109375
SENSE daab 605 24-04-2019 07:22:57.966 T: 30.20159912109375 [C]; A:[-18, -60, 216]; H: 70.37786865234375
SENSE daaa 717 24-04-2019 07:23:00.843 T: 30.45119857788085 [C]; A:[-28, 54, 198]; H: 70.07269287109375
SENSE daaa 718 24-04-2019 07:23:01.198 T: 30.45119857788085 [C]; A:[-32, 56, 198]; H: 70.04217529296875
SENSE daaa 719 24-04-2019 07:23:01.538 T: 30.45119857788085 [C]; A:[-24, 50, 192]; H: 70.04217529296875
SENSE daaa 720 24-04-2019 07:23:01.893 T: 30.45119857788085 [C]; A:[-26, 56, 192]; H: 70.04217529296875
SENSE daab 607 24-04-2019 07:22:59.138 T: 30.20159912109375 [C]; A:[-22, -60, 216]; H: 70.37786865234375
SENSE daaa 721 24-04-2019 07:23:02.333 T: 30.45119857788085 [C]; A:[-30, 54, 192]; H: 70.04217529296875
SENSE daab 609 24-04-2019 07:22:59.933 T: 30.13919830322265 [C]; A:[-16, -64, 216]; H: 70.37786865234375
SENSE daac 572 24-04-2019 07:22:59.818 T: 29.32799911499023 [C]; A:[-40, -4, 226]; H: 71.99530029296875
SENSE daac 573 24-04-2019 07:23:00.179 T: 29.32799911499023 [C]; A:[-38, 0, 238]; H: 71.99530029296875
SENSE daad 582 24-04-2019 07:23:00.058 T: 30.0767993927002 [C]; A:[152, 58, 194]; H: 69.37078857421875
SENSE daaa 722 24-04-2019 07:23:02.983 T: 30.45119857788085 [C]; A:[-26, 54, 192]; H: 70.04217529296875
SENSE daac 574 24-04-2019 07:23:00.695 T: 29.32799911499023 [C]; A:[-40, -6, 230]; H: 71.96478271484375
SENSE daac 575 24-04-2019 07:23:01.067 T: 29.32799911499023 [C]; A:[-34, -6, 224]; H: 71.96478271484375
SENSE daaa 723 24-04-2019 07:23:03.449 T: 30.45119857788085 [C]; A:[-28, 62, 198]; H: 70.04217529296875
SENSE daac 576 24-04-2019 07:23:02.070 T: 29.32799911499023 [C]; A:[-36, -4, 232]; H: 71.96478271484375
SENSE daaa 724 24-04-2019 07:23:03.879 T: 30.45119857788085 [C]; A:[-26, 50, 198]; H: 70.04217529296875
SENSE daaa 725 24-04-2019 07:23:04.244 T: 30.45119857788085 [C]; A:[-28, 62, 192]; H: 70.04217529296875
SENSE daab 615 24-04-2019 07:23:02.658 T: 30.20159912109375 [C]; A:[-16, -60, 218]; H: 70.37786865234375
SENSE daaa 726 24-04-2019 07:23:04.649 T: 30.45119857788085 [C]; A:[-30, 54, 192]; H: 70.04217529296875
SENSE daac 577 24-04-2019 07:23:02.535 T: 29.32799911499023 [C]; A:[-36, -6, 226]; H: 71.93426513671875
SENSE daaa 727 24-04-2019 07:23:05.074 T: 30.45119857788085 [C]; A:[-20, 58, 192]; H: 70.04217529296875
SENSE daad 587 24-04-2019 07:23:02.776 T: 30.0767993927002 [C]; A:[148, 56, 192]; H: 69.26397705078125
SENSE daad 588 24-04-2019 07:23:03.136 T: 30.0767993927002 [C]; A:[146, 56, 194]; H: 69.26397705078125
SENSE daaa 728 24-04-2019 07:23:05.589 T: 30.45119857788085 [C]; A:[-32, 56, 194]; H: 70.04217529296875
SENSE daaa 729 24-04-2019 07:23:05.944 T: 30.45119857788085 [C]; A:[-26, 52, 196]; H: 70.10321044921875
SENSE daab 616 24-04-2019 07:23:03.774 T: 30.20159912109375 [C]; A:[-18, -58, 218]; H: 70.37786865234375
SENSE daaa 730 24-04-2019 07:23:06.390 T: 30.45119857788085 [C]; A:[-30, 60, 194]; H: 70.24053955078125
SENSE daaa 731 24-04-2019 07:23:06.745 T: 30.3887996673584 [C]; A:[-30, 54, 190]; H: 70.324462890625
SENSE daaa 732 24-04-2019 07:23:07.120 T: 30.45119857788085 [C]; A:[-26, 52, 194]; H: 70.40838623046875
SENSE daaa 733 24-04-2019 07:23:07.490 T: 30.3887996673584 [C]; A:[-32, 52, 192]; H: 70.43890380859375
SENSE daab 618 24-04-2019 07:23:04.974 T: 30.20159912109375 [C]; A:[-14, -64, 218]; H: 70.37786865234375
SENSE daaa 734 24-04-2019 07:23:07.880 T: 30.3887996673584 [C]; A:[-28, 52, 198]; H: 70.5533447265625
SENSE daab 619 24-04-2019 07:23:05.411 T: 30.20159912109375 [C]; A:[-18, -62, 212]; H: 70.37786865234375
SENSE daaa 735 24-04-2019 07:23:08.315 T: 30.45119857788085 [C]; A:[-32, 56, 188]; H: 70.66778564453125
SENSE daaa 736 24-04-2019 07:23:08.675 T: 30.45119857788085 [C]; A:[-32, 54, 192]; H: 70.72119140625
SENSE daac 583 24-04-2019 07:23:06.136 T: 29.32799911499023 [C]; A:[-38, -4, 228]; H: 71.8656005859375
SENSE daaa 737 24-04-2019 07:23:09.100 T: 30.45119857788085 [C]; A:[-30, 56, 196]; H: 70.77459716796875
SENSE daaa 738 24-04-2019 07:23:09.425 T: 30.3887996673584 [C]; A:[-32, 60, 196]; H: 70.83563232421875
SENSE daaa 739 24-04-2019 07:23:09.780 T: 30.3887996673584 [C]; A:[-28, 54, 196]; H: 70.8890380859375
SENSE daad 594 24-04-2019 07:23:06.853 T: 30.0767993927002 [C]; A:[148, 60, 202]; H: 69.1190185546875
SENSE daac 586 24-04-2019 07:23:07.416 T: 29.32799911499023 [C]; A:[-34, -6, 228]; H: 71.8656005859375
SENSE daaa 740 24-04-2019 07:23:10.321 T: 30.45119857788085 [C]; A:[-32, 56, 198]; H: 70.97296142578125
SENSE daab 625 24-04-2019 07:23:08.216 T: 30.13919830322265 [C]; A:[-18, -62, 222]; H: 70.34735107421875
SENSE daad 596 24-04-2019 07:23:07.652 T: 30.0767993927002 [C]; A:[150, 56, 198]; H: 69.06561279296875
SENSE daac 588 24-04-2019 07:23:08.456 T: 29.39039993286132 [C]; A:[-34, -4, 226]; H: 71.8656005859375
SENSE daaa 741 24-04-2019 07:23:10.911 T: 30.3887996673584 [C]; A:[-32, 52, 188]; H: 71.01873779296875
SENSE daab 627 24-04-2019 07:23:09.052 T: 30.20159912109375 [C]; A:[-16, -60, 218]; H: 70.34735107421875
SENSE daac 590 24-04-2019 07:23:09.300 T: 29.32799911499023 [C]; A:[-40, 0, 220]; H: 71.8656005859375
SENSE daaa 742 24-04-2019 07:23:11.431 T: 30.3887996673584 [C]; A:[-30, 56, 194]; H: 71.1331787109375
SENSE daaa 743 24-04-2019 07:23:11.786 T: 30.3887996673584 [C]; A:[-32, 58, 192]; H: 71.1942138671875
SENSE daab 629 24-04-2019 07:23:10.138 T: 30.20159912109375 [C]; A:[-16, -64, 218]; H: 70.34735107421875
SENSE daaa 744 24-04-2019 07:23:12.236 T: 30.3887996673584 [C]; A:[-28, 54, 198]; H: 71.21710205078125
SENSE daaa 745 24-04-2019 07:23:12.572 T: 30.45119857788085 [C]; A:[-28, 54, 194]; H: 71.21710205078125
SENSE daab 630 24-04-2019 07:23:10.665 T: 30.26399993896484 [C]; A:[-16, -62, 210]; H: 70.34735107421875
SENSE daaa 747 24-04-2019 07:23:13.286 T: 30.3887996673584 [C]; A:[-30, 54, 190]; H: 71.21710205078125
SENSE daaa 748 24-04-2019 07:23:13.682 T: 30.3887996673584 [C]; A:[-32, 58, 196]; H: 71.21710205078125
SENSE daad 603 24-04-2019 07:23:11.173 T: 30.0767993927002 [C]; A:[152, 56, 202]; H: 69.09613037109375
SENSE daaa 749 24-04-2019 07:23:14.117 T: 30.3887996673584 [C]; A:[-34, 54, 194]; H: 71.21710205078125
SENSE daac 595 24-04-2019 07:23:11.971 T: 29.32799911499023 [C]; A:[-32, 0, 230]; H: 71.8656005859375
SENSE daab 633 24-04-2019 07:23:12.198 T: 30.20159912109375 [C]; A:[-10, -62, 220]; H: 70.31683349609375
SENSE daac 596 24-04-2019 07:23:12.440 T: 29.32799911499023 [C]; A:[-42, 0, 230]; H: 71.8350830078125
SENSE daaa 750 24-04-2019 07:23:14.677 T: 30.3887996673584 [C]; A:[-30, 54, 192]; H: 71.2552490234375
SENSE daaa 751 24-04-2019 07:23:15.032 T: 30.3887996673584 [C]; A:[-32, 54, 194]; H: 71.2552490234375
SENSE daaa 752 24-04-2019 07:23:15.397 T: 30.3887996673584 [C]; A:[-30, 54, 196]; H: 71.2552490234375
SENSE daac 597 24-04-2019 07:23:13.470 T: 29.32799911499023 [C]; A:[-38, 0, 230]; H: 71.8350830078125
SENSE daaa 753 24-04-2019 07:23:15.822 T: 30.3887996673584 [C]; A:[-38, 58, 194]; H: 71.2247314453125
SENSE daad 607 24-04-2019 07:23:13.703 T: 30.0767993927002 [C]; A:[152, 52, 198]; H: 69.12664794921875
SENSE daac 599 24-04-2019 07:23:14.303 T: 29.32799911499023 [C]; A:[-36, 0, 226]; H: 71.8350830078125
SENSE daad 608 24-04-2019 07:23:14.166 T: 30.0767993927002 [C]; A:[148, 54, 192]; H: 69.1190185546875
SENSE daaa 756 24-04-2019 07:23:17.023 T: 30.3887996673584 [C]; A:[-30, 58, 196]; H: 71.20184326171875
SENSE daaa 757 24-04-2019 07:23:17.383 T: 30.3887996673584 [C]; A:[-30, 58, 192]; H: 71.17132568359375
SENSE daac 600 24-04-2019 07:23:15.212 T: 29.26559829711914 [C]; A:[-40, 0, 226]; H: 71.8350830078125
SENSE daad 610 24-04-2019 07:23:15.453 T: 30.0767993927002 [C]; A:[146, 56, 198]; H: 69.29449462890625
SENSE daaa 758 24-04-2019 07:23:17.898 T: 30.3887996673584 [C]; A:[-36, 58, 196]; H: 71.14080810546875
SENSE daac 601 24-04-2019 07:23:15.681 T: 29.32799911499023 [C]; A:[-42, 0, 234]; H: 71.8045654296875
SENSE daab 640 24-04-2019 07:23:16.224 T: 30.26399993896484 [C]; A:[-16, -60, 212]; H: 70.2786865234375
SENSE daac 602 24-04-2019 07:23:16.040 T: 29.32799911499023 [C]; A:[-34, 0, 224]; H: 71.8045654296875
SENSE daaa 759 24-04-2019 07:23:18.483 T: 30.3887996673584 [C]; A:[-32, 56, 196]; H: 71.08740234375
SENSE daaa 760 24-04-2019 07:23:18.838 T: 30.3887996673584 [C]; A:[-30, 58, 192]; H: 71.056884765625
SENSE daab 641 24-04-2019 07:23:16.921 T: 30.20159912109375 [C]; A:[-18, -62, 226]; H: 70.2786865234375
SENSE daaa 761 24-04-2019 07:23:19.273 T: 30.3887996673584 [C]; A:[-26, 48, 192]; H: 71.00347900390625
SENSE daaa 762 24-04-2019 07:23:19.633 T: 30.3887996673584 [C]; A:[-30, 52, 192]; H: 70.94244384765625
