SENSE daaa 1 24-04-2019 00:37:22.894 T: 31.63679885864257 [C]; A:[-6, -28, 212]; H: 66.052001953125
SENSE daab 1270 24-04-2019 01:11:53.358 T: 31.38719940185546 [C]; A:[54, -200, 150]; H: 65.4111328125
SENSE daaa 2969 24-04-2019 01:11:54.077 T: 31.82399940490722 [C]; A:[0, -30, 230]; H: 66.32666015625
SENSE daaa 2970 24-04-2019 01:11:54.653 T: 31.82399940490722 [C]; A:[0, -30, 230]; H: 66.265625
SENSE daab 1271 24-04-2019 01:11:54.408 T: 31.38719940185546 [C]; A:[58, -200, 144]; H: 65.4111328125
SENSE daaa 2971 24-04-2019 01:11:55.110 T: 31.82399940490722 [C]; A:[-4, -22, 234]; H: 66.21221923828125
SENSE daaa 2972 24-04-2019 01:11:55.687 T: 31.82399940490722 [C]; A:[-6, -20, 210]; H: 66.15118408203125
SENSE daab 1272 24-04-2019 01:11:55.454 T: 31.38719940185546 [C]; A:[60, -202, 146]; H: 65.4111328125
SENSE daaa 2973 24-04-2019 01:11:56.173 T: 31.82399940490722 [C]; A:[0, -26, 228]; H: 66.12066650390625
SENSE daaa 2974 24-04-2019 01:11:56.744 T: 31.88639831542968 [C]; A:[-4, -22, 230]; H: 66.0672607421875
SENSE daab 1273 24-04-2019 01:11:56.503 T: 31.32479858398437 [C]; A:[58, -196, 146]; H: 65.4111328125
SENSE daaa 2975 24-04-2019 01:11:57.206 T: 31.82399940490722 [C]; A:[0, -24, 232]; H: 66.0672607421875
SENSE daab 1274 24-04-2019 01:11:57.533 T: 31.38719940185546 [C]; A:[54, -198, 140]; H: 65.4111328125
SENSE daab 1275 24-04-2019 01:11:58.031 T: 31.38719940185546 [C]; A:[56, -196, 142]; H: 65.4111328125
SENSE daab 1276 24-04-2019 01:11:58.373 T: 31.38719940185546 [C]; A:[52, -198, 148]; H: 65.4111328125
SENSE daab 1277 24-04-2019 01:11:58.727 T: 31.38719940185546 [C]; A:[56, -194, 144]; H: 65.4111328125
SENSE daad 771 24-04-2019 01:11:49.071 T: 31.76159858703613 [C]; A:[-40, 48, 192]; H: 67.32611083984375
SENSE daab 1278 24-04-2019 01:11:59.256 T: 31.38719940185546 [C]; A:[56, -196, 144]; H: 65.4111328125
SENSE daab 1279 24-04-2019 01:11:59.832 T: 31.38719940185546 [C]; A:[56, -198, 148]; H: 65.4111328125
SENSE daaa 2976 24-04-2019 01:12:00.436 T: 31.82399940490722 [C]; A:[0, -24, 230]; H: 66.0672607421875
SENSE daab 1280 24-04-2019 01:12:00.345 T: 31.38719940185546 [C]; A:[54, -200, 142]; H: 65.4111328125
SENSE daaa 2977 24-04-2019 01:12:00.912 T: 31.82399940490722 [C]; A:[0, -26, 230]; H: 66.0367431640625
SENSE daaa 2978 24-04-2019 01:12:01.489 T: 31.76159858703613 [C]; A:[0, -28, 228]; H: 65.98333740234375
SENSE daaa 2979 24-04-2019 01:12:01.970 T: 31.82399940490722 [C]; A:[0, -30, 234]; H: 65.92230224609375
SENSE daac 943 24-04-2019 01:12:01.849 T: 30.82559967041015 [C]; A:[4, -76, 214]; H: 69.03509521484375
SENSE daaa 2980 24-04-2019 01:12:02.442 T: 31.82399940490722 [C]; A:[-6, -24, 226]; H: 65.89178466796875
SENSE daaa 2981 24-04-2019 01:12:03.013 T: 31.82399940490722 [C]; A:[0, -24, 224]; H: 65.83837890625
SENSE daac 944 24-04-2019 01:12:02.807 T: 30.88799858093261 [C]; A:[2, -80, 210]; H: 69.03509521484375
SENSE daaa 2982 24-04-2019 01:12:03.476 T: 31.82399940490722 [C]; A:[0, -22, 230]; H: 65.807861328125
SENSE daaa 2983 24-04-2019 01:12:04.057 T: 31.82399940490722 [C]; A:[0, -30, 234]; H: 65.77734375
SENSE daac 945 24-04-2019 01:12:03.829 T: 30.88799858093261 [C]; A:[6, -78, 220]; H: 69.03509521484375
SENSE daaa 2984 24-04-2019 01:12:04.574 T: 31.82399940490722 [C]; A:[0, -22, 236]; H: 65.75445556640625
SENSE daaa 2985 24-04-2019 01:12:05.140 T: 31.82399940490722 [C]; A:[0, -24, 232]; H: 65.75445556640625
SENSE daac 946 24-04-2019 01:12:04.917 T: 30.82559967041015 [C]; A:[12, -74, 216]; H: 69.03509521484375
SENSE daaa 2986 24-04-2019 01:12:05.612 T: 31.82399940490722 [C]; A:[0, -26, 224]; H: 65.83837890625
SENSE daad 772 24-04-2019 01:11:59.054 T: 31.76159858703613 [C]; A:[-42, 48, 198]; H: 67.29559326171875
SENSE daaa 2987 24-04-2019 01:12:06.188 T: 31.82399940490722 [C]; A:[0, -24, 232]; H: 66.0062255859375
SENSE daac 947 24-04-2019 01:12:06.058 T: 30.82559967041015 [C]; A:[8, -80, 212]; H: 69.03509521484375
SENSE daaa 2988 24-04-2019 01:12:06.769 T: 31.82399940490722 [C]; A:[0, -24, 230]; H: 66.12066650390625
SENSE daad 773 24-04-2019 01:12:06.085 T: 31.69919967651367 [C]; A:[-46, 52, 192]; H: 67.29559326171875
SENSE daaa 2989 24-04-2019 01:12:07.340 T: 31.82399940490722 [C]; A:[0, -22, 228]; H: 66.21221923828125
SENSE daab 1281 24-04-2019 01:12:01.345 T: 31.38719940185546 [C]; A:[54, -198, 144]; H: 65.4111328125
SENSE daaa 2990 24-04-2019 01:12:07.912 T: 31.82399940490722 [C]; A:[0, -28, 232]; H: 66.265625
SENSE daad 774 24-04-2019 01:12:07.210 T: 31.76159858703613 [C]; A:[-42, 48, 192]; H: 67.29559326171875
SENSE daaa 2991 24-04-2019 01:12:08.483 T: 31.82399940490722 [C]; A:[-6, -24, 226]; H: 66.296142578125
SENSE daab 1282 24-04-2019 01:12:08.337 T: 31.32479858398437 [C]; A:[56, -200, 146]; H: 65.441650390625
SENSE daaa 2992 24-04-2019 01:12:09.060 T: 31.82399940490722 [C]; A:[-4, -28, 230]; H: 66.265625
SENSE daad 775 24-04-2019 01:12:08.375 T: 31.82399940490722 [C]; A:[-46, 48, 194]; H: 67.29559326171875
SENSE daaa 2993 24-04-2019 01:12:09.591 T: 31.82399940490722 [C]; A:[0, -26, 230]; H: 66.24273681640625
SENSE daaa 2994 24-04-2019 01:12:10.172 T: 31.76159858703613 [C]; A:[0, -22, 232]; H: 66.18170166015625
SENSE daad 776 24-04-2019 01:12:09.365 T: 31.76159858703613 [C]; A:[-42, 46, 198]; H: 67.29559326171875
SENSE daaa 2995 24-04-2019 01:12:10.634 T: 31.82399940490722 [C]; A:[0, -30, 228]; H: 66.12066650390625
SENSE daaa 2996 24-04-2019 01:12:11.205 T: 31.82399940490722 [C]; A:[0, -22, 226]; H: 66.0672607421875
SENSE daad 777 24-04-2019 01:12:10.411 T: 31.76159858703613 [C]; A:[-48, 52, 188]; H: 67.29559326171875
SENSE daaa 2997 24-04-2019 01:12:11.698 T: 31.82399940490722 [C]; A:[0, -24, 224]; H: 66.0367431640625
SENSE daaa 2998 24-04-2019 01:12:12.268 T: 31.82399940490722 [C]; A:[-6, -24, 228]; H: 65.98333740234375
SENSE daad 778 24-04-2019 01:12:11.496 T: 31.76159858703613 [C]; A:[-46, 54, 196]; H: 67.29559326171875
SENSE daaa 2999 24-04-2019 01:12:12.755 T: 31.82399940490722 [C]; A:[0, -26, 232]; H: 65.92230224609375
SENSE daaa 3000 24-04-2019 01:12:13.327 T: 31.82399940490722 [C]; A:[0, -26, 230]; H: 65.89178466796875
SENSE daac 948 24-04-2019 01:12:07.240 T: 30.88799858093261 [C]; A:[12, -78, 210]; H: 68.9969482421875
SENSE daaa 3001 24-04-2019 01:12:13.803 T: 31.82399940490722 [C]; A:[-4, -26, 230]; H: 65.83837890625
SENSE daaa 3002 24-04-2019 01:12:14.380 T: 31.82399940490722 [C]; A:[-4, -22, 232]; H: 65.807861328125
SENSE daaa 3003 24-04-2019 01:12:14.857 T: 31.82399940490722 [C]; A:[0, -26, 232]; H: 65.77734375
SENSE daaa 3004 24-04-2019 01:12:15.338 T: 31.82399940490722 [C]; A:[-8, -20, 224]; H: 65.75445556640625
SENSE daab 1283 24-04-2019 01:12:15.200 T: 31.38719940185546 [C]; A:[58, -196, 142]; H: 65.441650390625
SENSE daaa 3005 24-04-2019 01:12:15.815 T: 31.76159858703613 [C]; A:[-4, -28, 230]; H: 65.72393798828125
SENSE daaa 3006 24-04-2019 01:12:16.392 T: 31.82399940490722 [C]; A:[-8, -28, 228]; H: 65.72393798828125
SENSE daab 1284 24-04-2019 01:12:16.140 T: 31.32479858398437 [C]; A:[56, -196, 142]; H: 65.441650390625
SENSE daaa 3007 24-04-2019 01:12:16.884 T: 31.82399940490722 [C]; A:[0, -22, 236]; H: 65.72393798828125
SENSE daac 949 24-04-2019 01:12:14.186 T: 30.88799858093261 [C]; A:[8, -74, 218]; H: 68.9664306640625
SENSE daaa 3008 24-04-2019 01:12:17.455 T: 31.82399940490722 [C]; A:[-4, -24, 234]; H: 65.75445556640625
SENSE daab 1285 24-04-2019 01:12:17.286 T: 31.38719940185546 [C]; A:[56, -198, 144]; H: 65.441650390625
SENSE daaa 3009 24-04-2019 01:12:18.036 T: 31.88639831542968 [C]; A:[-8, -26, 226]; H: 65.75445556640625
SENSE daac 950 24-04-2019 01:12:17.919 T: 30.82559967041015 [C]; A:[14, -82, 218]; H: 68.9969482421875
SENSE daaa 3010 24-04-2019 01:12:18.602 T: 31.82399940490722 [C]; A:[-6, -26, 228]; H: 65.75445556640625
SENSE daab 1286 24-04-2019 01:12:18.464 T: 31.38719940185546 [C]; A:[52, -198, 146]; H: 65.4111328125
SENSE daaa 3011 24-04-2019 01:12:19.179 T: 31.82399940490722 [C]; A:[-4, -24, 232]; H: 65.77734375
SENSE daac 951 24-04-2019 01:12:19.066 T: 30.88799858093261 [C]; A:[4, -78, 214]; H: 68.9969482421875
SENSE daaa 3012 24-04-2019 01:12:19.760 T: 31.76159858703613 [C]; A:[0, -26, 236]; H: 65.77734375
SENSE daab 1287 24-04-2019 01:12:19.614 T: 31.38719940185546 [C]; A:[56, -200, 142]; H: 65.4111328125
SENSE daaa 3013 24-04-2019 01:12:20.336 T: 31.82399940490722 [C]; A:[0, -24, 230]; H: 65.807861328125
SENSE daac 952 24-04-2019 01:12:20.208 T: 30.82559967041015 [C]; A:[10, -80, 214]; H: 68.9969482421875
SENSE daaa 3014 24-04-2019 01:12:20.897 T: 31.88639831542968 [C]; A:[0, -26, 230]; H: 65.83837890625
SENSE daab 1288 24-04-2019 01:12:20.758 T: 31.38719940185546 [C]; A:[58, -202, 148]; H: 65.4111328125
SENSE daaa 3015 24-04-2019 01:12:21.474 T: 31.88639831542968 [C]; A:[-6, -24, 228]; H: 65.83837890625
SENSE daac 953 24-04-2019 01:12:21.355 T: 30.82559967041015 [C]; A:[12, -82, 218]; H: 68.9969482421875
SENSE daaa 3016 24-04-2019 01:12:22.050 T: 31.82399940490722 [C]; A:[0, -22, 226]; H: 65.83837890625
SENSE daab 1289 24-04-2019 01:12:21.893 T: 31.38719940185546 [C]; A:[54, -196, 146]; H: 65.4111328125
SENSE daaa 3017 24-04-2019 01:12:22.631 T: 31.82399940490722 [C]; A:[0, -24, 224]; H: 65.83837890625
SENSE daac 954 24-04-2019 01:12:22.512 T: 30.88799858093261 [C]; A:[10, -78, 210]; H: 69.03509521484375
SENSE daaa 3018 24-04-2019 01:12:23.207 T: 31.82399940490722 [C]; A:[-4, -20, 228]; H: 65.807861328125
SENSE daab 1290 24-04-2019 01:12:23.057 T: 31.38719940185546 [C]; A:[54, -194, 142]; H: 65.4111328125
SENSE daaa 3019 24-04-2019 01:12:23.803 T: 31.88639831542968 [C]; A:[0, -28, 228]; H: 65.77734375
SENSE daac 955 24-04-2019 01:12:23.663 T: 30.82559967041015 [C]; A:[10, -82, 208]; H: 69.03509521484375
SENSE daaa 3020 24-04-2019 01:12:24.365 T: 31.82399940490722 [C]; A:[0, -20, 240]; H: 65.77734375
SENSE daab 1291 24-04-2019 01:12:24.221 T: 31.32479858398437 [C]; A:[56, -196, 142]; H: 65.4111328125
SENSE daaa 3021 24-04-2019 01:12:24.941 T: 31.82399940490722 [C]; A:[-4, -26, 228]; H: 65.75445556640625
SENSE daac 956 24-04-2019 01:12:24.820 T: 30.88799858093261 [C]; A:[12, -76, 212]; H: 69.03509521484375
SENSE daaa 3022 24-04-2019 01:12:25.517 T: 31.82399940490722 [C]; A:[0, -22, 228]; H: 65.75445556640625
SENSE daab 1292 24-04-2019 01:12:25.366 T: 31.38719940185546 [C]; A:[54, -194, 148]; H: 65.4111328125
SENSE daaa 3023 24-04-2019 01:12:26.049 T: 31.82399940490722 [C]; A:[0, -22, 230]; H: 65.72393798828125
SENSE daaa 3024 24-04-2019 01:12:26.625 T: 31.88639831542968 [C]; A:[0, -26, 234]; H: 65.72393798828125
SENSE daab 1293 24-04-2019 01:12:26.396 T: 31.38719940185546 [C]; A:[52, -194, 144]; H: 65.4111328125
SENSE daaa 3025 24-04-2019 01:12:27.097 T: 31.82399940490722 [C]; A:[0, -20, 226]; H: 65.72393798828125
SENSE daaa 3026 24-04-2019 01:12:27.673 T: 31.82399940490722 [C]; A:[0, -28, 232]; H: 65.69342041015625
SENSE daab 1294 24-04-2019 01:12:27.426 T: 31.38719940185546 [C]; A:[54, -198, 138]; H: 65.441650390625
SENSE daaa 3027 24-04-2019 01:12:28.145 T: 31.88639831542968 [C]; A:[-6, -22, 222]; H: 65.69342041015625
SENSE daad 779 24-04-2019 01:12:12.531 T: 31.82399940490722 [C]; A:[-44, 46, 194]; H: 67.32611083984375
SENSE daaa 3028 24-04-2019 01:12:28.737 T: 31.88639831542968 [C]; A:[0, -24, 224]; H: 65.66290283203125
SENSE daab 1295 24-04-2019 01:12:28.539 T: 31.38719940185546 [C]; A:[54, -202, 152]; H: 65.441650390625
SENSE daaa 3029 24-04-2019 01:12:29.307 T: 31.82399940490722 [C]; A:[0, -24, 226]; H: 65.66290283203125
SENSE daad 780 24-04-2019 01:12:28.604 T: 31.76159858703613 [C]; A:[-46, 46, 192]; H: 67.3795166015625
SENSE daaa 3030 24-04-2019 01:12:29.873 T: 31.82399940490722 [C]; A:[0, -26, 228]; H: 65.63238525390625
SENSE daab 1296 24-04-2019 01:12:29.735 T: 31.38719940185546 [C]; A:[54, -198, 142]; H: 65.441650390625
SENSE daaa 3031 24-04-2019 01:12:30.450 T: 31.82399940490722 [C]; A:[0, -24, 230]; H: 65.63238525390625
SENSE daad 781 24-04-2019 01:12:29.729 T: 31.76159858703613 [C]; A:[-42, 48, 192]; H: 67.3489990234375
SENSE daab 1297 24-04-2019 01:12:30.870 T: 31.38719940185546 [C]; A:[54, -194, 150]; H: 65.441650390625
SENSE daab 1298 24-04-2019 01:12:31.591 T: 31.38719940185546 [C]; A:[62, -200, 142]; H: 65.441650390625
SENSE daab 1299 24-04-2019 01:12:32.124 T: 31.38719940185546 [C]; A:[60, -200, 152]; H: 65.441650390625
SENSE daac 957 24-04-2019 01:12:31.979 T: 30.82559967041015 [C]; A:[10, -78, 210]; H: 68.9969482421875
SENSE daab 1300 24-04-2019 01:12:32.636 T: 31.38719940185546 [C]; A:[54, -194, 148]; H: 65.441650390625
SENSE daac 958 24-04-2019 01:12:33.002 T: 30.82559967041015 [C]; A:[10, -78, 214]; H: 68.9969482421875
SENSE daab 1301 24-04-2019 01:12:33.305 T: 31.38719940185546 [C]; A:[56, -202, 148]; H: 65.441650390625
SENSE daaa 3032 24-04-2019 01:12:31.026 T: 31.82399940490722 [C]; A:[0, -26, 228]; H: 65.6094970703125
SENSE daab 1302 24-04-2019 01:12:33.865 T: 31.32479858398437 [C]; A:[56, -198, 146]; H: 65.441650390625
SENSE daaa 3033 24-04-2019 01:12:34.280 T: 31.82399940490722 [C]; A:[-4, -26, 228]; H: 65.5484619140625
SENSE daaa 3034 24-04-2019 01:12:34.856 T: 31.82399940490722 [C]; A:[0, -22, 228]; H: 65.5484619140625
SENSE daab 1303 24-04-2019 01:12:34.647 T: 31.32479858398437 [C]; A:[54, -196, 148]; H: 65.441650390625
SENSE daaa 3035 24-04-2019 01:12:35.332 T: 31.82399940490722 [C]; A:[0, -20, 228]; H: 65.5484619140625
SENSE daab 1304 24-04-2019 01:12:35.657 T: 31.32479858398437 [C]; A:[52, -198, 146]; H: 65.4111328125
SENSE daaa 3036 24-04-2019 01:12:35.999 T: 31.82399940490722 [C]; A:[0, -24, 226]; H: 65.5484619140625
SENSE daaa 3037 24-04-2019 01:12:36.485 T: 31.82399940490722 [C]; A:[-4, -30, 232]; H: 65.5484619140625
SENSE daab 1305 24-04-2019 01:12:36.328 T: 31.38719940185546 [C]; A:[60, -202, 140]; H: 65.4111328125
SENSE daac 959 24-04-2019 01:12:33.766 T: 30.88799858093261 [C]; A:[6, -78, 216]; H: 68.9969482421875
SENSE daab 1306 24-04-2019 01:12:37.199 T: 31.38719940185546 [C]; A:[50, -198, 144]; H: 65.4111328125
SENSE daad 782 24-04-2019 01:12:33.655 T: 31.76159858703613 [C]; A:[-46, 52, 192]; H: 67.3489990234375
SENSE daab 1307 24-04-2019 01:12:37.767 T: 31.38719940185546 [C]; A:[58, -202, 152]; H: 65.4111328125
SENSE daac 960 24-04-2019 01:12:37.673 T: 30.82559967041015 [C]; A:[8, -82, 210]; H: 69.03509521484375
SENSE daab 1308 24-04-2019 01:12:38.344 T: 31.38719940185546 [C]; A:[56, -202, 142]; H: 65.4111328125
SENSE daad 783 24-04-2019 01:12:37.682 T: 31.76159858703613 [C]; A:[-38, 44, 196]; H: 67.3489990234375
SENSE daab 1309 24-04-2019 01:12:38.921 T: 31.38719940185546 [C]; A:[54, -202, 144]; H: 65.4111328125
SENSE daac 961 24-04-2019 01:12:38.815 T: 30.76319885253906 [C]; A:[8, -82, 216]; H: 69.03509521484375
SENSE daab 1310 24-04-2019 01:12:39.518 T: 31.38719940185546 [C]; A:[56, -200, 146]; H: 65.4111328125
SENSE daad 784 24-04-2019 01:12:38.802 T: 31.76159858703613 [C]; A:[-46, 48, 198]; H: 67.3489990234375
SENSE daab 1311 24-04-2019 01:12:40.085 T: 31.38719940185546 [C]; A:[56, -196, 144]; H: 65.4111328125
SENSE daac 962 24-04-2019 01:12:39.983 T: 30.82559967041015 [C]; A:[4, -76, 212]; H: 69.03509521484375
SENSE daab 1312 24-04-2019 01:12:40.663 T: 31.38719940185546 [C]; A:[56, -200, 148]; H: 65.4111328125
SENSE daad 785 24-04-2019 01:12:39.987 T: 31.76159858703613 [C]; A:[-40, 48, 194]; H: 67.3489990234375
SENSE daab 1313 24-04-2019 01:12:41.250 T: 31.38719940185546 [C]; A:[56, -198, 144]; H: 65.4111328125
SENSE daac 963 24-04-2019 01:12:41.124 T: 30.82559967041015 [C]; A:[12, -74, 212]; H: 69.06561279296875
SENSE daab 1314 24-04-2019 01:12:41.782 T: 31.38719940185546 [C]; A:[56, -198, 144]; H: 65.4111328125
SENSE daaa 3038 24-04-2019 01:12:42.552 T: 31.82399940490722 [C]; A:[-4, -22, 222]; H: 66.47161865234375
SENSE daab 1315 24-04-2019 01:12:42.349 T: 31.32479858398437 [C]; A:[60, -196, 142]; H: 65.4111328125
SENSE daaa 3039 24-04-2019 01:12:43.016 T: 31.88639831542968 [C]; A:[0, -24, 228]; H: 66.44110107421875
SENSE daaa 3040 24-04-2019 01:12:43.593 T: 31.82399940490722 [C]; A:[0, -22, 228]; H: 66.41058349609375
SENSE daab 1316 24-04-2019 01:12:43.335 T: 31.38719940185546 [C]; A:[52, -196, 140]; H: 65.4111328125
SENSE daaa 3041 24-04-2019 01:12:44.065 T: 31.76159858703613 [C]; A:[0, -20, 210]; H: 66.38006591796875
SENSE daaa 3042 24-04-2019 01:12:44.636 T: 31.82399940490722 [C]; A:[0, -24, 226]; H: 66.357177734375
SENSE daab 1317 24-04-2019 01:12:44.410 T: 31.38719940185546 [C]; A:[54, -198, 148]; H: 65.4111328125
SENSE daaa 3043 24-04-2019 01:12:45.113 T: 31.82399940490722 [C]; A:[0, -26, 230]; H: 66.296142578125
SENSE daac 964 24-04-2019 01:12:42.152 T: 30.82559967041015 [C]; A:[8, -78, 212]; H: 69.03509521484375
SENSE daaa 3044 24-04-2019 01:12:45.694 T: 31.82399940490722 [C]; A:[0, -28, 232]; H: 66.32666015625
SENSE daab 1318 24-04-2019 01:12:45.539 T: 31.38719940185546 [C]; A:[54, -200, 148]; H: 65.441650390625
SENSE daaa 3045 24-04-2019 01:12:46.265 T: 31.82399940490722 [C]; A:[-4, -24, 226]; H: 66.38006591796875
SENSE daac 965 24-04-2019 01:12:46.143 T: 30.88799858093261 [C]; A:[6, -80, 238]; H: 69.06561279296875
SENSE daaa 3046 24-04-2019 01:12:46.877 T: 31.82399940490722 [C]; A:[0, -26, 226]; H: 66.41058349609375
SENSE daab 1319 24-04-2019 01:12:46.790 T: 31.38719940185546 [C]; A:[54, -200, 146]; H: 65.441650390625
SENSE daaa 3047 24-04-2019 01:12:47.438 T: 31.82399940490722 [C]; A:[0, -26, 226]; H: 66.41058349609375
SENSE daac 966 24-04-2019 01:12:47.334 T: 30.82559967041015 [C]; A:[12, -80, 216]; H: 69.06561279296875
SENSE daaa 3048 24-04-2019 01:12:48.024 T: 31.82399940490722 [C]; A:[-4, -24, 236]; H: 66.41058349609375
SENSE daab 1320 24-04-2019 01:12:47.853 T: 31.38719940185546 [C]; A:[56, -198, 142]; H: 65.47216796875
SENSE daaa 3049 24-04-2019 01:12:48.595 T: 31.82399940490722 [C]; A:[-10, -26, 232]; H: 66.41058349609375
SENSE daac 967 24-04-2019 01:12:48.468 T: 30.88799858093261 [C]; A:[8, -80, 214]; H: 69.06561279296875
SENSE daaa 3050 24-04-2019 01:12:49.177 T: 31.82399940490722 [C]; A:[-6, -22, 226]; H: 66.357177734375
SENSE daab 1321 24-04-2019 01:12:49.053 T: 31.38719940185546 [C]; A:[56, -202, 142]; H: 65.47216796875
SENSE daaa 3051 24-04-2019 01:12:49.757 T: 31.88639831542968 [C]; A:[0, -26, 230]; H: 66.296142578125
SENSE daac 968 24-04-2019 01:12:49.638 T: 30.82559967041015 [C]; A:[4, -74, 204]; H: 69.06561279296875
SENSE daaa 3052 24-04-2019 01:12:50.334 T: 31.88639831542968 [C]; A:[-6, -24, 228]; H: 66.24273681640625
SENSE daab 1322 24-04-2019 01:12:50.177 T: 31.38719940185546 [C]; A:[54, -198, 146]; H: 65.47216796875
SENSE daaa 3053 24-04-2019 01:12:50.910 T: 31.82399940490722 [C]; A:[0, -22, 224]; H: 66.18170166015625
SENSE daac 969 24-04-2019 01:12:50.775 T: 30.82559967041015 [C]; A:[8, -80, 212]; H: 69.03509521484375
SENSE daaa 3054 24-04-2019 01:12:51.486 T: 31.88639831542968 [C]; A:[0, -22, 228]; H: 66.12066650390625
SENSE daab 1323 24-04-2019 01:12:51.351 T: 31.32479858398437 [C]; A:[54, -194, 146]; H: 65.441650390625
SENSE daaa 3055 24-04-2019 01:12:52.062 T: 31.82399940490722 [C]; A:[0, -28, 226]; H: 66.0672607421875
SENSE daac 970 24-04-2019 01:12:51.942 T: 30.82559967041015 [C]; A:[8, -82, 212]; H: 69.03509521484375
SENSE daaa 3056 24-04-2019 01:12:52.638 T: 31.88639831542968 [C]; A:[0, -28, 226]; H: 66.0367431640625
SENSE daab 1324 24-04-2019 01:12:52.486 T: 31.38719940185546 [C]; A:[54, -198, 138]; H: 65.441650390625
SENSE daaa 3057 24-04-2019 01:12:53.165 T: 31.88639831542968 [C]; A:[-4, -20, 232]; H: 66.021484375
SENSE daaa 3058 24-04-2019 01:12:53.736 T: 31.82399940490722 [C]; A:[0, -28, 228]; H: 65.92230224609375
SENSE daab 1325 24-04-2019 01:12:53.516 T: 31.38719940185546 [C]; A:[48, -200, 144]; H: 65.441650390625
SENSE daaa 3059 24-04-2019 01:12:54.228 T: 31.88639831542968 [C]; A:[0, -24, 236]; H: 65.93756103515625
SENSE daaa 3060 24-04-2019 01:12:54.804 T: 31.82399940490722 [C]; A:[0, -24, 236]; H: 65.83837890625
SENSE daab 1326 24-04-2019 01:12:54.556 T: 31.32479858398437 [C]; A:[48, -194, 146]; H: 65.441650390625
SENSE daaa 3061 24-04-2019 01:12:55.276 T: 31.88639831542968 [C]; A:[-4, -26, 232]; H: 65.8536376953125
SENSE daab 1327 24-04-2019 01:12:55.596 T: 31.38719940185546 [C]; A:[56, -198, 148]; H: 65.441650390625
SENSE daab 1328 24-04-2019 01:12:56.093 T: 31.32479858398437 [C]; A:[54, -200, 148]; H: 65.441650390625
SENSE daab 1329 24-04-2019 01:12:56.601 T: 31.38719940185546 [C]; A:[56, -196, 144]; H: 65.441650390625
SENSE daad 786 24-04-2019 01:12:55.871 T: 31.76159858703613 [C]; A:[-42, 52, 198]; H: 67.32611083984375
SENSE daaa 3062 24-04-2019 01:12:58.306 T: 31.88639831542968 [C]; A:[-6, -26, 228]; H: 65.66290283203125
SENSE daac 971 24-04-2019 01:12:58.202 T: 30.82559967041015 [C]; A:[8, -78, 212]; H: 69.03509521484375
SENSE daaa 3063 24-04-2019 01:12:58.768 T: 31.88639831542968 [C]; A:[0, -22, 234]; H: 65.63238525390625
SENSE daaa 3064 24-04-2019 01:12:59.345 T: 31.82399940490722 [C]; A:[0, -26, 230]; H: 65.63238525390625
SENSE daac 972 24-04-2019 01:12:59.116 T: 30.82559967041015 [C]; A:[8, -80, 208]; H: 69.03509521484375
SENSE daab 1330 24-04-2019 01:12:57.129 T: 31.38719940185546 [C]; A:[54, -200, 148]; H: 65.441650390625
SENSE daac 973 24-04-2019 01:13:00.068 T: 30.82559967041015 [C]; A:[8, -80, 210]; H: 69.06561279296875
SENSE daab 1331 24-04-2019 01:13:00.438 T: 31.38719940185546 [C]; A:[60, -194, 148]; H: 65.47216796875
SENSE daab 1332 24-04-2019 01:13:00.995 T: 31.38719940185546 [C]; A:[52, -206, 146]; H: 65.47216796875
SENSE daac 974 24-04-2019 01:13:00.798 T: 30.82559967041015 [C]; A:[10, -84, 206]; H: 69.06561279296875
SENSE daac 975 24-04-2019 01:13:01.895 T: 30.82559967041015 [C]; A:[8, -78, 212]; H: 69.06561279296875
SENSE daaa 3065 24-04-2019 01:13:02.505 T: 31.82399940490722 [C]; A:[-4, -18, 226]; H: 65.5789794921875
SENSE daac 976 24-04-2019 01:13:02.446 T: 30.82559967041015 [C]; A:[6, -80, 210]; H: 69.03509521484375
SENSE daaa 3066 24-04-2019 01:13:03.067 T: 31.88639831542968 [C]; A:[0, -24, 234]; H: 65.5484619140625
SENSE daaa 3067 24-04-2019 01:13:03.627 T: 31.82399940490722 [C]; A:[0, -22, 232]; H: 65.5484619140625
SENSE daac 977 24-04-2019 01:13:03.429 T: 30.82559967041015 [C]; A:[10, -76, 214]; H: 69.06561279296875
SENSE daad 787 24-04-2019 01:13:03.183 T: 31.76159858703613 [C]; A:[-36, 48, 190]; H: 67.3489990234375
SENSE daaa 3068 24-04-2019 01:13:04.190 T: 31.82399940490722 [C]; A:[-4, -28, 228]; H: 65.5484619140625
SENSE daac 978 24-04-2019 01:13:04.546 T: 30.82559967041015 [C]; A:[8, -78, 214]; H: 69.06561279296875
SENSE daaa 3069 24-04-2019 01:13:04.988 T: 31.88639831542968 [C]; A:[0, -26, 232]; H: 65.5484619140625
SENSE daad 788 24-04-2019 01:13:04.324 T: 31.76159858703613 [C]; A:[-42, 50, 194]; H: 67.3489990234375
SENSE daaa 3070 24-04-2019 01:13:05.524 T: 31.88639831542968 [C]; A:[0, -22, 228]; H: 65.5484619140625
SENSE daaa 3071 24-04-2019 01:13:06.101 T: 31.88639831542968 [C]; A:[0, -28, 228]; H: 65.5484619140625
SENSE daad 789 24-04-2019 01:13:05.274 T: 31.82399940490722 [C]; A:[-46, 50, 194]; H: 67.3489990234375
