SENSE daaa 1 25-04-2019 05:08:09.159 T: 28.82879829406738 [C]; A:[152, -6, 176]; H: 70.25579833984375
SENSE daad 506 25-04-2019 05:21:50.468 T: 28.70399856567382 [C]; A:[-16, -8, 230]; H: 67.8677978515625
SENSE daaa 730 25-04-2019 05:21:51.176 T: 29.7023983001709 [C]; A:[152, -8, 180]; H: 67.8372802734375
SENSE daab 754 25-04-2019 05:21:50.995 T: 31.69919967651367 [C]; A:[30, 20, 228]; H: 62.5882568359375
SENSE daaa 731 25-04-2019 05:21:51.634 T: 29.7023983001709 [C]; A:[152, -6, 170]; H: 67.8067626953125
SENSE daaa 732 25-04-2019 05:21:52.053 T: 29.7023983001709 [C]; A:[154, -4, 176]; H: 67.8067626953125
SENSE daab 755 25-04-2019 05:21:51.974 T: 31.76159858703613 [C]; A:[24, 22, 234]; H: 62.5882568359375
SENSE daaa 733 25-04-2019 05:21:52.498 T: 29.7023983001709 [C]; A:[152, -8, 176]; H: 67.7762451171875
SENSE daaa 734 25-04-2019 05:21:52.928 T: 29.7023983001709 [C]; A:[154, -8, 174]; H: 67.7762451171875
SENSE daab 756 25-04-2019 05:21:52.850 T: 31.76159858703613 [C]; A:[26, 22, 230]; H: 62.6187744140625
SENSE daaa 735 25-04-2019 05:21:53.387 T: 29.7023983001709 [C]; A:[152, -4, 166]; H: 67.7762451171875
SENSE daaa 736 25-04-2019 05:21:53.811 T: 29.63999938964843 [C]; A:[152, -8, 170]; H: 67.7457275390625
SENSE daab 757 25-04-2019 05:21:53.730 T: 31.76159858703613 [C]; A:[22, 22, 234]; H: 62.5882568359375
SENSE daaa 737 25-04-2019 05:21:54.256 T: 29.7023983001709 [C]; A:[150, -8, 172]; H: 67.7152099609375
SENSE daaa 738 25-04-2019 05:21:54.680 T: 29.764799118042 [C]; A:[154, -6, 174]; H: 67.7152099609375
SENSE daab 758 25-04-2019 05:21:54.601 T: 31.76159858703613 [C]; A:[26, 24, 234]; H: 62.6187744140625
SENSE daaa 739 25-04-2019 05:21:55.145 T: 29.7023983001709 [C]; A:[156, -8, 178]; H: 67.67706298828125
SENSE daaa 740 25-04-2019 05:21:55.589 T: 29.7023983001709 [C]; A:[152, -10, 176]; H: 67.67706298828125
SENSE daab 759 25-04-2019 05:21:55.511 T: 31.76159858703613 [C]; A:[26, 18, 234]; H: 62.6187744140625
SENSE daaa 741 25-04-2019 05:21:56.039 T: 29.7023983001709 [C]; A:[156, -10, 164]; H: 67.64654541015625
SENSE daaa 742 25-04-2019 05:21:56.468 T: 29.7023983001709 [C]; A:[152, 0, 166]; H: 67.64654541015625
SENSE daab 760 25-04-2019 05:21:56.392 T: 31.76159858703613 [C]; A:[30, 18, 232]; H: 62.6187744140625
SENSE daaa 743 25-04-2019 05:21:56.898 T: 29.7023983001709 [C]; A:[154, -6, 176]; H: 67.61602783203125
SENSE daaa 744 25-04-2019 05:21:57.328 T: 29.7023983001709 [C]; A:[154, -6, 174]; H: 67.61602783203125
SENSE daab 761 25-04-2019 05:21:57.247 T: 31.76159858703613 [C]; A:[28, 22, 236]; H: 62.67218017578125
SENSE daaa 745 25-04-2019 05:21:57.777 T: 29.63999938964843 [C]; A:[152, -4, 174]; H: 67.61602783203125
SENSE daaa 746 25-04-2019 05:21:58.201 T: 29.7023983001709 [C]; A:[152, -8, 176]; H: 67.58551025390625
SENSE daab 762 25-04-2019 05:21:58.124 T: 31.76159858703613 [C]; A:[22, 24, 232]; H: 62.73321533203125
SENSE daaa 747 25-04-2019 05:21:58.646 T: 29.63999938964843 [C]; A:[152, -6, 174]; H: 67.58551025390625
SENSE daac 611 25-04-2019 05:21:48.456 T: 28.32959938049316 [C]; A:[8, -42, 244]; H: 68.9359130859375
SENSE daaa 748 25-04-2019 05:21:59.101 T: 29.7023983001709 [C]; A:[156, -8, 170]; H: 67.58551025390625
SENSE daaa 749 25-04-2019 05:21:59.522 T: 29.7023983001709 [C]; A:[150, -6, 174]; H: 67.58551025390625
SENSE daac 612 25-04-2019 05:21:59.443 T: 28.26719856262207 [C]; A:[6, -36, 244]; H: 68.72991943359375
SENSE daaa 750 25-04-2019 05:21:59.962 T: 29.7023983001709 [C]; A:[152, -6, 168]; H: 67.55499267578125
SENSE daaa 751 25-04-2019 05:22:00.386 T: 29.7023983001709 [C]; A:[148, -6, 168]; H: 67.55499267578125
SENSE daac 613 25-04-2019 05:22:00.304 T: 28.26719856262207 [C]; A:[6, -42, 242]; H: 68.72991943359375
SENSE daaa 752 25-04-2019 05:22:00.831 T: 29.7023983001709 [C]; A:[158, -8, 178]; H: 67.55499267578125
SENSE daaa 753 25-04-2019 05:22:01.271 T: 29.7023983001709 [C]; A:[152, -4, 178]; H: 67.55499267578125
SENSE daac 614 25-04-2019 05:22:01.175 T: 28.26719856262207 [C]; A:[6, -40, 246]; H: 68.70703125
SENSE daaa 754 25-04-2019 05:22:01.730 T: 29.7023983001709 [C]; A:[158, -12, 174]; H: 67.55499267578125
SENSE daaa 755 25-04-2019 05:22:02.149 T: 29.63999938964843 [C]; A:[154, -6, 180]; H: 67.55499267578125
SENSE daac 615 25-04-2019 05:22:02.067 T: 28.26719856262207 [C]; A:[10, -42, 244]; H: 68.70703125
SENSE daaa 756 25-04-2019 05:22:02.589 T: 29.63999938964843 [C]; A:[154, -4, 176]; H: 67.55499267578125
SENSE daaa 757 25-04-2019 05:22:03.013 T: 29.7023983001709 [C]; A:[152, -8, 172]; H: 67.55499267578125
SENSE daaa 758 25-04-2019 05:22:03.473 T: 29.7023983001709 [C]; A:[152, -10, 172]; H: 67.55499267578125
SENSE daaa 759 25-04-2019 05:22:03.917 T: 29.63999938964843 [C]; A:[152, -6, 170]; H: 67.55499267578125
SENSE daab 763 25-04-2019 05:22:03.835 T: 31.69919967651367 [C]; A:[28, 18, 252]; H: 62.73321533203125
SENSE daaa 760 25-04-2019 05:22:04.362 T: 29.7023983001709 [C]; A:[150, 0, 172]; H: 67.55499267578125
SENSE daaa 761 25-04-2019 05:22:04.776 T: 29.63999938964843 [C]; A:[152, -10, 172]; H: 67.55499267578125
SENSE daab 764 25-04-2019 05:22:04.695 T: 31.76159858703613 [C]; A:[22, 20, 236]; H: 62.70269775390625
SENSE daaa 762 25-04-2019 05:22:05.221 T: 29.7023983001709 [C]; A:[150, -10, 174]; H: 67.516845703125
SENSE daaa 763 25-04-2019 05:22:05.656 T: 29.63999938964843 [C]; A:[148, 0, 176]; H: 67.516845703125
SENSE daab 765 25-04-2019 05:22:05.582 T: 31.76159858703613 [C]; A:[26, 22, 232]; H: 62.67218017578125
SENSE daaa 764 25-04-2019 05:22:06.100 T: 29.7023983001709 [C]; A:[152, -8, 178]; H: 67.516845703125
SENSE daaa 765 25-04-2019 05:22:06.524 T: 29.7023983001709 [C]; A:[154, 0, 168]; H: 67.516845703125
SENSE daab 766 25-04-2019 05:22:06.446 T: 31.69919967651367 [C]; A:[26, 20, 228]; H: 62.64166259765625
SENSE daaa 766 25-04-2019 05:22:06.969 T: 29.63999938964843 [C]; A:[152, -4, 172]; H: 67.55499267578125
SENSE daaa 767 25-04-2019 05:22:07.393 T: 29.7023983001709 [C]; A:[154, -8, 174]; H: 67.55499267578125
SENSE daab 767 25-04-2019 05:22:07.312 T: 31.69919967651367 [C]; A:[30, 22, 230]; H: 62.6187744140625
SENSE daaa 768 25-04-2019 05:22:07.854 T: 29.7023983001709 [C]; A:[154, -12, 176]; H: 67.55499267578125
SENSE daaa 769 25-04-2019 05:22:08.287 T: 29.63999938964843 [C]; A:[154, -6, 156]; H: 67.55499267578125
SENSE daab 768 25-04-2019 05:22:08.208 T: 31.69919967651367 [C]; A:[30, 20, 228]; H: 62.6187744140625
SENSE daaa 770 25-04-2019 05:22:08.732 T: 29.63999938964843 [C]; A:[156, -4, 176]; H: 67.55499267578125
SENSE daaa 771 25-04-2019 05:22:09.156 T: 29.7023983001709 [C]; A:[150, -4, 178]; H: 67.55499267578125
SENSE daab 769 25-04-2019 05:22:09.078 T: 31.69919967651367 [C]; A:[28, 24, 234]; H: 62.5882568359375
SENSE daaa 772 25-04-2019 05:22:09.601 T: 29.7023983001709 [C]; A:[152, -6, 176]; H: 67.58551025390625
SENSE daaa 773 25-04-2019 05:22:10.036 T: 29.7023983001709 [C]; A:[152, -6, 174]; H: 67.58551025390625
SENSE daab 770 25-04-2019 05:22:09.976 T: 31.69919967651367 [C]; A:[24, 22, 226]; H: 62.5882568359375
SENSE daaa 774 25-04-2019 05:22:10.475 T: 29.7023983001709 [C]; A:[154, -8, 172]; H: 67.58551025390625
SENSE daaa 775 25-04-2019 05:22:10.899 T: 29.7023983001709 [C]; A:[150, -4, 178]; H: 67.58551025390625
SENSE daab 771 25-04-2019 05:22:10.824 T: 31.76159858703613 [C]; A:[28, 20, 234]; H: 62.5882568359375
SENSE daaa 776 25-04-2019 05:22:11.344 T: 29.7023983001709 [C]; A:[152, -2, 176]; H: 67.58551025390625
SENSE daaa 777 25-04-2019 05:22:11.784 T: 29.7023983001709 [C]; A:[154, -6, 176]; H: 67.55499267578125
SENSE daab 772 25-04-2019 05:22:11.695 T: 31.69919967651367 [C]; A:[26, 20, 232]; H: 62.5577392578125
SENSE daaa 778 25-04-2019 05:22:12.243 T: 29.7023983001709 [C]; A:[152, 0, 174]; H: 67.55499267578125
SENSE daaa 779 25-04-2019 05:22:12.657 T: 29.63999938964843 [C]; A:[148, -8, 180]; H: 67.55499267578125
SENSE daab 773 25-04-2019 05:22:12.575 T: 31.76159858703613 [C]; A:[26, 28, 232]; H: 62.5272216796875
SENSE daaa 780 25-04-2019 05:22:13.102 T: 29.7023983001709 [C]; A:[154, -12, 172]; H: 67.55499267578125
SENSE daac 616 25-04-2019 05:22:02.927 T: 28.32959938049316 [C]; A:[6, -40, 246]; H: 68.70703125
SENSE daaa 781 25-04-2019 05:22:13.539 T: 29.7023983001709 [C]; A:[152, -6, 170]; H: 67.55499267578125
SENSE daaa 782 25-04-2019 05:22:13.959 T: 29.7023983001709 [C]; A:[158, -6, 172]; H: 67.55499267578125
SENSE daac 617 25-04-2019 05:22:13.880 T: 28.2047996520996 [C]; A:[6, -38, 248]; H: 68.676513671875
SENSE daaa 783 25-04-2019 05:22:14.408 T: 29.7023983001709 [C]; A:[152, -10, 176]; H: 67.55499267578125
SENSE daaa 784 25-04-2019 05:22:14.827 T: 29.7023983001709 [C]; A:[154, -4, 176]; H: 67.516845703125
SENSE daac 618 25-04-2019 05:22:14.737 T: 28.26719856262207 [C]; A:[4, -40, 242]; H: 68.64599609375
SENSE daaa 785 25-04-2019 05:22:15.262 T: 29.7023983001709 [C]; A:[156, -4, 176]; H: 67.516845703125
SENSE daaa 786 25-04-2019 05:22:15.676 T: 29.7023983001709 [C]; A:[152, -6, 176]; H: 67.516845703125
SENSE daac 619 25-04-2019 05:22:15.583 T: 28.26719856262207 [C]; A:[6, -36, 250]; H: 68.676513671875
SENSE daaa 787 25-04-2019 05:22:16.126 T: 29.7023983001709 [C]; A:[152, -8, 174]; H: 67.516845703125
SENSE daad 507 25-04-2019 05:21:51.326 T: 28.70399856567382 [C]; A:[-16, -8, 232]; H: 67.8677978515625
SENSE daad 508 25-04-2019 05:22:17.050 T: 28.70399856567382 [C]; A:[-12, -8, 226]; H: 67.69232177734375
SENSE daab 774 25-04-2019 05:22:17.714 T: 31.76159858703613 [C]; A:[22, 20, 232]; H: 62.4967041015625
SENSE daad 509 25-04-2019 05:22:17.502 T: 28.70399856567382 [C]; A:[-12, -6, 228]; H: 67.69232177734375
SENSE daab 775 25-04-2019 05:22:18.154 T: 31.76159858703613 [C]; A:[28, 20, 232]; H: 62.4967041015625
SENSE daab 776 25-04-2019 05:22:18.579 T: 31.76159858703613 [C]; A:[24, 24, 236]; H: 62.4967041015625
SENSE daad 510 25-04-2019 05:22:18.500 T: 28.70399856567382 [C]; A:[-20, -8, 230]; H: 67.69232177734375
SENSE daab 777 25-04-2019 05:22:19.014 T: 31.69919967651367 [C]; A:[26, 20, 234]; H: 62.4967041015625
SENSE daab 778 25-04-2019 05:22:19.435 T: 31.69919967651367 [C]; A:[26, 20, 234]; H: 62.4967041015625
SENSE daad 511 25-04-2019 05:22:19.369 T: 28.70399856567382 [C]; A:[-18, -10, 226]; H: 67.69232177734375
SENSE daab 779 25-04-2019 05:22:19.875 T: 31.69919967651367 [C]; A:[22, 24, 234]; H: 62.4967041015625
SENSE daab 780 25-04-2019 05:22:20.291 T: 31.69919967651367 [C]; A:[30, 18, 234]; H: 62.4967041015625
SENSE daad 512 25-04-2019 05:22:20.214 T: 28.70399856567382 [C]; A:[-14, -8, 230]; H: 67.69232177734375
SENSE daab 781 25-04-2019 05:22:20.726 T: 31.69919967651367 [C]; A:[24, 24, 238]; H: 62.4661865234375
SENSE daab 782 25-04-2019 05:22:21.151 T: 31.69919967651367 [C]; A:[26, 22, 228]; H: 62.4661865234375
SENSE daaa 788 25-04-2019 05:22:16.570 T: 29.764799118042 [C]; A:[154, -4, 174]; H: 67.516845703125
SENSE daad 513 25-04-2019 05:22:21.073 T: 28.76639938354492 [C]; A:[-14, -6, 234]; H: 67.69232177734375
SENSE daaa 789 25-04-2019 05:22:21.668 T: 29.7023983001709 [C]; A:[156, -6, 172]; H: 67.455810546875
SENSE daac 620 25-04-2019 05:22:16.489 T: 28.26719856262207 [C]; A:[8, -38, 242]; H: 68.676513671875
SENSE daac 621 25-04-2019 05:22:22.226 T: 28.26719856262207 [C]; A:[6, -40, 246]; H: 68.79095458984375
SENSE daad 514 25-04-2019 05:22:22.041 T: 28.70399856567382 [C]; A:[-12, -12, 232]; H: 67.73809814453125
SENSE daac 622 25-04-2019 05:22:22.735 T: 28.26719856262207 [C]; A:[10, -42, 242]; H: 68.79095458984375
SENSE daac 623 25-04-2019 05:22:23.167 T: 28.26719856262207 [C]; A:[2, -34, 240]; H: 68.79095458984375
SENSE daad 515 25-04-2019 05:22:23.099 T: 28.64159965515136 [C]; A:[-10, -8, 236]; H: 67.70758056640625
SENSE daac 624 25-04-2019 05:22:23.659 T: 28.26719856262207 [C]; A:[6, -38, 246]; H: 68.79095458984375
SENSE daac 625 25-04-2019 05:22:24.078 T: 28.26719856262207 [C]; A:[6, -44, 246]; H: 68.79095458984375
SENSE daad 516 25-04-2019 05:22:24.003 T: 28.70399856567382 [C]; A:[-16, -6, 232]; H: 67.70758056640625
SENSE daac 626 25-04-2019 05:22:24.560 T: 28.26719856262207 [C]; A:[6, -38, 246]; H: 68.79095458984375
SENSE daac 627 25-04-2019 05:22:24.979 T: 28.26719856262207 [C]; A:[4, -34, 240]; H: 68.79095458984375
SENSE daad 517 25-04-2019 05:22:24.901 T: 28.70399856567382 [C]; A:[-14, -6, 232]; H: 67.70758056640625
SENSE daac 628 25-04-2019 05:22:25.456 T: 28.2047996520996 [C]; A:[8, -38, 246]; H: 68.79095458984375
SENSE daac 629 25-04-2019 05:22:25.874 T: 28.2047996520996 [C]; A:[4, -34, 248]; H: 68.79095458984375
SENSE daad 518 25-04-2019 05:22:25.817 T: 28.64159965515136 [C]; A:[-12, -10, 226]; H: 67.70758056640625
SENSE daab 783 25-04-2019 05:22:21.602 T: 31.69919967651367 [C]; A:[22, 16, 232]; H: 62.4661865234375
SENSE daaa 790 25-04-2019 05:22:26.845 T: 29.7023983001709 [C]; A:[156, -8, 180]; H: 67.38714599609375
SENSE daab 784 25-04-2019 05:22:26.769 T: 31.69919967651367 [C]; A:[24, 24, 236]; H: 62.4661865234375
SENSE daad 519 25-04-2019 05:22:26.679 T: 28.70399856567382 [C]; A:[-10, -14, 232]; H: 67.70758056640625
SENSE daab 785 25-04-2019 05:22:27.400 T: 31.69919967651367 [C]; A:[24, 18, 238]; H: 62.4661865234375
SENSE daab 786 25-04-2019 05:22:27.819 T: 31.69919967651367 [C]; A:[28, 20, 232]; H: 62.4661865234375
SENSE daad 520 25-04-2019 05:22:27.737 T: 28.70399856567382 [C]; A:[-12, -4, 232]; H: 67.66180419921875
SENSE daab 787 25-04-2019 05:22:28.258 T: 31.69919967651367 [C]; A:[26, 22, 232]; H: 62.4967041015625
SENSE daab 788 25-04-2019 05:22:28.689 T: 31.76159858703613 [C]; A:[24, 24, 236]; H: 62.4967041015625
SENSE daad 521 25-04-2019 05:22:28.606 T: 28.70399856567382 [C]; A:[-12, -8, 236]; H: 67.66180419921875
SENSE daab 789 25-04-2019 05:22:29.119 T: 31.69919967651367 [C]; A:[22, 18, 228]; H: 62.4967041015625
SENSE daab 790 25-04-2019 05:22:29.544 T: 31.76159858703613 [C]; A:[24, 26, 240]; H: 62.4967041015625
SENSE daad 522 25-04-2019 05:22:29.475 T: 28.64159965515136 [C]; A:[-18, -8, 228]; H: 67.66180419921875
SENSE daab 791 25-04-2019 05:22:29.984 T: 31.76159858703613 [C]; A:[28, 18, 232]; H: 62.4967041015625
SENSE daab 792 25-04-2019 05:22:30.416 T: 31.76159858703613 [C]; A:[28, 26, 236]; H: 62.4967041015625
SENSE daad 523 25-04-2019 05:22:30.339 T: 28.70399856567382 [C]; A:[-18, -8, 230]; H: 67.70758056640625
SENSE daab 793 25-04-2019 05:22:30.865 T: 31.69919967651367 [C]; A:[24, 22, 232]; H: 62.4967041015625
SENSE daab 794 25-04-2019 05:22:31.281 T: 31.69919967651367 [C]; A:[30, 22, 236]; H: 62.4967041015625
SENSE daac 630 25-04-2019 05:22:26.367 T: 28.26719856262207 [C]; A:[10, -40, 246]; H: 68.79095458984375
SENSE daad 524 25-04-2019 05:22:31.208 T: 28.70399856567382 [C]; A:[-14, -14, 228]; H: 67.73809814453125
SENSE daaa 791 25-04-2019 05:22:31.947 T: 29.7023983001709 [C]; A:[156, -10, 182]; H: 67.38714599609375
SENSE daac 631 25-04-2019 05:22:31.861 T: 28.26719856262207 [C]; A:[8, -40, 238]; H: 68.89776611328125
SENSE daac 632 25-04-2019 05:22:32.483 T: 28.26719856262207 [C]; A:[4, -38, 248]; H: 68.89776611328125
SENSE daad 525 25-04-2019 05:22:32.302 T: 28.70399856567382 [C]; A:[-22, -10, 226]; H: 67.73809814453125
SENSE daac 633 25-04-2019 05:22:32.995 T: 28.26719856262207 [C]; A:[2, -40, 242]; H: 68.89776611328125
SENSE daac 634 25-04-2019 05:22:33.473 T: 28.2047996520996 [C]; A:[4, -36, 248]; H: 68.89776611328125
SENSE daac 635 25-04-2019 05:22:33.971 T: 28.26719856262207 [C]; A:[2, -36, 240]; H: 68.89776611328125
SENSE daac 636 25-04-2019 05:22:34.464 T: 28.2047996520996 [C]; A:[4, -34, 246]; H: 68.89776611328125
SENSE daac 637 25-04-2019 05:22:34.951 T: 28.2047996520996 [C]; A:[6, -36, 244]; H: 68.89776611328125
SENSE daac 638 25-04-2019 05:22:35.489 T: 28.26719856262207 [C]; A:[6, -38, 246]; H: 68.89776611328125
SENSE daac 639 25-04-2019 05:22:35.872 T: 28.2047996520996 [C]; A:[8, -36, 246]; H: 68.89776611328125
SENSE daab 795 25-04-2019 05:22:36.465 T: 31.76159858703613 [C]; A:[26, 22, 230]; H: 62.5577392578125
SENSE daac 640 25-04-2019 05:22:36.255 T: 28.2047996520996 [C]; A:[2, -38, 246]; H: 68.89776611328125
SENSE daaa 792 25-04-2019 05:22:37.125 T: 29.764799118042 [C]; A:[152, -10, 180]; H: 67.42529296875
SENSE daab 796 25-04-2019 05:22:36.940 T: 31.76159858703613 [C]; A:[28, 20, 234]; H: 62.5577392578125
SENSE daaa 793 25-04-2019 05:22:37.573 T: 29.7023983001709 [C]; A:[150, -6, 168]; H: 67.42529296875
SENSE daaa 794 25-04-2019 05:22:37.992 T: 29.63999938964843 [C]; A:[156, -6, 174]; H: 67.42529296875
SENSE daab 797 25-04-2019 05:22:37.918 T: 31.76159858703613 [C]; A:[28, 22, 236]; H: 62.5577392578125
SENSE daaa 795 25-04-2019 05:22:38.427 T: 29.7023983001709 [C]; A:[152, -8, 172]; H: 67.42529296875
SENSE daaa 796 25-04-2019 05:22:38.861 T: 29.7023983001709 [C]; A:[150, -4, 174]; H: 67.455810546875
SENSE daab 798 25-04-2019 05:22:38.778 T: 31.76159858703613 [C]; A:[26, 20, 230]; H: 62.5577392578125
SENSE daaa 797 25-04-2019 05:22:39.311 T: 29.7023983001709 [C]; A:[156, -10, 166]; H: 67.455810546875
SENSE daaa 798 25-04-2019 05:22:39.740 T: 29.7023983001709 [C]; A:[154, -8, 176]; H: 67.455810546875
SENSE daab 799 25-04-2019 05:22:39.659 T: 31.76159858703613 [C]; A:[26, 18, 234]; H: 62.5272216796875
SENSE daaa 799 25-04-2019 05:22:40.175 T: 29.7023983001709 [C]; A:[156, -6, 180]; H: 67.455810546875
SENSE daaa 800 25-04-2019 05:22:40.589 T: 29.7023983001709 [C]; A:[158, -12, 174]; H: 67.455810546875
SENSE daab 800 25-04-2019 05:22:40.510 T: 31.76159858703613 [C]; A:[24, 22, 234]; H: 62.4967041015625
SENSE daaa 801 25-04-2019 05:22:41.054 T: 29.7023983001709 [C]; A:[156, -6, 170]; H: 67.455810546875
SENSE daaa 802 25-04-2019 05:22:41.498 T: 29.7023983001709 [C]; A:[154, -8, 172]; H: 67.455810546875
SENSE daab 801 25-04-2019 05:22:41.416 T: 31.76159858703613 [C]; A:[24, 24, 234]; H: 62.5272216796875
SENSE daaa 803 25-04-2019 05:22:41.932 T: 29.764799118042 [C]; A:[152, -8, 174]; H: 67.455810546875
SENSE daaa 804 25-04-2019 05:22:42.362 T: 29.7023983001709 [C]; A:[150, -8, 174]; H: 67.455810546875
SENSE daab 802 25-04-2019 05:22:42.281 T: 31.69919967651367 [C]; A:[26, 18, 220]; H: 62.5272216796875
SENSE daac 641 25-04-2019 05:22:37.301 T: 28.2047996520996 [C]; A:[6, -40, 244]; H: 68.89776611328125
SENSE daab 803 25-04-2019 05:22:42.903 T: 31.76159858703613 [C]; A:[26, 24, 236]; H: 62.5577392578125
SENSE daab 804 25-04-2019 05:22:43.320 T: 31.76159858703613 [C]; A:[28, 22, 232]; H: 62.5882568359375
SENSE daad 526 25-04-2019 05:22:33.339 T: 28.70399856567382 [C]; A:[-12, -14, 232]; H: 67.69232177734375
SENSE daad 527 25-04-2019 05:22:43.888 T: 28.70399856567382 [C]; A:[-16, -8, 228]; H: 67.70758056640625
SENSE daad 528 25-04-2019 05:22:44.340 T: 28.70399856567382 [C]; A:[-18, -8, 228]; H: 67.70758056640625
SENSE daad 529 25-04-2019 05:22:44.801 T: 28.70399856567382 [C]; A:[-16, -8, 224]; H: 67.70758056640625
SENSE daad 530 25-04-2019 05:22:45.253 T: 28.70399856567382 [C]; A:[-16, -12, 226]; H: 67.70758056640625
SENSE daad 531 25-04-2019 05:22:45.731 T: 28.76639938354492 [C]; A:[-12, -8, 232]; H: 67.70758056640625
SENSE daad 532 25-04-2019 05:22:46.172 T: 28.70399856567382 [C]; A:[-14, -10, 220]; H: 67.70758056640625
SENSE daad 533 25-04-2019 05:22:46.644 T: 28.70399856567382 [C]; A:[-18, -4, 230]; H: 67.70758056640625
SENSE daaa 805 25-04-2019 05:22:47.392 T: 29.7023983001709 [C]; A:[156, -10, 170]; H: 67.99749755859375
SENSE daad 534 25-04-2019 05:22:47.086 T: 28.64159965515136 [C]; A:[-16, -8, 230]; H: 67.67706298828125
SENSE daaa 806 25-04-2019 05:22:47.822 T: 29.7023983001709 [C]; A:[152, -4, 176]; H: 67.99749755859375
SENSE daaa 807 25-04-2019 05:22:48.276 T: 29.7023983001709 [C]; A:[154, -8, 160]; H: 68.03564453125
SENSE daac 642 25-04-2019 05:22:43.242 T: 28.2047996520996 [C]; A:[8, -36, 250]; H: 68.89776611328125
SENSE daad 535 25-04-2019 05:22:48.188 T: 28.70399856567382 [C]; A:[-18, -6, 232]; H: 67.67706298828125
SENSE daac 643 25-04-2019 05:22:48.807 T: 28.26719856262207 [C]; A:[6, -44, 242]; H: 68.89776611328125
SENSE daac 644 25-04-2019 05:22:49.229 T: 28.2047996520996 [C]; A:[8, -38, 250]; H: 68.89776611328125
SENSE daad 536 25-04-2019 05:22:49.157 T: 28.70399856567382 [C]; A:[-14, -10, 228]; H: 67.67706298828125
SENSE daac 645 25-04-2019 05:22:49.712 T: 28.26719856262207 [C]; A:[6, -42, 240]; H: 68.8443603515625
SENSE daac 646 25-04-2019 05:22:50.130 T: 28.26719856262207 [C]; A:[0, -40, 246]; H: 68.8443603515625
SENSE daad 537 25-04-2019 05:22:50.061 T: 28.70399856567382 [C]; A:[-8, -12, 228]; H: 67.64654541015625
SENSE daac 647 25-04-2019 05:22:50.638 T: 28.2047996520996 [C]; A:[8, -40, 242]; H: 68.8443603515625
SENSE daac 648 25-04-2019 05:22:51.066 T: 28.26719856262207 [C]; A:[4, -42, 242]; H: 68.8138427734375
SENSE daad 538 25-04-2019 05:22:50.989 T: 28.70399856567382 [C]; A:[-14, -8, 232]; H: 67.64654541015625
SENSE daac 649 25-04-2019 05:22:51.568 T: 28.26719856262207 [C]; A:[6, -40, 242]; H: 68.8138427734375
SENSE daac 650 25-04-2019 05:22:51.987 T: 28.26719856262207 [C]; A:[6, -40, 242]; H: 68.8138427734375
SENSE daad 539 25-04-2019 05:22:51.918 T: 28.70399856567382 [C]; A:[-14, -4, 228]; H: 67.64654541015625
SENSE daac 651 25-04-2019 05:22:52.469 T: 28.2047996520996 [C]; A:[2, -42, 244]; H: 68.8138427734375
SENSE daac 652 25-04-2019 05:22:52.903 T: 28.2047996520996 [C]; A:[4, -40, 242]; H: 68.8138427734375
SENSE daad 540 25-04-2019 05:22:52.827 T: 28.70399856567382 [C]; A:[-12, -10, 230]; H: 67.64654541015625
SENSE daaa 808 25-04-2019 05:22:53.482 T: 29.7023983001709 [C]; A:[154, -8, 172]; H: 67.99749755859375
SENSE daaa 809 25-04-2019 05:22:53.911 T: 29.7023983001709 [C]; A:[152, -10, 172]; H: 67.99749755859375
SENSE daad 541 25-04-2019 05:22:53.835 T: 28.70399856567382 [C]; A:[-16, 0, 232]; H: 67.6083984375
SENSE daad 542 25-04-2019 05:22:54.362 T: 28.70399856567382 [C]; A:[-14, -8, 230]; H: 67.6083984375
SENSE daad 543 25-04-2019 05:22:54.809 T: 28.70399856567382 [C]; A:[-20, -8, 230]; H: 67.6083984375
SENSE daad 544 25-04-2019 05:22:55.276 T: 28.70399856567382 [C]; A:[-18, -6, 230]; H: 67.6083984375
SENSE daad 545 25-04-2019 05:22:55.722 T: 28.70399856567382 [C]; A:[-16, -8, 228]; H: 67.6083984375
SENSE daad 546 25-04-2019 05:22:56.159 T: 28.70399856567382 [C]; A:[-10, -12, 234]; H: 67.577880859375
SENSE daad 547 25-04-2019 05:22:56.601 T: 28.70399856567382 [C]; A:[-22, 0, 228]; H: 67.577880859375
SENSE daad 548 25-04-2019 05:22:57.033 T: 28.70399856567382 [C]; A:[-14, -8, 232]; H: 67.577880859375
SENSE daad 549 25-04-2019 05:22:57.456 T: 28.70399856567382 [C]; A:[-16, -8, 230]; H: 67.577880859375
SENSE daad 550 25-04-2019 05:22:57.903 T: 28.70399856567382 [C]; A:[-10, -8, 230]; H: 67.577880859375
SENSE daab 805 25-04-2019 05:22:58.530 T: 31.76159858703613 [C]; A:[28, 24, 256]; H: 62.4051513671875
SENSE daad 551 25-04-2019 05:22:58.335 T: 28.70399856567382 [C]; A:[-16, -8, 228]; H: 67.54736328125
SENSE daab 806 25-04-2019 05:22:58.989 T: 31.76159858703613 [C]; A:[22, 20, 232]; H: 62.4051513671875
SENSE daab 807 25-04-2019 05:22:59.429 T: 31.82399940490722 [C]; A:[28, 20, 230]; H: 62.4051513671875
SENSE daad 552 25-04-2019 05:22:59.353 T: 28.70399856567382 [C]; A:[-10, -14, 226]; H: 67.54736328125
