SENSE daaa 1 24-04-2019 06:55:36.336 T: 30.82559967041015 [C]; A:[-36, 62, 200]; H: 68.737548828125
SENSE daaa 622 24-04-2019 06:59:56.347 T: 30.82559967041015 [C]; A:[-28, 54, 192]; H: 68.85198974609375
SENSE daab 510 24-04-2019 06:59:53.902 T: 30.13919830322265 [C]; A:[-16, -64, 216]; H: 70.11846923828125
SENSE daac 466 24-04-2019 06:59:54.143 T: 29.14079856872558 [C]; A:[-32, 0, 226]; H: 72.216552734375
SENSE daad 473 24-04-2019 06:59:54.001 T: 29.63999938964843 [C]; A:[156, 54, 194]; H: 69.18768310546875
SENSE daaa 624 24-04-2019 06:59:57.237 T: 30.76319885253906 [C]; A:[-28, 58, 190]; H: 68.82147216796875
SENSE daab 512 24-04-2019 06:59:55.073 T: 30.0767993927002 [C]; A:[-12, -62, 214]; H: 70.11846923828125
SENSE daaa 625 24-04-2019 06:59:57.677 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.85198974609375
SENSE daaa 626 24-04-2019 06:59:58.032 T: 30.76319885253906 [C]; A:[-30, 56, 190]; H: 68.85198974609375
SENSE daac 470 24-04-2019 06:59:56.148 T: 29.14079856872558 [C]; A:[-30, -8, 230]; H: 72.37677001953125
SENSE daad 477 24-04-2019 06:59:56.031 T: 29.7023983001709 [C]; A:[152, 54, 196]; H: 69.18768310546875
SENSE daad 478 24-04-2019 06:59:56.394 T: 29.7023983001709 [C]; A:[152, 58, 192]; H: 69.18768310546875
SENSE daac 471 24-04-2019 06:59:56.668 T: 29.07839965820312 [C]; A:[-30, 0, 230]; H: 72.37677001953125
SENSE daaa 627 24-04-2019 06:59:58.717 T: 30.76319885253906 [C]; A:[-28, 54, 192]; H: 68.85198974609375
SENSE daaa 628 24-04-2019 06:59:59.072 T: 30.76319885253906 [C]; A:[-30, 56, 196]; H: 68.85198974609375
SENSE daac 472 24-04-2019 06:59:57.417 T: 29.14079856872558 [C]; A:[-32, 0, 232]; H: 72.338623046875
SENSE daab 517 24-04-2019 06:59:57.635 T: 30.0767993927002 [C]; A:[-14, -62, 214]; H: 70.08795166015625
SENSE daad 480 24-04-2019 06:59:57.660 T: 29.63999938964843 [C]; A:[152, 58, 194]; H: 69.18768310546875
SENSE daac 473 24-04-2019 06:59:57.876 T: 29.14079856872558 [C]; A:[-36, 2, 226]; H: 72.30810546875
SENSE daaa 629 24-04-2019 06:59:59.728 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.85198974609375
SENSE daab 519 24-04-2019 06:59:58.449 T: 30.0767993927002 [C]; A:[-14, -62, 220]; H: 70.08795166015625
SENSE daaa 630 24-04-2019 07:00:00.137 T: 30.76319885253906 [C]; A:[-28, 54, 192]; H: 68.85198974609375
SENSE daac 474 24-04-2019 06:59:58.264 T: 29.14079856872558 [C]; A:[-30, -4, 230]; H: 72.277587890625
SENSE daaa 631 24-04-2019 07:00:00.563 T: 30.76319885253906 [C]; A:[-32, 54, 196]; H: 68.85198974609375
SENSE daaa 632 24-04-2019 07:00:00.928 T: 30.76319885253906 [C]; A:[-26, 56, 192]; H: 68.85198974609375
SENSE daab 521 24-04-2019 06:59:59.391 T: 30.13919830322265 [C]; A:[-14, -62, 220]; H: 70.11846923828125
SENSE daaa 633 24-04-2019 07:00:01.363 T: 30.76319885253906 [C]; A:[-30, 56, 198]; H: 68.85198974609375
SENSE daac 475 24-04-2019 06:59:59.249 T: 29.07839965820312 [C]; A:[-32, 0, 230]; H: 72.216552734375
SENSE daaa 634 24-04-2019 07:00:01.803 T: 30.76319885253906 [C]; A:[-30, 56, 186]; H: 68.85198974609375
SENSE daad 484 24-04-2019 06:59:59.881 T: 29.7023983001709 [C]; A:[154, 54, 192]; H: 69.18768310546875
SENSE daaa 635 24-04-2019 07:00:02.218 T: 30.76319885253906 [C]; A:[-30, 56, 198]; H: 68.85198974609375
SENSE daaa 636 24-04-2019 07:00:02.573 T: 30.76319885253906 [C]; A:[-32, 58, 198]; H: 68.85198974609375
SENSE daaa 637 24-04-2019 07:00:02.928 T: 30.76319885253906 [C]; A:[-32, 58, 196]; H: 68.85198974609375
SENSE daab 522 24-04-2019 07:00:00.456 T: 30.0767993927002 [C]; A:[-16, -62, 220]; H: 70.11846923828125
SENSE daaa 638 24-04-2019 07:00:03.364 T: 30.82559967041015 [C]; A:[-32, 58, 192]; H: 68.85198974609375
SENSE daaa 639 24-04-2019 07:00:03.759 T: 30.76319885253906 [C]; A:[-32, 52, 194]; H: 68.85198974609375
SENSE daab 524 24-04-2019 07:00:01.285 T: 30.0767993927002 [C]; A:[-20, -58, 214]; H: 70.11846923828125
SENSE daac 479 24-04-2019 07:00:01.526 T: 29.14079856872558 [C]; A:[-30, -4, 230]; H: 72.11737060546875
SENSE daab 525 24-04-2019 07:00:01.756 T: 30.0767993927002 [C]; A:[-18, -64, 220]; H: 70.11846923828125
SENSE daac 480 24-04-2019 07:00:02.005 T: 29.14079856872558 [C]; A:[-30, 0, 232]; H: 72.11737060546875
SENSE daaa 640 24-04-2019 07:00:04.429 T: 30.76319885253906 [C]; A:[-32, 58, 196]; H: 68.85198974609375
SENSE daaa 641 24-04-2019 07:00:04.744 T: 30.76319885253906 [C]; A:[-32, 56, 190]; H: 68.85198974609375
SENSE daaa 642 24-04-2019 07:00:05.104 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.85198974609375
SENSE daaa 643 24-04-2019 07:00:05.459 T: 30.76319885253906 [C]; A:[-34, 52, 196]; H: 68.85198974609375
SENSE daab 528 24-04-2019 07:00:03.253 T: 30.13919830322265 [C]; A:[-14, -60, 218]; H: 70.08795166015625
SENSE daaa 644 24-04-2019 07:00:05.920 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.85198974609375
SENSE daaa 645 24-04-2019 07:00:06.275 T: 30.76319885253906 [C]; A:[-28, 56, 190]; H: 68.85198974609375
SENSE daaa 646 24-04-2019 07:00:06.600 T: 30.76319885253906 [C]; A:[-32, 56, 192]; H: 68.85198974609375
SENSE daac 485 24-04-2019 07:00:04.344 T: 29.14079856872558 [C]; A:[-32, 0, 232]; H: 72.11737060546875
SENSE daaa 647 24-04-2019 07:00:07.030 T: 30.76319885253906 [C]; A:[-28, 56, 200]; H: 68.85198974609375
SENSE daad 492 24-04-2019 07:00:04.226 T: 29.7023983001709 [C]; A:[148, 52, 192]; H: 69.13427734375
SENSE daaa 648 24-04-2019 07:00:07.455 T: 30.76319885253906 [C]; A:[-28, 60, 200]; H: 68.85198974609375
SENSE daab 531 24-04-2019 07:00:05.068 T: 30.13919830322265 [C]; A:[-16, -62, 208]; H: 70.11846923828125
SENSE daaa 649 24-04-2019 07:00:07.895 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.85198974609375
SENSE daaa 650 24-04-2019 07:00:08.250 T: 30.76319885253906 [C]; A:[-28, 56, 190]; H: 68.85198974609375
SENSE daab 533 24-04-2019 07:00:05.809 T: 30.13919830322265 [C]; A:[-18, -64, 210]; H: 70.14898681640625
SENSE daad 494 24-04-2019 07:00:05.557 T: 29.7023983001709 [C]; A:[150, 54, 198]; H: 69.13427734375
SENSE daac 488 24-04-2019 07:00:06.106 T: 29.14079856872558 [C]; A:[-28, 0, 230]; H: 72.17840576171875
SENSE daaa 651 24-04-2019 07:00:08.830 T: 30.76319885253906 [C]; A:[-30, 58, 188]; H: 68.85198974609375
SENSE daab 535 24-04-2019 07:00:06.919 T: 30.0767993927002 [C]; A:[-14, -62, 216]; H: 70.2176513671875
SENSE daab 536 24-04-2019 07:00:07.349 T: 30.0767993927002 [C]; A:[-12, -64, 218]; H: 70.2176513671875
SENSE daab 537 24-04-2019 07:00:07.847 T: 30.0767993927002 [C]; A:[-16, -60, 216]; H: 70.2176513671875
SENSE daad 498 24-04-2019 07:00:07.861 T: 29.7023983001709 [C]; A:[150, 56, 196]; H: 69.103759765625
SENSE daaa 653 24-04-2019 07:00:09.909 T: 30.76319885253906 [C]; A:[-32, 56, 194]; H: 68.85198974609375
SENSE daab 539 24-04-2019 07:00:08.652 T: 30.13919830322265 [C]; A:[-18, -62, 216]; H: 70.2481689453125
SENSE daaa 654 24-04-2019 07:00:10.341 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.85198974609375
SENSE daab 540 24-04-2019 07:00:09.149 T: 30.0767993927002 [C]; A:[-18, -62, 224]; H: 70.2481689453125
SENSE daac 493 24-04-2019 07:00:09.398 T: 29.14079856872558 [C]; A:[-32, -4, 230]; H: 72.17840576171875
SENSE daaa 656 24-04-2019 07:00:11.091 T: 30.82559967041015 [C]; A:[-32, 58, 190]; H: 68.85198974609375
SENSE daad 501 24-04-2019 07:00:09.656 T: 29.7023983001709 [C]; A:[152, 54, 194]; H: 69.11138916015625
SENSE daaa 657 24-04-2019 07:00:11.521 T: 30.76319885253906 [C]; A:[-26, 56, 192]; H: 68.85198974609375
SENSE daab 542 24-04-2019 07:00:10.232 T: 30.0767993927002 [C]; A:[-16, -62, 218]; H: 70.2786865234375
SENSE daaa 658 24-04-2019 07:00:11.961 T: 30.76319885253906 [C]; A:[-32, 52, 192]; H: 68.8748779296875
SENSE daac 495 24-04-2019 07:00:10.477 T: 29.20319938659667 [C]; A:[-30, 0, 230]; H: 72.17840576171875
SENSE daaa 659 24-04-2019 07:00:12.391 T: 30.76319885253906 [C]; A:[-32, 60, 192]; H: 68.85198974609375
SENSE daad 503 24-04-2019 07:00:10.741 T: 29.7023983001709 [C]; A:[148, 54, 194]; H: 69.05035400390625
SENSE daaa 660 24-04-2019 07:00:12.822 T: 30.76319885253906 [C]; A:[-26, 56, 194]; H: 68.85198974609375
SENSE daaa 661 24-04-2019 07:00:13.187 T: 30.76319885253906 [C]; A:[-30, 58, 194]; H: 68.85198974609375
SENSE daaa 662 24-04-2019 07:00:13.542 T: 30.76319885253906 [C]; A:[-32, 58, 192]; H: 68.85198974609375
SENSE daaa 663 24-04-2019 07:00:13.867 T: 30.76319885253906 [C]; A:[-34, 60, 194]; H: 68.85198974609375
SENSE daab 543 24-04-2019 07:00:11.414 T: 30.13919830322265 [C]; A:[-16, -62, 214]; H: 70.2786865234375
SENSE daaa 664 24-04-2019 07:00:14.292 T: 30.76319885253906 [C]; A:[-30, 60, 190]; H: 68.85198974609375
SENSE daab 544 24-04-2019 07:00:11.852 T: 30.13919830322265 [C]; A:[-14, -60, 222]; H: 70.2786865234375
SENSE daac 497 24-04-2019 07:00:12.131 T: 29.14079856872558 [C]; A:[-32, 0, 226]; H: 72.11737060546875
SENSE daac 497 24-04-2019 07:00:12.131 T: 29.14079856872558 [C]; A:[-32, 0, 226]; H: 72.11737060546875
SENSE daab 545 24-04-2019 07:00:12.349 T: 30.13919830322265 [C]; A:[-16, -60, 220]; H: 70.2786865234375
SENSE daad 505 24-04-2019 07:00:12.372 T: 29.764799118042 [C]; A:[152, 60, 192]; H: 69.0885009765625
SENSE daaa 665 24-04-2019 07:00:14.962 T: 30.76319885253906 [C]; A:[-28, 58, 192]; H: 68.85198974609375
SENSE daad 506 24-04-2019 07:00:12.843 T: 29.7023983001709 [C]; A:[154, 54, 194]; H: 69.0579833984375
SENSE daac 499 24-04-2019 07:00:13.063 T: 29.20319938659667 [C]; A:[-28, 0, 230]; H: 72.08685302734375
SENSE daaa 667 24-04-2019 07:00:15.801 T: 30.76319885253906 [C]; A:[-28, 52, 192]; H: 68.85198974609375
SENSE daab 549 24-04-2019 07:00:14.189 T: 30.13919830322265 [C]; A:[-16, -64, 214]; H: 70.2481689453125
SENSE daac 502 24-04-2019 07:00:14.436 T: 29.14079856872558 [C]; A:[-30, -6, 224]; H: 72.17840576171875
SENSE daaa 668 24-04-2019 07:00:16.313 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.85198974609375
SENSE daaa 669 24-04-2019 07:00:16.698 T: 30.76319885253906 [C]; A:[-30, 58, 190]; H: 68.85198974609375
SENSE daad 510 24-04-2019 07:00:14.695 T: 29.764799118042 [C]; A:[148, 60, 192]; H: 69.0579833984375
SENSE daaa 670 24-04-2019 07:00:17.133 T: 30.76319885253906 [C]; A:[-32, 58, 198]; H: 68.85198974609375
SENSE daaa 671 24-04-2019 07:00:17.498 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.85198974609375
SENSE daab 551 24-04-2019 07:00:15.285 T: 30.13919830322265 [C]; A:[-14, -64, 214]; H: 70.2481689453125
SENSE daaa 672 24-04-2019 07:00:17.943 T: 30.76319885253906 [C]; A:[-30, 58, 194]; H: 68.85198974609375
SENSE daaa 673 24-04-2019 07:00:18.264 T: 30.76319885253906 [C]; A:[-30, 60, 196]; H: 68.85198974609375
SENSE daaa 674 24-04-2019 07:00:18.618 T: 30.76319885253906 [C]; A:[-24, 50, 200]; H: 68.85198974609375
SENSE daab 553 24-04-2019 07:00:16.132 T: 30.13919830322265 [C]; A:[-14, -64, 216]; H: 70.2481689453125
SENSE daaa 675 24-04-2019 07:00:19.059 T: 30.82559967041015 [C]; A:[-32, 54, 196]; H: 68.85198974609375
SENSE daaa 676 24-04-2019 07:00:19.414 T: 30.76319885253906 [C]; A:[-32, 58, 188]; H: 68.85198974609375
SENSE daac 507 24-04-2019 07:00:16.868 T: 29.14079856872558 [C]; A:[-26, 0, 234]; H: 72.75823974609375
SENSE daaa 677 24-04-2019 07:00:19.844 T: 30.76319885253906 [C]; A:[-30, 56, 194]; H: 68.85198974609375
SENSE daaa 678 24-04-2019 07:00:20.224 T: 30.76319885253906 [C]; A:[-30, 54, 194]; H: 68.85198974609375
SENSE daaa 679 24-04-2019 07:00:20.579 T: 30.76319885253906 [C]; A:[-32, 56, 198]; H: 68.85198974609375
SENSE daab 557 24-04-2019 07:00:17.835 T: 30.13919830322265 [C]; A:[-18, -60, 216]; H: 70.2481689453125
SENSE daad 516 24-04-2019 07:00:17.577 T: 29.764799118042 [C]; A:[148, 58, 198]; H: 69.00457763671875
SENSE daaa 680 24-04-2019 07:00:21.079 T: 30.82559967041015 [C]; A:[-32, 56, 190]; H: 68.85198974609375
SENSE daac 511 24-04-2019 07:00:18.792 T: 29.14079856872558 [C]; A:[-30, 0, 228]; H: 73.1473388671875
SENSE daaa 681 24-04-2019 07:00:21.509 T: 30.76319885253906 [C]; A:[-26, 52, 194]; H: 68.85198974609375
SENSE daaa 682 24-04-2019 07:00:21.869 T: 30.76319885253906 [C]; A:[-30, 62, 192]; H: 68.85198974609375
SENSE daac 512 24-04-2019 07:00:19.258 T: 29.20319938659667 [C]; A:[-28, -4, 224]; H: 73.30755615234375
SENSE daad 521 24-04-2019 07:00:19.875 T: 29.7023983001709 [C]; A:[152, 52, 196]; H: 69.00457763671875
SENSE daaa 684 24-04-2019 07:00:22.669 T: 30.7007999420166 [C]; A:[-30, 56, 196]; H: 68.85198974609375
SENSE daac 514 24-04-2019 07:00:20.468 T: 29.14079856872558 [C]; A:[-30, 0, 224]; H: 73.53643798828125
SENSE daaa 685 24-04-2019 07:00:23.105 T: 30.76319885253906 [C]; A:[-30, 58, 200]; H: 68.85198974609375
SENSE daab 564 24-04-2019 07:00:20.986 T: 30.13919830322265 [C]; A:[-16, -60, 222]; H: 70.37786865234375
SENSE daad 522 24-04-2019 07:00:20.726 T: 29.764799118042 [C]; A:[150, 52, 192]; H: 69.00457763671875
SENSE daaa 686 24-04-2019 07:00:23.625 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.85198974609375
SENSE daad 524 24-04-2019 07:00:21.475 T: 29.7023983001709 [C]; A:[150, 58, 192]; H: 69.00457763671875
SENSE daac 517 24-04-2019 07:00:21.722 T: 29.14079856872558 [C]; A:[-32, 0, 232]; H: 73.82635498046875
SENSE daaa 687 24-04-2019 07:00:24.138 T: 30.76319885253906 [C]; A:[-26, 48, 196]; H: 68.85198974609375
SENSE daaa 688 24-04-2019 07:00:24.500 T: 30.76319885253906 [C]; A:[-30, 58, 194]; H: 68.85198974609375
SENSE daab 567 24-04-2019 07:00:22.564 T: 30.13919830322265 [C]; A:[-22, -60, 216]; H: 70.66778564453125
SENSE daac 519 24-04-2019 07:00:22.807 T: 29.14079856872558 [C]; A:[-30, 0, 224]; H: 73.94842529296875
SENSE daaa 689 24-04-2019 07:00:25.000 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.85198974609375
SENSE daaa 690 24-04-2019 07:00:25.355 T: 30.76319885253906 [C]; A:[-34, 58, 192]; H: 68.85198974609375
SENSE daab 569 24-04-2019 07:00:23.442 T: 30.13919830322265 [C]; A:[-18, -60, 216]; H: 70.8280029296875
SENSE daaa 691 24-04-2019 07:00:25.795 T: 30.76319885253906 [C]; A:[-32, 60, 192]; H: 68.85198974609375
SENSE daaa 692 24-04-2019 07:00:26.156 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.85198974609375
SENSE daab 570 24-04-2019 07:00:23.949 T: 30.13919830322265 [C]; A:[-20, -60, 218]; H: 70.8890380859375
SENSE daaa 693 24-04-2019 07:00:26.601 T: 30.76319885253906 [C]; A:[-28, 60, 196]; H: 68.85198974609375
SENSE daaa 694 24-04-2019 07:00:26.956 T: 30.76319885253906 [C]; A:[-30, 54, 198]; H: 68.85198974609375
SENSE daab 572 24-04-2019 07:00:24.827 T: 30.20159912109375 [C]; A:[-14, -60, 218]; H: 70.95770263671875
SENSE daaa 696 24-04-2019 07:00:27.731 T: 30.76319885253906 [C]; A:[-28, 56, 192]; H: 68.85198974609375
SENSE daac 525 24-04-2019 07:00:25.532 T: 29.20319938659667 [C]; A:[-32, -2, 230]; H: 73.986572265625
SENSE daaa 698 24-04-2019 07:00:28.496 T: 30.76319885253906 [C]; A:[-32, 58, 198]; H: 68.85198974609375
SENSE daaa 699 24-04-2019 07:00:28.851 T: 30.76319885253906 [C]; A:[-30, 62, 190]; H: 68.85198974609375
SENSE daad 534 24-04-2019 07:00:26.038 T: 29.764799118042 [C]; A:[150, 52, 192]; H: 68.97406005859375
SENSE daaa 700 24-04-2019 07:00:29.256 T: 30.76319885253906 [C]; A:[-30, 52, 192]; H: 68.85198974609375
SENSE daad 535 24-04-2019 07:00:26.288 T: 29.7023983001709 [C]; A:[152, 56, 194]; H: 68.920654296875
SENSE daaa 701 24-04-2019 07:00:29.686 T: 30.76319885253906 [C]; A:[-28, 56, 190]; H: 68.85198974609375
SENSE daaa 702 24-04-2019 07:00:30.046 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.85198974609375
SENSE daaa 703 24-04-2019 07:00:30.416 T: 30.76319885253906 [C]; A:[-32, 58, 194]; H: 68.85198974609375
SENSE daaa 704 24-04-2019 07:00:30.732 T: 30.76319885253906 [C]; A:[-30, 56, 196]; H: 68.85198974609375
SENSE daaa 704 24-04-2019 07:00:30.732 T: 30.76319885253906 [C]; A:[-30, 56, 196]; H: 68.85198974609375
SENSE daad 538 24-04-2019 07:00:27.578 T: 29.764799118042 [C]; A:[154, 56, 192]; H: 68.920654296875
SENSE daaa 706 24-04-2019 07:00:31.502 T: 30.76319885253906 [C]; A:[-30, 54, 194]; H: 68.85198974609375
SENSE daaa 707 24-04-2019 07:00:31.895 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.85198974609375
SENSE daaa 708 24-04-2019 07:00:32.252 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.85198974609375
SENSE daab 583 24-04-2019 07:00:29.582 T: 30.13919830322265 [C]; A:[-12, -60, 212]; H: 71.178955078125
SENSE daaa 709 24-04-2019 07:00:32.712 T: 30.76319885253906 [C]; A:[-34, 54, 192]; H: 68.85198974609375
SENSE daad 543 24-04-2019 07:00:29.699 T: 29.764799118042 [C]; A:[152, 54, 196]; H: 68.89013671875
SENSE daac 536 24-04-2019 07:00:30.332 T: 29.14079856872558 [C]; A:[-32, -4, 226]; H: 74.23834228515625
SENSE daaa 710 24-04-2019 07:00:33.217 T: 30.76319885253906 [C]; A:[-30, 56, 194]; H: 68.82147216796875
SENSE daad 545 24-04-2019 07:00:30.579 T: 29.764799118042 [C]; A:[154, 54, 196]; H: 68.89013671875
SENSE daaa 711 24-04-2019 07:00:33.652 T: 30.76319885253906 [C]; A:[-30, 58, 198]; H: 68.82147216796875
SENSE daac 538 24-04-2019 07:00:31.282 T: 29.14079856872558 [C]; A:[-30, 0, 236]; H: 74.3070068359375
SENSE daac 539 24-04-2019 07:00:31.749 T: 29.14079856872558 [C]; A:[-28, 0, 232]; H: 74.3070068359375
SENSE daaa 712 24-04-2019 07:00:34.157 T: 30.76319885253906 [C]; A:[-26, 58, 194]; H: 68.82147216796875
SENSE daac 540 24-04-2019 07:00:32.216 T: 29.14079856872558 [C]; A:[-26, -6, 230]; H: 74.3375244140625
SENSE daaa 713 24-04-2019 07:00:34.597 T: 30.76319885253906 [C]; A:[-30, 56, 194]; H: 68.82147216796875
SENSE daac 541 24-04-2019 07:00:32.650 T: 29.20319938659667 [C]; A:[-32, 0, 232]; H: 74.3680419921875
SENSE daaa 714 24-04-2019 07:00:35.027 T: 30.82559967041015 [C]; A:[-30, 56, 192]; H: 68.82147216796875
SENSE daac 542 24-04-2019 07:00:33.083 T: 29.14079856872558 [C]; A:[-28, 0, 232]; H: 74.3680419921875
SENSE daaa 715 24-04-2019 07:00:35.457 T: 30.76319885253906 [C]; A:[-30, 60, 192]; H: 68.82147216796875
SENSE daac 543 24-04-2019 07:00:33.521 T: 29.14079856872558 [C]; A:[-30, 0, 230]; H: 74.3985595703125
SENSE daad 552 24-04-2019 07:00:33.758 T: 29.764799118042 [C]; A:[152, 50, 192]; H: 68.859619140625
SENSE daaa 716 24-04-2019 07:00:35.972 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.82147216796875
SENSE daac 544 24-04-2019 07:00:33.978 T: 29.14079856872558 [C]; A:[-32, 0, 230]; H: 74.43670654296875
SENSE daaa 717 24-04-2019 07:00:36.403 T: 30.76319885253906 [C]; A:[-30, 54, 196]; H: 68.82147216796875
SENSE daab 593 24-04-2019 07:00:34.496 T: 30.13919830322265 [C]; A:[-18, -62, 220]; H: 71.1484375
SENSE daaa 718 24-04-2019 07:00:36.863 T: 30.7007999420166 [C]; A:[-34, 64, 202]; H: 68.82147216796875
SENSE daab 594 24-04-2019 07:00:34.926 T: 30.13919830322265 [C]; A:[-18, -62, 220]; H: 71.1484375
SENSE daac 546 24-04-2019 07:00:35.201 T: 29.14079856872558 [C]; A:[-28, -4, 224]; H: 74.46722412109375
SENSE daaa 719 24-04-2019 07:00:37.383 T: 30.76319885253906 [C]; A:[-28, 60, 196]; H: 68.82147216796875
SENSE daaa 720 24-04-2019 07:00:37.758 T: 30.76319885253906 [C]; A:[-28, 54, 192]; H: 68.82147216796875
SENSE daab 596 24-04-2019 07:00:35.797 T: 30.13919830322265 [C]; A:[-14, -64, 224]; H: 71.11029052734375
SENSE daaa 721 24-04-2019 07:00:38.153 T: 30.76319885253906 [C]; A:[-28, 56, 192]; H: 68.82147216796875
SENSE daaa 722 24-04-2019 07:00:38.508 T: 30.76319885253906 [C]; A:[-32, 58, 196]; H: 68.82147216796875
SENSE daab 597 24-04-2019 07:00:36.300 T: 30.13919830322265 [C]; A:[-16, -58, 214]; H: 71.07977294921875
SENSE daaa 723 24-04-2019 07:00:38.913 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.82147216796875
SENSE daab 598 24-04-2019 07:00:36.762 T: 30.13919830322265 [C]; A:[-18, -60, 212]; H: 71.07977294921875
SENSE daaa 724 24-04-2019 07:00:39.358 T: 30.76319885253906 [C]; A:[-30, 60, 200]; H: 68.85198974609375
SENSE daab 599 24-04-2019 07:00:37.204 T: 30.13919830322265 [C]; A:[-16, -62, 212]; H: 71.04925537109375
SENSE daaa 725 24-04-2019 07:00:39.788 T: 30.76319885253906 [C]; A:[-32, 60, 192]; H: 68.85198974609375
SENSE daaa 726 24-04-2019 07:00:40.143 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.85198974609375
SENSE daad 560 24-04-2019 07:00:37.732 T: 29.764799118042 [C]; A:[150, 58, 192]; H: 68.80621337890625
SENSE daaa 727 24-04-2019 07:00:40.574 T: 30.76319885253906 [C]; A:[-32, 54, 192]; H: 68.85198974609375
SENSE daaa 728 24-04-2019 07:00:40.939 T: 30.76319885253906 [C]; A:[-32, 60, 194]; H: 68.85198974609375
SENSE daac 553 24-04-2019 07:00:38.684 T: 29.20319938659667 [C]; A:[-28, 0, 228]; H: 74.62744140625
SENSE daaa 729 24-04-2019 07:00:41.334 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 68.85198974609375
SENSE daaa 730 24-04-2019 07:00:41.689 T: 30.76319885253906 [C]; A:[-30, 54, 192]; H: 68.85198974609375
SENSE daab 602 24-04-2019 07:00:39.256 T: 30.13919830322265 [C]; A:[-20, -62, 222]; H: 71.11029052734375
SENSE daaa 731 24-04-2019 07:00:42.119 T: 30.76319885253906 [C]; A:[-34, 56, 190]; H: 68.8748779296875
SENSE daab 603 24-04-2019 07:00:39.686 T: 30.13919830322265 [C]; A:[-16, -56, 214]; H: 71.11029052734375
SENSE daac 555 24-04-2019 07:00:39.964 T: 29.14079856872558 [C]; A:[-28, 0, 232]; H: 74.657958984375
SENSE daad 564 24-04-2019 07:00:40.204 T: 29.82719993591308 [C]; A:[152, 54, 194]; H: 68.77569580078125
SENSE daad 564 24-04-2019 07:00:40.204 T: 29.82719993591308 [C]; A:[152, 54, 194]; H: 68.77569580078125
SENSE daaa 732 24-04-2019 07:00:42.665 T: 30.76319885253906 [C]; A:[-32, 54, 192]; H: 68.8748779296875
SENSE daac 556 24-04-2019 07:00:40.426 T: 29.14079856872558 [C]; A:[-26, -6, 230]; H: 74.657958984375
SENSE daac 557 24-04-2019 07:00:40.794 T: 29.14079856872558 [C]; A:[-32, 0, 230]; H: 74.657958984375
SENSE daad 565 24-04-2019 07:00:40.665 T: 29.764799118042 [C]; A:[148, 56, 192]; H: 68.74517822265625
SENSE daab 607 24-04-2019 07:00:41.663 T: 30.13919830322265 [C]; A:[-20, -60, 218]; H: 71.07977294921875
SENSE daaa 733 24-04-2019 07:00:43.314 T: 30.76319885253906 [C]; A:[-28, 56, 192]; H: 68.83673095703125
SENSE daab 608 24-04-2019 07:00:42.019 T: 30.13919830322265 [C]; A:[-20, -58, 218]; H: 71.07977294921875
SENSE daac 559 24-04-2019 07:00:42.262 T: 29.20319938659667 [C]; A:[-26, -6, 228]; H: 74.657958984375
SENSE daaa 734 24-04-2019 07:00:43.819 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.8748779296875
SENSE daad 567 24-04-2019 07:00:42.137 T: 29.82719993591308 [C]; A:[150, 56, 192]; H: 68.74517822265625
SENSE daaa 735 24-04-2019 07:00:44.264 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 68.83673095703125
SENSE daaa 736 24-04-2019 07:00:44.580 T: 30.76319885253906 [C]; A:[-30, 60, 192]; H: 68.8748779296875
SENSE daab 609 24-04-2019 07:00:42.995 T: 30.0767993927002 [C]; A:[-20, -58, 214]; H: 71.04925537109375
SENSE daaa 737 24-04-2019 07:00:45.030 T: 30.76319885253906 [C]; A:[-34, 58, 196]; H: 68.86724853515625
SENSE daaa 738 24-04-2019 07:00:45.385 T: 30.76319885253906 [C]; A:[-34, 62, 200]; H: 68.9053955078125
SENSE daaa 739 24-04-2019 07:00:45.740 T: 30.76319885253906 [C]; A:[-32, 58, 196]; H: 68.86724853515625
SENSE daaa 740 24-04-2019 07:00:46.110 T: 30.76319885253906 [C]; A:[-32, 58, 192]; H: 68.86724853515625
SENSE daab 610 24-04-2019 07:00:43.646 T: 30.13919830322265 [C]; A:[-16, -58, 214]; H: 71.01873779296875
