SENSE daaa 1 24-04-2019 21:20:50.628 T: 30.76319885253906 [C]; A:[48, -6, 224]; H: 67.41766357421875
SENSE daab 1133 24-04-2019 21:28:28.439 T: 28.39199829101562 [C]; A:[16, -44, 246]; H: 67.11248779296875
SENSE daad 772 24-04-2019 21:28:28.442 T: 29.45279884338378 [C]; A:[4, 10, 242]; H: 65.44927978515625
SENSE daaa 906 24-04-2019 21:28:28.762 T: 31.63679885864257 [C]; A:[52, -10, 224]; H: 62.35174560546875
SENSE daab 1134 24-04-2019 21:28:28.842 T: 28.39199829101562 [C]; A:[16, -46, 262]; H: 67.11248779296875
SENSE daad 773 24-04-2019 21:28:28.850 T: 29.45279884338378 [C]; A:[0, 12, 240]; H: 65.38824462890625
SENSE daaa 907 24-04-2019 21:28:29.166 T: 31.63679885864257 [C]; A:[54, -6, 230]; H: 62.35174560546875
SENSE daab 1135 24-04-2019 21:28:29.260 T: 28.39199829101562 [C]; A:[14, -48, 242]; H: 67.11248779296875
SENSE daad 774 24-04-2019 21:28:29.259 T: 29.45279884338378 [C]; A:[4, 10, 246]; H: 65.3653564453125
SENSE daaa 908 24-04-2019 21:28:29.578 T: 31.63679885864257 [C]; A:[54, -6, 232]; H: 62.32122802734375
SENSE daab 1136 24-04-2019 21:28:29.654 T: 28.39199829101562 [C]; A:[16, -52, 244]; H: 67.11248779296875
SENSE daad 775 24-04-2019 21:28:29.667 T: 29.45279884338378 [C]; A:[8, 8, 242]; H: 65.3348388671875
SENSE daaa 909 24-04-2019 21:28:29.981 T: 31.63679885864257 [C]; A:[56, -6, 230]; H: 62.29071044921875
SENSE daab 1137 24-04-2019 21:28:30.056 T: 28.39199829101562 [C]; A:[12, -48, 240]; H: 67.05908203125
SENSE daad 776 24-04-2019 21:28:30.061 T: 29.51519966125488 [C]; A:[6, 6, 236]; H: 65.3348388671875
SENSE daaa 910 24-04-2019 21:28:30.384 T: 31.63679885864257 [C]; A:[52, -6, 226]; H: 62.32122802734375
SENSE daab 1138 24-04-2019 21:28:30.460 T: 28.39199829101562 [C]; A:[14, -50, 244]; H: 67.05908203125
SENSE daad 777 24-04-2019 21:28:30.474 T: 29.45279884338378 [C]; A:[4, 6, 236]; H: 65.3043212890625
SENSE daaa 911 24-04-2019 21:28:30.787 T: 31.63679885864257 [C]; A:[54, -4, 230]; H: 62.35174560546875
SENSE daab 1139 24-04-2019 21:28:30.863 T: 28.39199829101562 [C]; A:[12, -44, 246]; H: 67.05908203125
SENSE daad 778 24-04-2019 21:28:30.873 T: 29.51519966125488 [C]; A:[4, 8, 238]; H: 65.2738037109375
SENSE daaa 912 24-04-2019 21:28:31.191 T: 31.63679885864257 [C]; A:[52, -6, 230]; H: 62.32122802734375
SENSE daab 1140 24-04-2019 21:28:31.266 T: 28.39199829101562 [C]; A:[14, -50, 244]; H: 67.05908203125
SENSE daad 779 24-04-2019 21:28:31.286 T: 29.45279884338378 [C]; A:[4, 10, 240]; H: 65.2738037109375
SENSE daaa 913 24-04-2019 21:28:31.604 T: 31.57439994812011 [C]; A:[52, -6, 228]; H: 62.32122802734375
SENSE daab 1141 24-04-2019 21:28:31.679 T: 28.39199829101562 [C]; A:[16, -50, 244]; H: 67.03619384765625
SENSE daad 780 24-04-2019 21:28:31.695 T: 29.51519966125488 [C]; A:[4, 6, 244]; H: 65.2738037109375
SENSE daaa 914 24-04-2019 21:28:32.012 T: 31.57439994812011 [C]; A:[54, -8, 224]; H: 62.35174560546875
SENSE daab 1142 24-04-2019 21:28:32.088 T: 28.39199829101562 [C]; A:[16, -46, 242]; H: 67.03619384765625
SENSE daad 781 24-04-2019 21:28:32.098 T: 29.45279884338378 [C]; A:[6, 14, 246]; H: 65.2738037109375
SENSE daac 590 24-04-2019 21:28:27.428 T: 29.26559829711914 [C]; A:[62, 24, 226]; H: 66.601318359375
SENSE daab 1143 24-04-2019 21:28:32.490 T: 28.39199829101562 [C]; A:[18, -50, 246]; H: 67.05908203125
SENSE daad 782 24-04-2019 21:28:32.502 T: 29.45279884338378 [C]; A:[2, 8, 244]; H: 65.2738037109375
SENSE daac 591 24-04-2019 21:28:32.696 T: 29.26559829711914 [C]; A:[64, 24, 224]; H: 66.6318359375
SENSE daab 1144 24-04-2019 21:28:32.893 T: 28.39199829101562 [C]; A:[16, -54, 240]; H: 67.05908203125
SENSE daad 783 24-04-2019 21:28:32.900 T: 29.51519966125488 [C]; A:[2, 10, 240]; H: 65.2738037109375
SENSE daac 592 24-04-2019 21:28:33.088 T: 29.26559829711914 [C]; A:[60, 24, 226]; H: 66.6318359375
SENSE daab 1145 24-04-2019 21:28:33.276 T: 28.39199829101562 [C]; A:[14, -48, 242]; H: 67.05908203125
SENSE daad 784 24-04-2019 21:28:33.293 T: 29.45279884338378 [C]; A:[2, 4, 240]; H: 65.2432861328125
SENSE daac 593 24-04-2019 21:28:33.490 T: 29.26559829711914 [C]; A:[56, 30, 220]; H: 66.65472412109375
SENSE daab 1146 24-04-2019 21:28:33.689 T: 28.39199829101562 [C]; A:[16, -50, 248]; H: 67.11248779296875
SENSE daad 785 24-04-2019 21:28:33.702 T: 29.45279884338378 [C]; A:[4, 6, 238]; H: 65.1822509765625
SENSE daac 594 24-04-2019 21:28:33.892 T: 29.26559829711914 [C]; A:[64, 22, 224]; H: 66.68524169921875
SENSE daab 1147 24-04-2019 21:28:34.092 T: 28.39199829101562 [C]; A:[18, -48, 240]; H: 67.11248779296875
SENSE daad 786 24-04-2019 21:28:34.100 T: 29.45279884338378 [C]; A:[4, 8, 240]; H: 65.1517333984375
SENSE daac 595 24-04-2019 21:28:34.295 T: 29.26559829711914 [C]; A:[60, 30, 224]; H: 66.71575927734375
SENSE daab 1148 24-04-2019 21:28:34.501 T: 28.39199829101562 [C]; A:[12, -42, 242]; H: 67.14300537109375
SENSE daad 787 24-04-2019 21:28:34.509 T: 29.45279884338378 [C]; A:[4, 8, 238]; H: 65.1212158203125
SENSE daac 596 24-04-2019 21:28:34.707 T: 29.26559829711914 [C]; A:[62, 26, 218]; H: 66.7691650390625
SENSE daab 1149 24-04-2019 21:28:34.904 T: 28.39199829101562 [C]; A:[16, -52, 242]; H: 67.14300537109375
SENSE daad 788 24-04-2019 21:28:34.933 T: 29.51519966125488 [C]; A:[8, 10, 240]; H: 65.1212158203125
SENSE daac 597 24-04-2019 21:28:35.110 T: 29.26559829711914 [C]; A:[56, 30, 224]; H: 66.7996826171875
SENSE daab 1150 24-04-2019 21:28:35.307 T: 28.39199829101562 [C]; A:[16, -50, 242]; H: 67.17352294921875
SENSE daad 789 24-04-2019 21:28:35.321 T: 29.45279884338378 [C]; A:[6, 10, 248]; H: 65.0906982421875
SENSE daac 598 24-04-2019 21:28:35.511 T: 29.32799911499023 [C]; A:[56, 28, 226]; H: 66.8607177734375
SENSE daab 1151 24-04-2019 21:28:35.720 T: 28.39199829101562 [C]; A:[14, -48, 240]; H: 67.20404052734375
SENSE daad 790 24-04-2019 21:28:35.719 T: 29.51519966125488 [C]; A:[6, 4, 244]; H: 65.0906982421875
SENSE daac 599 24-04-2019 21:28:35.914 T: 29.32799911499023 [C]; A:[58, 20, 218]; H: 66.91412353515625
SENSE daab 1152 24-04-2019 21:28:36.113 T: 28.39199829101562 [C]; A:[10, -46, 240]; H: 67.20404052734375
SENSE daad 791 24-04-2019 21:28:36.123 T: 29.45279884338378 [C]; A:[6, 6, 240]; H: 65.0906982421875
SENSE daac 600 24-04-2019 21:28:36.316 T: 29.26559829711914 [C]; A:[56, 22, 222]; H: 66.94464111328125
SENSE daab 1153 24-04-2019 21:28:36.516 T: 28.39199829101562 [C]; A:[16, -54, 242]; H: 67.2269287109375
SENSE daad 792 24-04-2019 21:28:36.531 T: 29.51519966125488 [C]; A:[10, 6, 238]; H: 65.0906982421875
SENSE daac 601 24-04-2019 21:28:36.728 T: 29.26559829711914 [C]; A:[56, 28, 202]; H: 67.0133056640625
SENSE daab 1154 24-04-2019 21:28:36.929 T: 28.39199829101562 [C]; A:[14, -48, 246]; H: 67.2269287109375
SENSE daad 793 24-04-2019 21:28:36.935 T: 29.51519966125488 [C]; A:[2, 6, 242]; H: 65.0906982421875
SENSE daaa 915 24-04-2019 21:28:32.410 T: 31.63679885864257 [C]; A:[54, -8, 226]; H: 62.35174560546875
SENSE daab 1155 24-04-2019 21:28:37.328 T: 28.39199829101562 [C]; A:[18, -50, 242]; H: 67.2269287109375
SENSE daad 794 24-04-2019 21:28:37.338 T: 29.51519966125488 [C]; A:[6, 12, 238]; H: 65.0906982421875
SENSE daaa 916 24-04-2019 21:28:37.654 T: 31.57439994812011 [C]; A:[50, -4, 230]; H: 62.82476806640625
SENSE daab 1156 24-04-2019 21:28:37.730 T: 28.39199829101562 [C]; A:[14, -54, 246]; H: 67.2269287109375
SENSE daad 795 24-04-2019 21:28:37.747 T: 29.51519966125488 [C]; A:[12, 6, 248]; H: 65.0906982421875
SENSE daaa 917 24-04-2019 21:28:38.057 T: 31.63679885864257 [C]; A:[50, 0, 232]; H: 62.85528564453125
SENSE daab 1157 24-04-2019 21:28:38.143 T: 28.39199829101562 [C]; A:[14, -50, 248]; H: 67.2269287109375
SENSE daad 796 24-04-2019 21:28:38.155 T: 29.51519966125488 [C]; A:[4, 14, 242]; H: 65.0906982421875
SENSE daaa 918 24-04-2019 21:28:38.470 T: 31.63679885864257 [C]; A:[54, -6, 230]; H: 62.88580322265625
SENSE daab 1158 24-04-2019 21:28:38.546 T: 28.39199829101562 [C]; A:[12, -50, 246]; H: 67.2269287109375
SENSE daad 797 24-04-2019 21:28:38.558 T: 29.45279884338378 [C]; A:[2, 12, 238]; H: 65.0906982421875
SENSE daaa 919 24-04-2019 21:28:38.873 T: 31.57439994812011 [C]; A:[50, -8, 228]; H: 62.82476806640625
SENSE daab 1159 24-04-2019 21:28:38.949 T: 28.39199829101562 [C]; A:[10, -50, 250]; H: 67.2269287109375
SENSE daad 798 24-04-2019 21:28:38.957 T: 29.51519966125488 [C]; A:[2, 4, 236]; H: 65.1212158203125
SENSE daaa 920 24-04-2019 21:28:39.272 T: 31.57439994812011 [C]; A:[48, -6, 230]; H: 62.79425048828125
SENSE daab 1160 24-04-2019 21:28:39.352 T: 28.39199829101562 [C]; A:[12, -46, 238]; H: 67.2269287109375
SENSE daad 799 24-04-2019 21:28:39.360 T: 29.51519966125488 [C]; A:[4, 8, 240]; H: 65.1212158203125
SENSE daaa 921 24-04-2019 21:28:39.679 T: 31.57439994812011 [C]; A:[52, 0, 228]; H: 62.76373291015625
SENSE daab 1161 24-04-2019 21:28:39.761 T: 28.45439910888671 [C]; A:[18, -50, 240]; H: 67.2269287109375
SENSE daad 800 24-04-2019 21:28:39.764 T: 29.51519966125488 [C]; A:[4, 10, 246]; H: 65.1212158203125
SENSE daaa 922 24-04-2019 21:28:40.087 T: 31.57439994812011 [C]; A:[52, -6, 226]; H: 62.79425048828125
SENSE daab 1162 24-04-2019 21:28:40.164 T: 28.39199829101562 [C]; A:[14, -48, 240]; H: 67.2269287109375
SENSE daad 801 24-04-2019 21:28:40.183 T: 29.51519966125488 [C]; A:[8, 8, 242]; H: 65.1212158203125
SENSE daaa 923 24-04-2019 21:28:40.495 T: 31.57439994812011 [C]; A:[50, -6, 232]; H: 62.79425048828125
SENSE daab 1163 24-04-2019 21:28:40.567 T: 28.45439910888671 [C]; A:[16, -48, 240]; H: 67.2269287109375
SENSE daad 802 24-04-2019 21:28:40.581 T: 29.51519966125488 [C]; A:[6, 6, 236]; H: 65.1212158203125
SENSE daaa 924 24-04-2019 21:28:40.893 T: 31.57439994812011 [C]; A:[50, 0, 234]; H: 62.79425048828125
SENSE daab 1164 24-04-2019 21:28:40.980 T: 28.39199829101562 [C]; A:[16, -50, 242]; H: 67.2269287109375
SENSE daad 803 24-04-2019 21:28:40.984 T: 29.51519966125488 [C]; A:[10, 8, 242]; H: 65.1212158203125
SENSE daaa 925 24-04-2019 21:28:41.306 T: 31.57439994812011 [C]; A:[52, -6, 228]; H: 62.82476806640625
SENSE daab 1165 24-04-2019 21:28:41.383 T: 28.39199829101562 [C]; A:[14, -48, 242]; H: 67.2269287109375
SENSE daad 804 24-04-2019 21:28:41.398 T: 29.51519966125488 [C]; A:[6, 4, 236]; H: 65.1212158203125
SENSE daaa 926 24-04-2019 21:28:41.710 T: 31.57439994812011 [C]; A:[54, -8, 232]; H: 62.85528564453125
SENSE daab 1166 24-04-2019 21:28:41.786 T: 28.45439910888671 [C]; A:[14, -50, 246]; H: 67.2269287109375
SENSE daad 805 24-04-2019 21:28:41.801 T: 29.51519966125488 [C]; A:[6, 2, 242]; H: 65.1212158203125
SENSE daac 602 24-04-2019 21:28:37.130 T: 29.32799911499023 [C]; A:[58, 28, 222]; H: 67.0438232421875
SENSE daab 1167 24-04-2019 21:28:42.205 T: 28.39199829101562 [C]; A:[16, -44, 240]; H: 67.2574462890625
SENSE daad 806 24-04-2019 21:28:42.205 T: 29.51519966125488 [C]; A:[2, 6, 240]; H: 65.1212158203125
SENSE daac 603 24-04-2019 21:28:42.394 T: 29.26559829711914 [C]; A:[62, 26, 220]; H: 67.0743408203125
SENSE daab 1168 24-04-2019 21:28:42.587 T: 28.39199829101562 [C]; A:[18, -54, 252]; H: 67.2574462890625
SENSE daad 807 24-04-2019 21:28:42.598 T: 29.51519966125488 [C]; A:[6, 14, 242]; H: 65.0906982421875
SENSE daac 604 24-04-2019 21:28:42.796 T: 29.26559829711914 [C]; A:[62, 26, 226]; H: 67.0743408203125
SENSE daab 1169 24-04-2019 21:28:42.990 T: 28.39199829101562 [C]; A:[16, -50, 242]; H: 67.2574462890625
SENSE daad 808 24-04-2019 21:28:43.007 T: 29.51519966125488 [C]; A:[2, 8, 242]; H: 65.0906982421875
SENSE daac 605 24-04-2019 21:28:43.198 T: 29.26559829711914 [C]; A:[60, 30, 226]; H: 67.0743408203125
SENSE daab 1170 24-04-2019 21:28:43.393 T: 28.45439910888671 [C]; A:[10, -50, 238]; H: 67.2574462890625
SENSE daad 809 24-04-2019 21:28:43.410 T: 29.51519966125488 [C]; A:[2, 10, 244]; H: 65.0906982421875
SENSE daac 606 24-04-2019 21:28:43.600 T: 29.26559829711914 [C]; A:[58, 26, 226]; H: 67.0743408203125
SENSE daab 1171 24-04-2019 21:28:43.806 T: 28.45439910888671 [C]; A:[16, -50, 242]; H: 67.2574462890625
SENSE daad 810 24-04-2019 21:28:43.814 T: 29.51519966125488 [C]; A:[4, 6, 240]; H: 65.0906982421875
SENSE daac 607 24-04-2019 21:28:44.013 T: 29.26559829711914 [C]; A:[62, 28, 220]; H: 67.0743408203125
SENSE daab 1172 24-04-2019 21:28:44.209 T: 28.45439910888671 [C]; A:[16, -52, 240]; H: 67.2269287109375
SENSE daad 811 24-04-2019 21:28:44.227 T: 29.51519966125488 [C]; A:[8, 8, 242]; H: 65.0906982421875
SENSE daac 608 24-04-2019 21:28:44.425 T: 29.26559829711914 [C]; A:[58, 24, 220]; H: 67.0743408203125
SENSE daab 1173 24-04-2019 21:28:44.622 T: 28.45439910888671 [C]; A:[12, -48, 244]; H: 67.2269287109375
SENSE daad 812 24-04-2019 21:28:44.631 T: 29.51519966125488 [C]; A:[2, 12, 240]; H: 65.0906982421875
SENSE daac 609 24-04-2019 21:28:44.823 T: 29.26559829711914 [C]; A:[58, 24, 218]; H: 67.0743408203125
SENSE daab 1174 24-04-2019 21:28:45.021 T: 28.45439910888671 [C]; A:[14, -50, 244]; H: 67.2269287109375
SENSE daad 813 24-04-2019 21:28:45.034 T: 29.57759857177734 [C]; A:[6, 6, 242]; H: 65.06781005859375
SENSE daac 610 24-04-2019 21:28:45.234 T: 29.26559829711914 [C]; A:[62, 26, 216]; H: 67.0743408203125
SENSE daab 1175 24-04-2019 21:28:45.424 T: 28.45439910888671 [C]; A:[14, -42, 238]; H: 67.20404052734375
SENSE daad 814 24-04-2019 21:28:45.443 T: 29.57759857177734 [C]; A:[4, 8, 240]; H: 65.06781005859375
SENSE daac 611 24-04-2019 21:28:45.636 T: 29.26559829711914 [C]; A:[58, 26, 220]; H: 67.1048583984375
SENSE daab 1176 24-04-2019 21:28:45.837 T: 28.39199829101562 [C]; A:[14, -48, 244]; H: 67.20404052734375
SENSE daad 815 24-04-2019 21:28:45.846 T: 29.51519966125488 [C]; A:[4, 10, 242]; H: 65.06781005859375
SENSE daac 612 24-04-2019 21:28:46.039 T: 29.26559829711914 [C]; A:[58, 24, 226]; H: 67.1048583984375
SENSE daab 1177 24-04-2019 21:28:46.240 T: 28.45439910888671 [C]; A:[18, -52, 244]; H: 67.17352294921875
SENSE daad 816 24-04-2019 21:28:46.259 T: 29.51519966125488 [C]; A:[4, 10, 244]; H: 65.06781005859375
SENSE daac 613 24-04-2019 21:28:46.451 T: 29.26559829711914 [C]; A:[56, 28, 220]; H: 67.1048583984375
SENSE daab 1178 24-04-2019 21:28:46.653 T: 28.45439910888671 [C]; A:[10, -50, 244]; H: 67.20404052734375
SENSE daad 817 24-04-2019 21:28:46.663 T: 29.51519966125488 [C]; A:[4, 6, 242]; H: 65.03729248046875
SENSE daaa 927 24-04-2019 21:28:42.117 T: 31.57439994812011 [C]; A:[50, -4, 226]; H: 62.85528564453125
SENSE daab 1179 24-04-2019 21:28:47.056 T: 28.45439910888671 [C]; A:[18, -52, 238]; H: 67.20404052734375
SENSE daad 818 24-04-2019 21:28:47.066 T: 29.51519966125488 [C]; A:[8, 6, 242]; H: 65.00677490234375
SENSE daaa 928 24-04-2019 21:28:47.387 T: 31.57439994812011 [C]; A:[50, -6, 230]; H: 62.85528564453125
SENSE daab 1180 24-04-2019 21:28:47.465 T: 28.39199829101562 [C]; A:[14, -46, 246]; H: 67.18115234375
SENSE daad 819 24-04-2019 21:28:47.470 T: 29.51519966125488 [C]; A:[8, 10, 240]; H: 64.97625732421875
SENSE daaa 929 24-04-2019 21:28:47.785 T: 31.51199913024902 [C]; A:[50, -10, 230]; H: 62.85528564453125
SENSE daab 1181 24-04-2019 21:28:47.867 T: 28.39199829101562 [C]; A:[10, -48, 246]; H: 67.20404052734375
SENSE daad 820 24-04-2019 21:28:47.890 T: 29.51519966125488 [C]; A:[8, 8, 240]; H: 64.97625732421875
SENSE daaa 930 24-04-2019 21:28:48.188 T: 31.51199913024902 [C]; A:[52, 0, 230]; H: 62.82476806640625
SENSE daab 1182 24-04-2019 21:28:48.260 T: 28.45439910888671 [C]; A:[14, -48, 242]; H: 67.18115234375
SENSE daad 821 24-04-2019 21:28:48.267 T: 29.51519966125488 [C]; A:[4, 8, 244]; H: 64.94573974609375
SENSE daaa 931 24-04-2019 21:28:48.591 T: 31.51199913024902 [C]; A:[48, 0, 232]; H: 62.85528564453125
SENSE daab 1183 24-04-2019 21:28:48.673 T: 28.45439910888671 [C]; A:[16, -50, 248]; H: 67.18115234375
SENSE daad 822 24-04-2019 21:28:48.680 T: 29.57759857177734 [C]; A:[2, 12, 248]; H: 64.91522216796875
SENSE daaa 932 24-04-2019 21:28:49.008 T: 31.51199913024902 [C]; A:[54, -4, 230]; H: 62.85528564453125
SENSE daab 1184 24-04-2019 21:28:49.076 T: 28.45439910888671 [C]; A:[16, -48, 244]; H: 67.18115234375
SENSE daad 823 24-04-2019 21:28:49.083 T: 29.57759857177734 [C]; A:[2, 4, 240]; H: 64.91522216796875
SENSE daaa 933 24-04-2019 21:28:49.408 T: 31.51199913024902 [C]; A:[54, -6, 228]; H: 62.91632080078125
SENSE daab 1185 24-04-2019 21:28:49.479 T: 28.45439910888671 [C]; A:[14, -48, 242]; H: 67.150634765625
SENSE daad 824 24-04-2019 21:28:49.497 T: 29.57759857177734 [C]; A:[6, 10, 260]; H: 64.88470458984375
SENSE daaa 934 24-04-2019 21:28:49.810 T: 31.51199913024902 [C]; A:[50, 0, 232]; H: 62.94683837890625
SENSE daab 1186 24-04-2019 21:28:49.882 T: 28.45439910888671 [C]; A:[12, -46, 244]; H: 67.150634765625
SENSE daad 825 24-04-2019 21:28:49.900 T: 29.57759857177734 [C]; A:[4, 8, 238]; H: 64.85418701171875
SENSE daaa 935 24-04-2019 21:28:50.213 T: 31.51199913024902 [C]; A:[50, 0, 230]; H: 62.97735595703125
SENSE daab 1187 24-04-2019 21:28:50.291 T: 28.39199829101562 [C]; A:[16, -48, 244]; H: 67.150634765625
SENSE daad 826 24-04-2019 21:28:50.304 T: 29.51519966125488 [C]; A:[2, 8, 242]; H: 64.85418701171875
SENSE daaa 936 24-04-2019 21:28:50.616 T: 31.51199913024902 [C]; A:[54, -4, 228]; H: 63.03839111328125
SENSE daab 1188 24-04-2019 21:28:50.704 T: 28.45439910888671 [C]; A:[18, -54, 246]; H: 67.09722900390625
SENSE daad 827 24-04-2019 21:28:50.713 T: 29.51519966125488 [C]; A:[4, 12, 242]; H: 64.85418701171875
SENSE daaa 937 24-04-2019 21:28:51.029 T: 31.51199913024902 [C]; A:[54, 0, 234]; H: 63.183349609375
SENSE daab 1189 24-04-2019 21:28:51.107 T: 28.45439910888671 [C]; A:[16, -48, 238]; H: 67.09722900390625
SENSE daad 828 24-04-2019 21:28:51.111 T: 29.51519966125488 [C]; A:[10, 8, 242]; H: 64.97625732421875
SENSE daaa 938 24-04-2019 21:28:51.432 T: 31.57439994812011 [C]; A:[56, -4, 228]; H: 63.48089599609375
SENSE daab 1190 24-04-2019 21:28:51.510 T: 28.51679992675781 [C]; A:[16, -48, 246]; H: 67.06671142578125
SENSE daad 829 24-04-2019 21:28:51.514 T: 29.51519966125488 [C]; A:[6, 6, 238]; H: 65.2432861328125
SENSE daac 614 24-04-2019 21:28:46.853 T: 29.26559829711914 [C]; A:[58, 24, 218]; H: 67.0743408203125
SENSE daab 1191 24-04-2019 21:28:51.913 T: 28.45439910888671 [C]; A:[12, -48, 240]; H: 67.06671142578125
SENSE daad 830 24-04-2019 21:28:51.928 T: 29.57759857177734 [C]; A:[8, 8, 242]; H: 65.47979736328125
SENSE daac 615 24-04-2019 21:28:52.117 T: 29.26559829711914 [C]; A:[58, 22, 222]; H: 67.8677978515625
SENSE daab 1192 24-04-2019 21:28:52.316 T: 28.45439910888671 [C]; A:[14, -50, 244]; H: 67.03619384765625
SENSE daad 831 24-04-2019 21:28:52.331 T: 29.57759857177734 [C]; A:[6, 10, 240]; H: 65.71630859375
SENSE daac 616 24-04-2019 21:28:52.525 T: 29.26559829711914 [C]; A:[60, 26, 220]; H: 68.02801513671875
SENSE daab 1193 24-04-2019 21:28:52.725 T: 28.45439910888671 [C]; A:[16, -52, 242]; H: 67.03619384765625
SENSE daad 832 24-04-2019 21:28:52.735 T: 29.51519966125488 [C]; A:[6, 10, 242]; H: 65.929931640625
SENSE daac 617 24-04-2019 21:28:52.926 T: 29.20319938659667 [C]; A:[58, 24, 220]; H: 68.15771484375
SENSE daab 1194 24-04-2019 21:28:53.127 T: 28.45439910888671 [C]; A:[10, -48, 242]; H: 67.03619384765625
SENSE daad 833 24-04-2019 21:28:53.144 T: 29.57759857177734 [C]; A:[4, 10, 236]; H: 66.04437255859375
SENSE daac 618 24-04-2019 21:28:53.339 T: 29.20319938659667 [C]; A:[62, 24, 226]; H: 68.21875
SENSE daab 1195 24-04-2019 21:28:53.530 T: 28.45439910888671 [C]; A:[16, -48, 246]; H: 67.03619384765625
SENSE daad 834 24-04-2019 21:28:53.546 T: 29.57759857177734 [C]; A:[8, 8, 238]; H: 66.10540771484375
SENSE daac 619 24-04-2019 21:28:53.731 T: 29.20319938659667 [C]; A:[60, 26, 222]; H: 68.2950439453125
SENSE daab 1196 24-04-2019 21:28:53.933 T: 28.45439910888671 [C]; A:[14, -48, 242]; H: 67.03619384765625
SENSE daad 835 24-04-2019 21:28:53.940 T: 29.51519966125488 [C]; A:[4, 4, 238]; H: 66.10540771484375
SENSE daac 620 24-04-2019 21:28:54.143 T: 29.20319938659667 [C]; A:[64, 24, 210]; H: 68.36370849609375
SENSE daab 1197 24-04-2019 21:28:54.336 T: 28.51679992675781 [C]; A:[12, -46, 246]; H: 67.03619384765625
SENSE daad 836 24-04-2019 21:28:54.353 T: 29.57759857177734 [C]; A:[6, 12, 236]; H: 66.10540771484375
SENSE daac 621 24-04-2019 21:28:54.545 T: 29.26559829711914 [C]; A:[62, 26, 226]; H: 68.42474365234375
SENSE daab 1198 24-04-2019 21:28:54.749 T: 28.45439910888671 [C]; A:[22, -48, 268]; H: 67.03619384765625
SENSE daad 837 24-04-2019 21:28:54.757 T: 29.57759857177734 [C]; A:[6, 10, 240]; H: 66.07489013671875
SENSE daac 622 24-04-2019 21:28:54.953 T: 29.26559829711914 [C]; A:[60, 26, 222]; H: 68.52392578125
SENSE daab 1199 24-04-2019 21:28:55.158 T: 28.51679992675781 [C]; A:[18, -48, 240]; H: 67.03619384765625
SENSE daad 838 24-04-2019 21:28:55.170 T: 29.57759857177734 [C]; A:[6, 4, 248]; H: 66.01385498046875
SENSE daac 623 24-04-2019 21:28:55.364 T: 29.26559829711914 [C]; A:[58, 26, 214]; H: 68.5849609375
SENSE daab 1200 24-04-2019 21:28:55.561 T: 28.51679992675781 [C]; A:[10, -46, 238]; H: 67.03619384765625
SENSE daad 839 24-04-2019 21:28:55.574 T: 29.51519966125488 [C]; A:[6, 4, 246]; H: 65.98333740234375
SENSE daac 624 24-04-2019 21:28:55.767 T: 29.26559829711914 [C]; A:[58, 28, 226]; H: 68.615478515625
SENSE daab 1201 24-04-2019 21:28:55.964 T: 28.45439910888671 [C]; A:[8, -42, 246]; H: 67.03619384765625
SENSE daad 840 24-04-2019 21:28:55.978 T: 29.57759857177734 [C]; A:[8, 8, 244]; H: 65.96044921875
SENSE daac 625 24-04-2019 21:28:56.169 T: 29.26559829711914 [C]; A:[64, 26, 224]; H: 68.65362548828125
SENSE daab 1202 24-04-2019 21:28:56.367 T: 28.51679992675781 [C]; A:[10, -52, 250]; H: 67.03619384765625
SENSE daad 841 24-04-2019 21:28:56.381 T: 29.57759857177734 [C]; A:[4, 10, 242]; H: 65.929931640625
SENSE daaa 939 24-04-2019 21:28:51.831 T: 31.51199913024902 [C]; A:[50, -6, 226]; H: 63.75555419921875
SENSE daab 1203 24-04-2019 21:28:56.780 T: 28.51679992675781 [C]; A:[16, -48, 244]; H: 67.03619384765625
SENSE daad 842 24-04-2019 21:28:56.794 T: 29.57759857177734 [C]; A:[4, 2, 238]; H: 65.868896484375
SENSE daaa 940 24-04-2019 21:28:57.105 T: 31.57439994812011 [C]; A:[52, -8, 228]; H: 65.09832763671875
SENSE daab 1204 24-04-2019 21:28:57.193 T: 28.45439910888671 [C]; A:[16, -48, 240]; H: 67.03619384765625
SENSE daad 843 24-04-2019 21:28:57.197 T: 29.57759857177734 [C]; A:[10, 6, 234]; H: 65.83837890625
SENSE daaa 941 24-04-2019 21:28:57.513 T: 31.57439994812011 [C]; A:[50, -4, 232]; H: 65.3958740234375
SENSE daab 1205 24-04-2019 21:28:57.596 T: 28.51679992675781 [C]; A:[16, -50, 246]; H: 67.03619384765625
SENSE daad 844 24-04-2019 21:28:57.611 T: 29.57759857177734 [C]; A:[4, 10, 244]; H: 65.8994140625
SENSE daaa 942 24-04-2019 21:28:57.931 T: 31.57439994812011 [C]; A:[50, -4, 230]; H: 65.6705322265625
SENSE daab 1206 24-04-2019 21:28:58.015 T: 28.45439910888671 [C]; A:[16, -48, 244]; H: 67.06671142578125
SENSE daad 845 24-04-2019 21:28:58.024 T: 29.57759857177734 [C]; A:[12, 2, 238]; H: 66.07489013671875
SENSE daaa 943 24-04-2019 21:28:58.339 T: 31.57439994812011 [C]; A:[58, -8, 226]; H: 65.84600830078125
SENSE daab 1207 24-04-2019 21:28:58.417 T: 28.45439910888671 [C]; A:[14, -46, 250]; H: 67.06671142578125
