SENSE daaa 1 25-04-2019 04:58:41.155 T: 27.9552001953125 [C]; A:[-12, -16, 222]; H: 69.469970703125
SENSE daab 146 25-04-2019 05:00:03.786 T: 27.70559883117675 [C]; A:[4, -38, 248]; H: 70.35498046875
SENSE daaa 186 25-04-2019 05:00:03.862 T: 28.07999992370605 [C]; A:[-12, -12, 232]; H: 69.34027099609375
SENSE daad 43 25-04-2019 05:00:03.715 T: 27.76799964904785 [C]; A:[154, 0, 170]; H: 72.8726806640625
SENSE daaa 187 25-04-2019 05:00:04.304 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.34027099609375
SENSE daab 147 25-04-2019 05:00:04.222 T: 27.70559883117675 [C]; A:[8, -36, 240]; H: 70.35498046875
SENSE daaa 188 25-04-2019 05:00:04.647 T: 28.07999992370605 [C]; A:[-12, -16, 230]; H: 69.3021240234375
SENSE daab 148 25-04-2019 05:00:04.738 T: 27.76799964904785 [C]; A:[6, -38, 250]; H: 70.35498046875
SENSE daad 44 25-04-2019 05:00:04.663 T: 27.76799964904785 [C]; A:[152, -4, 174]; H: 72.8421630859375
SENSE daaa 189 25-04-2019 05:00:04.999 T: 28.01759910583496 [C]; A:[-14, -10, 232]; H: 69.3021240234375
SENSE daab 149 25-04-2019 05:00:05.198 T: 27.70559883117675 [C]; A:[0, -34, 250]; H: 70.35498046875
SENSE daaa 190 25-04-2019 05:00:05.411 T: 28.01759910583496 [C]; A:[-16, -12, 224]; H: 69.3021240234375
SENSE daab 150 25-04-2019 05:00:05.693 T: 27.70559883117675 [C]; A:[6, -40, 248]; H: 70.35498046875
SENSE daaa 191 25-04-2019 05:00:05.754 T: 28.07999992370605 [C]; A:[-14, -10, 234]; H: 69.3021240234375
SENSE daad 45 25-04-2019 05:00:05.622 T: 27.76799964904785 [C]; A:[152, -4, 168]; H: 72.8116455078125
SENSE daab 151 25-04-2019 05:00:06.128 T: 27.70559883117675 [C]; A:[10, -36, 244]; H: 70.324462890625
SENSE daaa 192 25-04-2019 05:00:06.212 T: 28.07999992370605 [C]; A:[-12, -8, 228]; H: 69.3021240234375
SENSE daaa 193 25-04-2019 05:00:06.643 T: 28.07999992370605 [C]; A:[-18, -4, 224]; H: 69.3021240234375
SENSE daab 152 25-04-2019 05:00:06.629 T: 27.70559883117675 [C]; A:[6, -36, 246]; H: 70.324462890625
SENSE daaa 194 25-04-2019 05:00:06.981 T: 28.07999992370605 [C]; A:[-14, -16, 224]; H: 69.3021240234375
SENSE daab 153 25-04-2019 05:00:07.080 T: 27.70559883117675 [C]; A:[4, -38, 242]; H: 70.324462890625
SENSE daaa 195 25-04-2019 05:00:07.333 T: 28.07999992370605 [C]; A:[-16, 0, 232]; H: 69.3021240234375
SENSE daab 154 25-04-2019 05:00:07.579 T: 27.70559883117675 [C]; A:[6, -44, 244]; H: 70.324462890625
SENSE daaa 196 25-04-2019 05:00:07.676 T: 28.07999992370605 [C]; A:[-10, -10, 230]; H: 69.3021240234375
SENSE daac 73 25-04-2019 05:00:07.430 T: 30.20159912109375 [C]; A:[24, 14, 234]; H: 66.53265380859375
SENSE daab 155 25-04-2019 05:00:08.015 T: 27.76799964904785 [C]; A:[10, -36, 244]; H: 70.324462890625
SENSE daaa 197 25-04-2019 05:00:08.088 T: 28.07999992370605 [C]; A:[-16, -10, 230]; H: 69.3021240234375
SENSE daaa 198 25-04-2019 05:00:08.526 T: 28.07999992370605 [C]; A:[-14, -14, 234]; H: 69.34027099609375
SENSE daab 156 25-04-2019 05:00:08.495 T: 27.70559883117675 [C]; A:[6, -40, 250]; H: 70.324462890625
SENSE daac 74 25-04-2019 05:00:08.346 T: 30.26399993896484 [C]; A:[26, 20, 236]; H: 66.56317138671875
SENSE daaa 199 25-04-2019 05:00:08.868 T: 28.07999992370605 [C]; A:[-16, -14, 224]; H: 69.34027099609375
SENSE daab 157 25-04-2019 05:00:08.937 T: 27.76799964904785 [C]; A:[2, -34, 248]; H: 70.30157470703125
SENSE daaa 200 25-04-2019 05:00:09.240 T: 28.01759910583496 [C]; A:[-16, -6, 226]; H: 69.34027099609375
SENSE daab 158 25-04-2019 05:00:09.460 T: 27.70559883117675 [C]; A:[8, -42, 248]; H: 70.30157470703125
SENSE daaa 201 25-04-2019 05:00:09.583 T: 28.07999992370605 [C]; A:[-12, -12, 230]; H: 69.34027099609375
SENSE daac 75 25-04-2019 05:00:09.316 T: 30.26399993896484 [C]; A:[24, 18, 230]; H: 66.59368896484375
SENSE daab 159 25-04-2019 05:00:09.896 T: 27.70559883117675 [C]; A:[8, -40, 246]; H: 70.30157470703125
SENSE daaa 202 25-04-2019 05:00:09.975 T: 28.07999992370605 [C]; A:[-12, 0, 230]; H: 69.34027099609375
SENSE daaa 203 25-04-2019 05:00:10.402 T: 28.07999992370605 [C]; A:[-20, -8, 222]; H: 69.34027099609375
SENSE daab 160 25-04-2019 05:00:10.381 T: 27.76799964904785 [C]; A:[2, -32, 242]; H: 70.30157470703125
SENSE daac 76 25-04-2019 05:00:10.236 T: 30.20159912109375 [C]; A:[24, 22, 232]; H: 66.56317138671875
SENSE daab 161 25-04-2019 05:00:10.813 T: 27.70559883117675 [C]; A:[2, -38, 246]; H: 70.30157470703125
SENSE daab 162 25-04-2019 05:00:11.185 T: 27.70559883117675 [C]; A:[4, -38, 250]; H: 70.30157470703125
SENSE daab 163 25-04-2019 05:00:11.542 T: 27.76799964904785 [C]; A:[6, -40, 246]; H: 70.30157470703125
SENSE daad 46 25-04-2019 05:00:06.555 T: 27.83039855957031 [C]; A:[156, -8, 172]; H: 72.7811279296875
SENSE daab 164 25-04-2019 05:00:11.972 T: 27.70559883117675 [C]; A:[4, -34, 242]; H: 70.30157470703125
SENSE daab 165 25-04-2019 05:00:12.457 T: 27.76799964904785 [C]; A:[4, -38, 238]; H: 70.30157470703125
SENSE daad 47 25-04-2019 05:00:12.383 T: 27.83039855957031 [C]; A:[152, -6, 168]; H: 72.71246337890625
SENSE daab 166 25-04-2019 05:00:12.907 T: 27.76799964904785 [C]; A:[6, -40, 242]; H: 70.30157470703125
SENSE daab 167 25-04-2019 05:00:13.423 T: 27.70559883117675 [C]; A:[4, -40, 240]; H: 70.30157470703125
SENSE daad 48 25-04-2019 05:00:13.352 T: 27.83039855957031 [C]; A:[154, -8, 176]; H: 72.71246337890625
SENSE daab 168 25-04-2019 05:00:13.873 T: 27.70559883117675 [C]; A:[2, -40, 246]; H: 70.30157470703125
SENSE daab 169 25-04-2019 05:00:14.358 T: 27.76799964904785 [C]; A:[4, -36, 248]; H: 70.30157470703125
SENSE daad 49 25-04-2019 05:00:14.290 T: 27.8927993774414 [C]; A:[156, -8, 180]; H: 72.68194580078125
SENSE daab 170 25-04-2019 05:00:14.789 T: 27.70559883117675 [C]; A:[6, -42, 246]; H: 70.324462890625
SENSE daab 171 25-04-2019 05:00:15.274 T: 27.70559883117675 [C]; A:[6, -36, 248]; H: 70.30157470703125
SENSE daaa 204 25-04-2019 05:00:10.761 T: 28.07999992370605 [C]; A:[-14, -6, 222]; H: 69.37078857421875
SENSE daab 172 25-04-2019 05:00:15.725 T: 27.70559883117675 [C]; A:[8, -40, 246]; H: 70.30157470703125
SENSE daaa 205 25-04-2019 05:00:15.875 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.37078857421875
SENSE daaa 206 25-04-2019 05:00:16.248 T: 28.07999992370605 [C]; A:[-16, -6, 230]; H: 69.37078857421875
SENSE daab 173 25-04-2019 05:00:16.225 T: 27.70559883117675 [C]; A:[0, -38, 242]; H: 70.30157470703125
SENSE daac 77 25-04-2019 05:00:16.081 T: 30.26399993896484 [C]; A:[24, 24, 230]; H: 66.296142578125
SENSE daaa 207 25-04-2019 05:00:16.590 T: 28.07999992370605 [C]; A:[-10, -6, 238]; H: 69.37078857421875
SENSE daab 174 25-04-2019 05:00:16.662 T: 27.70559883117675 [C]; A:[4, -38, 242]; H: 70.30157470703125
SENSE daaa 208 25-04-2019 05:00:16.963 T: 28.07999992370605 [C]; A:[-20, -6, 224]; H: 69.40130615234375
SENSE daab 175 25-04-2019 05:00:17.161 T: 27.6431999206543 [C]; A:[8, -36, 242]; H: 70.30157470703125
SENSE daaa 209 25-04-2019 05:00:17.306 T: 28.07999992370605 [C]; A:[-14, -6, 230]; H: 69.40130615234375
SENSE daac 78 25-04-2019 05:00:17.011 T: 30.26399993896484 [C]; A:[24, 14, 236]; H: 66.265625
SENSE daaa 210 25-04-2019 05:00:17.685 T: 28.07999992370605 [C]; A:[-12, -10, 230]; H: 69.37078857421875
SENSE daab 176 25-04-2019 05:00:17.623 T: 27.70559883117675 [C]; A:[4, -34, 246]; H: 70.30157470703125
SENSE daaa 211 25-04-2019 05:00:18.026 T: 28.07999992370605 [C]; A:[-12, -6, 228]; H: 69.40130615234375
SENSE daab 177 25-04-2019 05:00:18.141 T: 27.70559883117675 [C]; A:[4, -34, 244]; H: 70.30157470703125
SENSE daac 79 25-04-2019 05:00:17.986 T: 30.3263988494873 [C]; A:[24, 24, 228]; H: 66.265625
SENSE daaa 212 25-04-2019 05:00:18.378 T: 28.07999992370605 [C]; A:[-16, -4, 226]; H: 69.37078857421875
SENSE daab 178 25-04-2019 05:00:18.577 T: 27.70559883117675 [C]; A:[2, -40, 250]; H: 70.30157470703125
SENSE daaa 213 25-04-2019 05:00:18.790 T: 28.07999992370605 [C]; A:[-14, -14, 226]; H: 69.37078857421875
SENSE daab 179 25-04-2019 05:00:19.062 T: 27.70559883117675 [C]; A:[2, -38, 242]; H: 70.30157470703125
SENSE daaa 214 25-04-2019 05:00:19.143 T: 28.07999992370605 [C]; A:[-10, -8, 230]; H: 69.37078857421875
SENSE daac 80 25-04-2019 05:00:18.917 T: 30.3263988494873 [C]; A:[30, 16, 232]; H: 66.24273681640625
SENSE daab 180 25-04-2019 05:00:19.498 T: 27.70559883117675 [C]; A:[6, -42, 248]; H: 70.30157470703125
SENSE daaa 215 25-04-2019 05:00:19.570 T: 28.01759910583496 [C]; A:[-12, -6, 228]; H: 69.37078857421875
SENSE daaa 216 25-04-2019 05:00:20.012 T: 28.07999992370605 [C]; A:[-16, -10, 232]; H: 69.37078857421875
SENSE daab 181 25-04-2019 05:00:19.988 T: 27.70559883117675 [C]; A:[12, -36, 246]; H: 70.30157470703125
SENSE daac 81 25-04-2019 05:00:19.842 T: 30.3263988494873 [C]; A:[28, 18, 234]; H: 66.21221923828125
SENSE daad 50 25-04-2019 05:00:15.203 T: 27.83039855957031 [C]; A:[158, -8, 170]; H: 72.68194580078125
SENSE daaa 217 25-04-2019 05:00:20.371 T: 28.07999992370605 [C]; A:[-16, -6, 230]; H: 69.37078857421875
SENSE daab 182 25-04-2019 05:00:20.523 T: 27.70559883117675 [C]; A:[4, -42, 262]; H: 70.30157470703125
SENSE daaa 218 25-04-2019 05:00:20.832 T: 28.01759910583496 [C]; A:[-16, -10, 230]; H: 69.37078857421875
SENSE daab 183 25-04-2019 05:00:21.023 T: 27.70559883117675 [C]; A:[4, -44, 240]; H: 70.30157470703125
SENSE daaa 219 25-04-2019 05:00:21.175 T: 28.07999992370605 [C]; A:[-16, -8, 228]; H: 69.37078857421875
SENSE daac 82 25-04-2019 05:00:20.867 T: 30.26399993896484 [C]; A:[30, 18, 240]; H: 66.18170166015625
SENSE daab 184 25-04-2019 05:00:21.459 T: 27.70559883117675 [C]; A:[4, -34, 240]; H: 70.30157470703125
SENSE daaa 220 25-04-2019 05:00:21.527 T: 28.01759910583496 [C]; A:[-16, -6, 226]; H: 69.37078857421875
SENSE daaa 221 25-04-2019 05:00:21.969 T: 28.07999992370605 [C]; A:[-12, -10, 224]; H: 69.37078857421875
SENSE daab 185 25-04-2019 05:00:21.944 T: 27.70559883117675 [C]; A:[6, -40, 244]; H: 70.30157470703125
SENSE daac 83 25-04-2019 05:00:21.797 T: 30.26399993896484 [C]; A:[24, 22, 232]; H: 66.15118408203125
SENSE daaa 222 25-04-2019 05:00:22.312 T: 28.07999992370605 [C]; A:[-18, -12, 228]; H: 69.34027099609375
SENSE daab 186 25-04-2019 05:00:22.402 T: 27.76799964904785 [C]; A:[2, -36, 244]; H: 70.30157470703125
SENSE daaa 223 25-04-2019 05:00:22.680 T: 28.07999992370605 [C]; A:[-10, -8, 226]; H: 69.34027099609375
SENSE daab 187 25-04-2019 05:00:22.900 T: 27.70559883117675 [C]; A:[6, -42, 240]; H: 70.30157470703125
SENSE daaa 224 25-04-2019 05:00:23.022 T: 28.07999992370605 [C]; A:[-16, -12, 226]; H: 69.34027099609375
SENSE daac 84 25-04-2019 05:00:22.747 T: 30.3263988494873 [C]; A:[24, 24, 236]; H: 66.15118408203125
SENSE daab 188 25-04-2019 05:00:23.336 T: 27.70559883117675 [C]; A:[10, -40, 240]; H: 70.30157470703125
SENSE daaa 225 25-04-2019 05:00:23.414 T: 28.07999992370605 [C]; A:[-18, -4, 226]; H: 69.34027099609375
SENSE daaa 226 25-04-2019 05:00:23.841 T: 28.07999992370605 [C]; A:[-14, -8, 222]; H: 69.34027099609375
SENSE daab 189 25-04-2019 05:00:23.821 T: 27.76799964904785 [C]; A:[10, -36, 248]; H: 70.30157470703125
SENSE daac 85 25-04-2019 05:00:23.672 T: 30.26399993896484 [C]; A:[24, 22, 230]; H: 66.15118408203125
SENSE daaa 227 25-04-2019 05:00:24.184 T: 28.01759910583496 [C]; A:[-16, -12, 236]; H: 69.3021240234375
SENSE daab 190 25-04-2019 05:00:24.277 T: 27.6431999206543 [C]; A:[6, -36, 246]; H: 70.30157470703125
SENSE daaa 228 25-04-2019 05:00:24.527 T: 28.07999992370605 [C]; A:[-14, -6, 234]; H: 69.3021240234375
SENSE daab 191 25-04-2019 05:00:24.787 T: 27.70559883117675 [C]; A:[0, -38, 242]; H: 70.30157470703125
SENSE daaa 229 25-04-2019 05:00:24.876 T: 28.07999992370605 [C]; A:[-16, -8, 230]; H: 69.3021240234375
SENSE daac 86 25-04-2019 05:00:24.638 T: 30.26399993896484 [C]; A:[24, 22, 226]; H: 66.15118408203125
SENSE daab 192 25-04-2019 05:00:25.232 T: 27.70559883117675 [C]; A:[2, -42, 246]; H: 70.30157470703125
SENSE daaa 230 25-04-2019 05:00:25.297 T: 28.07999992370605 [C]; A:[-18, -8, 220]; H: 69.2716064453125
SENSE daaa 231 25-04-2019 05:00:25.738 T: 28.07999992370605 [C]; A:[-16, -6, 226]; H: 69.2716064453125
SENSE daab 193 25-04-2019 05:00:25.675 T: 27.70559883117675 [C]; A:[4, -36, 236]; H: 70.30157470703125
SENSE daaa 232 25-04-2019 05:00:26.091 T: 28.07999992370605 [C]; A:[-18, -8, 230]; H: 69.2716064453125
SENSE daab 194 25-04-2019 05:00:26.182 T: 27.76799964904785 [C]; A:[6, -34, 244]; H: 70.30157470703125
SENSE daad 51 25-04-2019 05:00:26.111 T: 27.8927993774414 [C]; A:[152, -6, 170]; H: 72.55224609375
SENSE daaa 233 25-04-2019 05:00:26.434 T: 28.01759910583496 [C]; A:[-16, -8, 230]; H: 69.2716064453125
SENSE daab 195 25-04-2019 05:00:26.627 T: 27.70559883117675 [C]; A:[4, -36, 244]; H: 70.27105712890625
SENSE daaa 234 25-04-2019 05:00:26.836 T: 28.07999992370605 [C]; A:[-20, -8, 230]; H: 69.2410888671875
SENSE daaa 235 25-04-2019 05:00:27.179 T: 28.07999992370605 [C]; A:[-18, -8, 232]; H: 69.2410888671875
SENSE daab 196 25-04-2019 05:00:27.141 T: 27.70559883117675 [C]; A:[6, -42, 246]; H: 70.27105712890625
SENSE daad 52 25-04-2019 05:00:27.069 T: 27.83039855957031 [C]; A:[154, -6, 176]; H: 72.55224609375
SENSE daaa 236 25-04-2019 05:00:27.547 T: 28.07999992370605 [C]; A:[-18, -10, 232]; H: 69.2410888671875
SENSE daab 197 25-04-2019 05:00:27.578 T: 27.70559883117675 [C]; A:[10, -38, 244]; H: 70.2481689453125
SENSE daaa 237 25-04-2019 05:00:27.899 T: 28.07999992370605 [C]; A:[-14, -8, 224]; H: 69.2410888671875
SENSE daab 198 25-04-2019 05:00:28.082 T: 27.70559883117675 [C]; A:[2, -38, 244]; H: 70.2481689453125
SENSE daaa 238 25-04-2019 05:00:28.232 T: 28.07999992370605 [C]; A:[-14, -6, 230]; H: 69.2410888671875
SENSE daad 53 25-04-2019 05:00:28.007 T: 27.83039855957031 [C]; A:[156, -8, 182]; H: 72.521728515625
SENSE daaa 239 25-04-2019 05:00:28.594 T: 28.07999992370605 [C]; A:[-16, -6, 224]; H: 69.2410888671875
SENSE daab 199 25-04-2019 05:00:28.518 T: 27.70559883117675 [C]; A:[0, -34, 242]; H: 70.2176513671875
SENSE daaa 240 25-04-2019 05:00:28.927 T: 28.07999992370605 [C]; A:[-14, -8, 226]; H: 69.2410888671875
SENSE daab 200 25-04-2019 05:00:29.014 T: 27.70559883117675 [C]; A:[8, -38, 242]; H: 70.1871337890625
SENSE daad 54 25-04-2019 05:00:28.946 T: 27.8927993774414 [C]; A:[154, -8, 174]; H: 72.48358154296875
SENSE daaa 241 25-04-2019 05:00:29.260 T: 28.07999992370605 [C]; A:[-18, -8, 232]; H: 69.2410888671875
SENSE daab 201 25-04-2019 05:00:29.459 T: 27.70559883117675 [C]; A:[2, -38, 248]; H: 70.1871337890625
SENSE daaa 242 25-04-2019 05:00:29.677 T: 28.07999992370605 [C]; A:[-12, -10, 232]; H: 69.2410888671875
SENSE daaa 243 25-04-2019 05:00:30.029 T: 28.07999992370605 [C]; A:[-12, -8, 228]; H: 69.2410888671875
SENSE daab 202 25-04-2019 05:00:29.984 T: 27.70559883117675 [C]; A:[6, -38, 246]; H: 70.1871337890625
SENSE daad 55 25-04-2019 05:00:29.914 T: 27.8927993774414 [C]; A:[154, 0, 172]; H: 72.45306396484375
SENSE daaa 244 25-04-2019 05:00:30.362 T: 28.07999992370605 [C]; A:[-20, -6, 228]; H: 69.2410888671875
SENSE daab 203 25-04-2019 05:00:30.421 T: 27.70559883117675 [C]; A:[8, -36, 242]; H: 70.1871337890625
SENSE daaa 245 25-04-2019 05:00:30.734 T: 28.07999992370605 [C]; A:[-14, -8, 224]; H: 69.2410888671875
SENSE daab 204 25-04-2019 05:00:30.950 T: 27.70559883117675 [C]; A:[6, -44, 248]; H: 70.1871337890625
SENSE daaa 246 25-04-2019 05:00:31.077 T: 28.07999992370605 [C]; A:[-14, -8, 232]; H: 69.2410888671875
SENSE daad 56 25-04-2019 05:00:30.857 T: 27.8927993774414 [C]; A:[156, -8, 172]; H: 72.42254638671875
SENSE daab 205 25-04-2019 05:00:31.390 T: 27.70559883117675 [C]; A:[6, -38, 244]; H: 70.1871337890625
SENSE daaa 247 25-04-2019 05:00:31.469 T: 28.07999992370605 [C]; A:[-14, -6, 230]; H: 69.2410888671875
SENSE daaa 248 25-04-2019 05:00:31.897 T: 28.07999992370605 [C]; A:[-6, -8, 236]; H: 69.2410888671875
SENSE daab 206 25-04-2019 05:00:31.875 T: 27.76799964904785 [C]; A:[4, -40, 244]; H: 70.1871337890625
SENSE daad 57 25-04-2019 05:00:31.801 T: 27.8927993774414 [C]; A:[154, -8, 170]; H: 72.42254638671875
SENSE daaa 249 25-04-2019 05:00:32.265 T: 28.07999992370605 [C]; A:[-12, -10, 232]; H: 69.2410888671875
SENSE daab 207 25-04-2019 05:00:32.307 T: 27.70559883117675 [C]; A:[6, -40, 244]; H: 70.1871337890625
SENSE daaa 250 25-04-2019 05:00:32.627 T: 28.07999992370605 [C]; A:[-16, -6, 236]; H: 69.2410888671875
SENSE daab 208 25-04-2019 05:00:32.811 T: 27.70559883117675 [C]; A:[4, -38, 246]; H: 70.1871337890625
SENSE daaa 251 25-04-2019 05:00:32.969 T: 28.07999992370605 [C]; A:[-20, -4, 230]; H: 69.2410888671875
SENSE daad 58 25-04-2019 05:00:32.739 T: 27.8927993774414 [C]; A:[152, -8, 172]; H: 72.42254638671875
SENSE daaa 252 25-04-2019 05:00:33.322 T: 28.07999992370605 [C]; A:[-10, -10, 230]; H: 69.2410888671875
SENSE daab 209 25-04-2019 05:00:33.262 T: 27.70559883117675 [C]; A:[8, -38, 238]; H: 70.1871337890625
SENSE daaa 253 25-04-2019 05:00:33.665 T: 28.07999992370605 [C]; A:[-14, -8, 228]; H: 69.2410888671875
SENSE daab 210 25-04-2019 05:00:33.792 T: 27.70559883117675 [C]; A:[6, -38, 248]; H: 70.1871337890625
SENSE daad 59 25-04-2019 05:00:33.717 T: 27.8927993774414 [C]; A:[152, -4, 176]; H: 72.39202880859375
SENSE daaa 254 25-04-2019 05:00:34.007 T: 28.07999992370605 [C]; A:[-14, -12, 226]; H: 69.2105712890625
SENSE daab 211 25-04-2019 05:00:34.237 T: 27.76799964904785 [C]; A:[12, -40, 248]; H: 70.1871337890625
SENSE daaa 255 25-04-2019 05:00:34.460 T: 28.07999992370605 [C]; A:[-12, -6, 228]; H: 69.2410888671875
SENSE daaa 256 25-04-2019 05:00:34.792 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.2105712890625
SENSE daab 212 25-04-2019 05:00:34.737 T: 27.70559883117675 [C]; A:[10, -40, 244]; H: 70.1871337890625
SENSE daaa 257 25-04-2019 05:00:35.125 T: 28.07999992370605 [C]; A:[-14, -8, 232]; H: 69.2105712890625
SENSE daab 213 25-04-2019 05:00:35.174 T: 27.70559883117675 [C]; A:[10, -40, 240]; H: 70.1871337890625
SENSE daaa 258 25-04-2019 05:00:35.467 T: 28.07999992370605 [C]; A:[-12, -8, 232]; H: 69.2105712890625
SENSE daab 214 25-04-2019 05:00:35.688 T: 27.76799964904785 [C]; A:[2, -40, 240]; H: 70.1871337890625
SENSE daaa 259 25-04-2019 05:00:35.800 T: 28.07999992370605 [C]; A:[-14, -4, 224]; H: 69.2105712890625
SENSE daac 87 25-04-2019 05:00:35.537 T: 30.3263988494873 [C]; A:[28, 18, 240]; H: 66.09014892578125
SENSE daab 215 25-04-2019 05:00:36.129 T: 27.70559883117675 [C]; A:[6, -40, 248]; H: 70.1871337890625
SENSE daaa 260 25-04-2019 05:00:36.212 T: 28.07999992370605 [C]; A:[-8, -8, 232]; H: 69.2105712890625
SENSE daaa 261 25-04-2019 05:00:36.635 T: 28.07999992370605 [C]; A:[-12, -8, 224]; H: 69.2105712890625
SENSE daab 216 25-04-2019 05:00:36.614 T: 27.70559883117675 [C]; A:[4, -38, 244]; H: 70.1871337890625
SENSE daac 88 25-04-2019 05:00:36.462 T: 30.3263988494873 [C]; A:[24, 18, 232]; H: 66.02911376953125
SENSE daaa 262 25-04-2019 05:00:36.977 T: 28.07999992370605 [C]; A:[-14, -10, 236]; H: 69.2105712890625
SENSE daab 217 25-04-2019 05:00:37.051 T: 27.70559883117675 [C]; A:[8, -36, 244]; H: 70.1871337890625
SENSE daaa 263 25-04-2019 05:00:37.359 T: 28.07999992370605 [C]; A:[-16, -6, 232]; H: 69.2105712890625
SENSE daab 218 25-04-2019 05:00:37.560 T: 27.70559883117675 [C]; A:[6, -38, 250]; H: 70.1871337890625
SENSE daaa 264 25-04-2019 05:00:37.702 T: 28.07999992370605 [C]; A:[-12, -10, 230]; H: 69.2105712890625
SENSE daac 89 25-04-2019 05:00:37.418 T: 30.3263988494873 [C]; A:[24, 22, 230]; H: 66.02911376953125
SENSE daaa 265 25-04-2019 05:00:38.094 T: 28.07999992370605 [C]; A:[-14, -14, 234]; H: 69.2105712890625
SENSE daab 219 25-04-2019 05:00:38.021 T: 27.70559883117675 [C]; A:[6, -36, 246]; H: 70.1871337890625
SENSE daaa 266 25-04-2019 05:00:38.437 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.2105712890625
SENSE daac 90 25-04-2019 05:00:38.383 T: 30.3263988494873 [C]; A:[22, 22, 234]; H: 65.96807861328125
SENSE daaa 267 25-04-2019 05:00:38.770 T: 28.01759910583496 [C]; A:[-14, -8, 230]; H: 69.2105712890625
SENSE daac 91 25-04-2019 05:00:38.801 T: 30.3263988494873 [C]; A:[26, 22, 232]; H: 65.96807861328125
SENSE daaa 268 25-04-2019 05:00:39.138 T: 28.07999992370605 [C]; A:[-14, -8, 238]; H: 69.2105712890625
SENSE daac 92 25-04-2019 05:00:39.174 T: 30.3887996673584 [C]; A:[24, 22, 228]; H: 65.96807861328125
SENSE daaa 269 25-04-2019 05:00:39.470 T: 28.07999992370605 [C]; A:[-16, -8, 236]; H: 69.2105712890625
SENSE daad 60 25-04-2019 05:00:34.665 T: 27.8927993774414 [C]; A:[154, -8, 176]; H: 72.39202880859375
SENSE daac 93 25-04-2019 05:00:39.527 T: 30.3263988494873 [C]; A:[26, 22, 238]; H: 65.96807861328125
SENSE daaa 270 25-04-2019 05:00:39.803 T: 28.07999992370605 [C]; A:[-12, -10, 224]; H: 69.1800537109375
SENSE daad 61 25-04-2019 05:00:39.977 T: 27.8927993774414 [C]; A:[154, -8, 170]; H: 72.36151123046875
SENSE daaa 271 25-04-2019 05:00:40.175 T: 28.07999992370605 [C]; A:[-14, -8, 228]; H: 69.1800537109375
SENSE daaa 272 25-04-2019 05:00:40.528 T: 28.07999992370605 [C]; A:[-14, -6, 228]; H: 69.1800537109375
SENSE daad 62 25-04-2019 05:00:40.469 T: 27.8927993774414 [C]; A:[152, -8, 176]; H: 72.36151123046875
SENSE daaa 273 25-04-2019 05:00:40.861 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.1800537109375
SENSE daad 63 25-04-2019 05:00:40.990 T: 27.9552001953125 [C]; A:[150, -10, 172]; H: 72.36151123046875
SENSE daaa 274 25-04-2019 05:00:41.219 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.1800537109375
SENSE daad 64 25-04-2019 05:00:41.412 T: 27.8927993774414 [C]; A:[154, -6, 182]; H: 72.33099365234375
SENSE daaa 275 25-04-2019 05:00:41.561 T: 28.07999992370605 [C]; A:[-16, -6, 224]; H: 69.1800537109375
SENSE daad 65 25-04-2019 05:00:41.824 T: 27.8927993774414 [C]; A:[156, -10, 176]; H: 72.33099365234375
SENSE daaa 276 25-04-2019 05:00:41.953 T: 28.07999992370605 [C]; A:[-16, -6, 232]; H: 69.1800537109375
SENSE daad 66 25-04-2019 05:00:42.246 T: 27.8927993774414 [C]; A:[152, -8, 182]; H: 72.33099365234375
SENSE daaa 277 25-04-2019 05:00:42.365 T: 28.07999992370605 [C]; A:[-10, -8, 228]; H: 69.1800537109375
SENSE daad 67 25-04-2019 05:00:42.668 T: 27.9552001953125 [C]; A:[154, -8, 176]; H: 72.33099365234375
SENSE daaa 278 25-04-2019 05:00:42.787 T: 28.01759910583496 [C]; A:[-18, -10, 228]; H: 69.1800537109375
SENSE daaa 279 25-04-2019 05:00:43.209 T: 28.07999992370605 [C]; A:[-20, -12, 230]; H: 69.1800537109375
SENSE daab 220 25-04-2019 05:00:43.220 T: 27.76799964904785 [C]; A:[6, -38, 236]; H: 70.13372802734375
SENSE daad 68 25-04-2019 05:00:43.080 T: 27.8927993774414 [C]; A:[158, -10, 176]; H: 72.33099365234375
SENSE daaa 280 25-04-2019 05:00:43.579 T: 28.07999992370605 [C]; A:[-12, -8, 226]; H: 69.1800537109375
SENSE daab 221 25-04-2019 05:00:43.680 T: 27.70559883117675 [C]; A:[6, -40, 242]; H: 70.13372802734375
SENSE daaa 281 25-04-2019 05:00:43.920 T: 28.07999992370605 [C]; A:[-14, -12, 228]; H: 69.2105712890625
SENSE daab 222 25-04-2019 05:00:44.165 T: 27.76799964904785 [C]; A:[4, -42, 244]; H: 70.13372802734375
SENSE daaa 282 25-04-2019 05:00:44.272 T: 28.07999992370605 [C]; A:[-16, -8, 236]; H: 69.2105712890625
SENSE daad 69 25-04-2019 05:00:44.093 T: 27.8927993774414 [C]; A:[154, -8, 174]; H: 72.30047607421875
