SENSE daaa 1 25-04-2019 04:24:54.364 T: 27.3311996459961 [C]; A:[-4, -6, 232]; H: 71.5909423828125
SENSE daaa 596 25-04-2019 04:29:41.007 T: 27.9552001953125 [C]; A:[-14, -4, 228]; H: 70.23291015625
SENSE daac 211 25-04-2019 04:29:36.448 T: 31.07519912719726 [C]; A:[-6, 54, 236]; H: 64.4345703125
SENSE daaa 597 25-04-2019 04:29:41.454 T: 27.9552001953125 [C]; A:[-16, -8, 228]; H: 70.23291015625
SENSE daac 212 25-04-2019 04:29:41.658 T: 31.13759994506835 [C]; A:[-10, 56, 230]; H: 64.404052734375
SENSE daaa 598 25-04-2019 04:29:41.796 T: 27.9552001953125 [C]; A:[-18, 0, 232]; H: 70.23291015625
SENSE daac 213 25-04-2019 04:29:42.021 T: 31.07519912719726 [C]; A:[-10, 50, 234]; H: 64.404052734375
SENSE daaa 599 25-04-2019 04:29:42.218 T: 27.9552001953125 [C]; A:[-18, -6, 224]; H: 70.23291015625
SENSE daac 214 25-04-2019 04:29:42.400 T: 31.13759994506835 [C]; A:[-8, 58, 230]; H: 64.37353515625
SENSE daaa 600 25-04-2019 04:29:42.591 T: 27.9552001953125 [C]; A:[-14, -14, 234]; H: 70.1871337890625
SENSE daac 215 25-04-2019 04:29:42.752 T: 31.13759994506835 [C]; A:[-10, 52, 230]; H: 64.37353515625
SENSE daaa 601 25-04-2019 04:29:42.933 T: 27.9552001953125 [C]; A:[-14, -8, 232]; H: 70.23291015625
SENSE daac 216 25-04-2019 04:29:43.106 T: 31.07519912719726 [C]; A:[-10, 52, 230]; H: 64.343017578125
SENSE daaa 602 25-04-2019 04:29:43.296 T: 27.9552001953125 [C]; A:[-12, -8, 222]; H: 70.23291015625
SENSE daac 217 25-04-2019 04:29:43.459 T: 31.13759994506835 [C]; A:[-8, 52, 234]; H: 64.343017578125
SENSE daaa 603 25-04-2019 04:29:43.664 T: 27.9552001953125 [C]; A:[-16, -6, 228]; H: 70.23291015625
SENSE daac 218 25-04-2019 04:29:43.812 T: 31.13759994506835 [C]; A:[-6, 54, 226]; H: 64.343017578125
SENSE daaa 604 25-04-2019 04:29:44.016 T: 27.9552001953125 [C]; A:[-16, -8, 224]; H: 70.202392578125
SENSE daac 219 25-04-2019 04:29:44.175 T: 31.07519912719726 [C]; A:[-10, 56, 230]; H: 64.343017578125
SENSE daaa 605 25-04-2019 04:29:44.358 T: 27.9552001953125 [C]; A:[-10, -8, 230]; H: 70.202392578125
SENSE daac 220 25-04-2019 04:29:44.534 T: 31.13759994506835 [C]; A:[-16, 54, 232]; H: 64.343017578125
SENSE daaa 606 25-04-2019 04:29:44.721 T: 27.9552001953125 [C]; A:[-14, -6, 230]; H: 70.202392578125
SENSE daac 221 25-04-2019 04:29:44.877 T: 31.13759994506835 [C]; A:[-8, 50, 226]; H: 64.32012939453125
SENSE daaa 607 25-04-2019 04:29:45.063 T: 27.9552001953125 [C]; A:[-18, -4, 228]; H: 70.16424560546875
SENSE daaa 608 25-04-2019 04:29:45.406 T: 27.9552001953125 [C]; A:[-14, 0, 228]; H: 70.16424560546875
SENSE daab 409 25-04-2019 04:29:45.412 T: 28.01759910583496 [C]; A:[6, -40, 246]; H: 69.7293701171875
SENSE daac 222 25-04-2019 04:29:45.220 T: 31.13759994506835 [C]; A:[-10, 48, 238]; H: 64.28961181640625
SENSE daaa 609 25-04-2019 04:29:45.739 T: 27.9552001953125 [C]; A:[-14, -8, 236]; H: 70.16424560546875
SENSE daab 410 25-04-2019 04:29:45.857 T: 28.07999992370605 [C]; A:[6, -36, 240]; H: 69.7293701171875
SENSE daaa 610 25-04-2019 04:29:46.107 T: 27.9552001953125 [C]; A:[-14, -10, 230]; H: 70.13372802734375
SENSE daab 411 25-04-2019 04:29:46.357 T: 28.07999992370605 [C]; A:[8, -40, 242]; H: 69.7293701171875
SENSE daaa 611 25-04-2019 04:29:46.449 T: 27.9552001953125 [C]; A:[-16, -8, 228]; H: 70.13372802734375
SENSE daad 246 25-04-2019 04:29:41.337 T: 29.14079856872558 [C]; A:[-30, -8, 220]; H: 69.1190185546875
SENSE daab 412 25-04-2019 04:29:46.802 T: 28.07999992370605 [C]; A:[4, -40, 242]; H: 69.6988525390625
SENSE daaa 612 25-04-2019 04:29:46.871 T: 28.01759910583496 [C]; A:[-18, -6, 230]; H: 70.13372802734375
SENSE daaa 613 25-04-2019 04:29:47.303 T: 27.9552001953125 [C]; A:[-16, -10, 228]; H: 70.13372802734375
SENSE daab 413 25-04-2019 04:29:47.297 T: 28.01759910583496 [C]; A:[8, -34, 246]; H: 69.6988525390625
SENSE daad 247 25-04-2019 04:29:47.224 T: 29.14079856872558 [C]; A:[-24, -12, 216]; H: 68.9969482421875
SENSE daaa 614 25-04-2019 04:29:47.636 T: 27.9552001953125 [C]; A:[-14, -6, 228]; H: 70.13372802734375
SENSE daab 414 25-04-2019 04:29:47.734 T: 28.01759910583496 [C]; A:[4, -40, 248]; H: 69.6988525390625
SENSE daaa 615 25-04-2019 04:29:48.008 T: 27.9552001953125 [C]; A:[-14, -8, 230]; H: 70.10321044921875
SENSE daab 415 25-04-2019 04:29:48.248 T: 28.01759910583496 [C]; A:[4, -38, 240]; H: 69.67596435546875
SENSE daaa 616 25-04-2019 04:29:48.366 T: 27.9552001953125 [C]; A:[-12, -14, 228]; H: 70.10321044921875
SENSE daad 248 25-04-2019 04:29:48.183 T: 29.20319938659667 [C]; A:[-24, -8, 218]; H: 68.9969482421875
SENSE daab 416 25-04-2019 04:29:48.684 T: 28.07999992370605 [C]; A:[6, -38, 240]; H: 69.67596435546875
SENSE daaa 617 25-04-2019 04:29:48.758 T: 27.9552001953125 [C]; A:[-10, -8, 224]; H: 70.10321044921875
SENSE daaa 618 25-04-2019 04:29:49.190 T: 28.01759910583496 [C]; A:[-18, -10, 226]; H: 70.10321044921875
SENSE daab 417 25-04-2019 04:29:49.169 T: 28.07999992370605 [C]; A:[4, -34, 248]; H: 69.67596435546875
SENSE daad 249 25-04-2019 04:29:49.101 T: 29.14079856872558 [C]; A:[-28, -8, 220]; H: 68.9969482421875
SENSE daaa 619 25-04-2019 04:29:49.533 T: 27.9552001953125 [C]; A:[-14, -14, 234]; H: 70.13372802734375
SENSE daab 418 25-04-2019 04:29:49.616 T: 28.07999992370605 [C]; A:[0, -36, 244]; H: 69.64544677734375
SENSE daaa 620 25-04-2019 04:29:49.905 T: 28.01759910583496 [C]; A:[-16, -8, 230]; H: 70.13372802734375
SENSE daab 419 25-04-2019 04:29:50.134 T: 28.07999992370605 [C]; A:[4, -38, 240]; H: 69.64544677734375
SENSE daaa 621 25-04-2019 04:29:50.238 T: 28.01759910583496 [C]; A:[-20, -4, 224]; H: 70.13372802734375
SENSE daad 250 25-04-2019 04:29:50.059 T: 29.14079856872558 [C]; A:[-18, -10, 220]; H: 68.9969482421875
SENSE daab 420 25-04-2019 04:29:50.586 T: 28.07999992370605 [C]; A:[6, -38, 248]; H: 69.61492919921875
SENSE daaa 622 25-04-2019 04:29:50.650 T: 27.9552001953125 [C]; A:[-12, -10, 228]; H: 70.13372802734375
SENSE daaa 623 25-04-2019 04:29:51.097 T: 27.9552001953125 [C]; A:[-12, -10, 232]; H: 70.13372802734375
SENSE daab 421 25-04-2019 04:29:51.085 T: 28.07999992370605 [C]; A:[0, -40, 248]; H: 69.61492919921875
SENSE daac 223 25-04-2019 04:29:46.220 T: 31.13759994506835 [C]; A:[-14, 52, 236]; H: 64.28961181640625
SENSE daaa 624 25-04-2019 04:29:51.449 T: 27.9552001953125 [C]; A:[-8, -12, 230]; H: 70.13372802734375
SENSE daab 422 25-04-2019 04:29:51.522 T: 28.07999992370605 [C]; A:[4, -38, 242]; H: 69.61492919921875
SENSE daaa 625 25-04-2019 04:29:51.812 T: 28.01759910583496 [C]; A:[-14, -8, 230]; H: 70.13372802734375
SENSE daab 423 25-04-2019 04:29:52.021 T: 28.07999992370605 [C]; A:[6, -36, 248]; H: 69.61492919921875
SENSE daaa 626 25-04-2019 04:29:52.164 T: 27.9552001953125 [C]; A:[-14, -4, 226]; H: 70.13372802734375
SENSE daac 224 25-04-2019 04:29:51.883 T: 31.13759994506835 [C]; A:[-6, 54, 232]; H: 64.16754150390625
SENSE daaa 627 25-04-2019 04:29:52.537 T: 27.9552001953125 [C]; A:[-14, -10, 226]; H: 70.13372802734375
SENSE daab 424 25-04-2019 04:29:52.482 T: 28.07999992370605 [C]; A:[2, -40, 238]; H: 69.61492919921875
SENSE daaa 628 25-04-2019 04:29:52.889 T: 27.9552001953125 [C]; A:[-16, -12, 228]; H: 70.13372802734375
SENSE daab 425 25-04-2019 04:29:52.996 T: 28.07999992370605 [C]; A:[8, -38, 246]; H: 69.592041015625
SENSE daac 225 25-04-2019 04:29:52.853 T: 31.13759994506835 [C]; A:[-6, 48, 230]; H: 64.13702392578125
SENSE daaa 629 25-04-2019 04:29:53.248 T: 28.01759910583496 [C]; A:[-16, -6, 226]; H: 70.13372802734375
SENSE daab 426 25-04-2019 04:29:53.432 T: 28.07999992370605 [C]; A:[6, -38, 242]; H: 69.592041015625
SENSE daaa 630 25-04-2019 04:29:53.649 T: 27.9552001953125 [C]; A:[-14, -12, 228]; H: 70.10321044921875
SENSE daaa 631 25-04-2019 04:29:53.992 T: 27.9552001953125 [C]; A:[-16, -2, 232]; H: 70.10321044921875
SENSE daab 427 25-04-2019 04:29:53.917 T: 28.07999992370605 [C]; A:[8, -38, 246]; H: 69.592041015625
SENSE daac 226 25-04-2019 04:29:53.779 T: 31.13759994506835 [C]; A:[-12, 46, 226]; H: 64.13702392578125
SENSE daaa 632 25-04-2019 04:29:54.334 T: 27.9552001953125 [C]; A:[-10, -6, 230]; H: 70.10321044921875
SENSE daab 428 25-04-2019 04:29:54.364 T: 28.07999992370605 [C]; A:[2, -40, 244]; H: 69.592041015625
SENSE daaa 633 25-04-2019 04:29:54.707 T: 27.9552001953125 [C]; A:[-14, -8, 228]; H: 70.10321044921875
SENSE daab 429 25-04-2019 04:29:54.883 T: 28.07999992370605 [C]; A:[10, -44, 244]; H: 69.592041015625
SENSE daaa 634 25-04-2019 04:29:55.049 T: 27.9552001953125 [C]; A:[-10, -6, 228]; H: 70.10321044921875
SENSE daac 227 25-04-2019 04:29:54.739 T: 31.13759994506835 [C]; A:[-10, 56, 234]; H: 64.16754150390625
SENSE daab 430 25-04-2019 04:29:55.328 T: 28.14239883422851 [C]; A:[6, -40, 246]; H: 69.592041015625
SENSE daaa 635 25-04-2019 04:29:55.408 T: 28.01759910583496 [C]; A:[-12, -12, 230]; H: 70.10321044921875
SENSE daaa 636 25-04-2019 04:29:55.830 T: 28.01759910583496 [C]; A:[-12, -14, 230]; H: 70.10321044921875
SENSE daab 431 25-04-2019 04:29:55.813 T: 28.07999992370605 [C]; A:[4, -38, 246]; H: 69.592041015625
SENSE daac 228 25-04-2019 04:29:55.679 T: 31.19999885559082 [C]; A:[-12, 56, 228]; H: 64.13702392578125
SENSE daaa 637 25-04-2019 04:29:56.172 T: 28.01759910583496 [C]; A:[-14, -10, 226]; H: 70.07269287109375
SENSE daab 432 25-04-2019 04:29:56.270 T: 28.07999992370605 [C]; A:[0, -38, 238]; H: 69.592041015625
SENSE daaa 638 25-04-2019 04:29:56.554 T: 28.01759910583496 [C]; A:[-14, -8, 234]; H: 70.07269287109375
SENSE daab 433 25-04-2019 04:29:56.769 T: 28.07999992370605 [C]; A:[2, -36, 246]; H: 69.592041015625
SENSE daaa 639 25-04-2019 04:29:56.897 T: 27.9552001953125 [C]; A:[-18, -6, 234]; H: 70.07269287109375
SENSE daac 229 25-04-2019 04:29:56.630 T: 31.13759994506835 [C]; A:[-12, 56, 224]; H: 64.10650634765625
SENSE daab 434 25-04-2019 04:29:57.220 T: 28.07999992370605 [C]; A:[6, -42, 248]; H: 69.5615234375
SENSE daaa 640 25-04-2019 04:29:57.299 T: 27.9552001953125 [C]; A:[-12, -10, 234]; H: 70.07269287109375
SENSE daaa 641 25-04-2019 04:29:57.751 T: 27.9552001953125 [C]; A:[-14, -8, 224]; H: 70.0345458984375
SENSE daab 435 25-04-2019 04:29:57.730 T: 28.07999992370605 [C]; A:[0, -34, 246]; H: 69.50811767578125
SENSE daac 230 25-04-2019 04:29:57.590 T: 31.13759994506835 [C]; A:[-8, 52, 228]; H: 64.10650634765625
SENSE daaa 642 25-04-2019 04:29:58.119 T: 27.9552001953125 [C]; A:[-10, -10, 234]; H: 70.0345458984375
SENSE daab 436 25-04-2019 04:29:58.166 T: 28.07999992370605 [C]; A:[8, -38, 242]; H: 69.47760009765625
SENSE daaa 643 25-04-2019 04:29:58.480 T: 27.9552001953125 [C]; A:[-14, -8, 224]; H: 70.0345458984375
SENSE daab 437 25-04-2019 04:29:58.670 T: 28.07999992370605 [C]; A:[2, -36, 236]; H: 69.44708251953125
SENSE daaa 644 25-04-2019 04:29:58.823 T: 28.01759910583496 [C]; A:[-14, -6, 228]; H: 70.0345458984375
SENSE daac 231 25-04-2019 04:29:58.531 T: 31.13759994506835 [C]; A:[-10, 52, 232]; H: 64.10650634765625
SENSE daaa 645 25-04-2019 04:29:59.195 T: 27.9552001953125 [C]; A:[-14, -12, 228]; H: 70.0345458984375
SENSE daab 438 25-04-2019 04:29:59.139 T: 28.07999992370605 [C]; A:[6, -40, 248]; H: 69.44708251953125
SENSE daaa 646 25-04-2019 04:29:59.538 T: 27.9552001953125 [C]; A:[-16, -8, 228]; H: 70.0345458984375
SENSE daab 439 25-04-2019 04:29:59.627 T: 28.07999992370605 [C]; A:[6, -32, 244]; H: 69.44708251953125
SENSE daac 232 25-04-2019 04:29:59.505 T: 31.13759994506835 [C]; A:[-12, 54, 228]; H: 64.07598876953125
SENSE daaa 647 25-04-2019 04:29:59.871 T: 28.01759910583496 [C]; A:[-16, -4, 234]; H: 70.0040283203125
SENSE daab 440 25-04-2019 04:30:00.062 T: 28.07999992370605 [C]; A:[8, -40, 240]; H: 69.4241943359375
SENSE daaa 648 25-04-2019 04:30:00.279 T: 28.01759910583496 [C]; A:[-16, -8, 226]; H: 70.0040283203125
SENSE daab 441 25-04-2019 04:30:00.547 T: 28.07999992370605 [C]; A:[8, -36, 248]; H: 69.4241943359375
SENSE daaa 649 25-04-2019 04:30:00.621 T: 28.01759910583496 [C]; A:[-10, -8, 228]; H: 70.0040283203125
SENSE daac 233 25-04-2019 04:30:00.407 T: 31.13759994506835 [C]; A:[-8, 54, 228]; H: 64.04547119140625
SENSE daab 442 25-04-2019 04:30:00.992 T: 28.07999992370605 [C]; A:[2, -40, 244]; H: 69.4241943359375
SENSE daaa 650 25-04-2019 04:30:01.062 T: 28.01759910583496 [C]; A:[-12, -10, 226]; H: 70.0040283203125
SENSE daad 251 25-04-2019 04:29:51.012 T: 29.14079856872558 [C]; A:[-22, -10, 224]; H: 68.9969482421875
SENSE daaa 651 25-04-2019 04:30:01.514 T: 27.9552001953125 [C]; A:[-12, -6, 228]; H: 70.0040283203125
SENSE daab 443 25-04-2019 04:30:01.456 T: 28.07999992370605 [C]; A:[4, -36, 244]; H: 69.44708251953125
SENSE daaa 652 25-04-2019 04:30:01.847 T: 27.9552001953125 [C]; A:[-12, -10, 228]; H: 70.0040283203125
SENSE daab 444 25-04-2019 04:30:01.960 T: 28.07999992370605 [C]; A:[4, -34, 242]; H: 69.44708251953125
SENSE daad 252 25-04-2019 04:30:01.888 T: 29.20319938659667 [C]; A:[-22, -6, 216]; H: 68.92828369140625
SENSE daaa 653 25-04-2019 04:30:02.180 T: 27.9552001953125 [C]; A:[-18, 0, 228]; H: 70.0040283203125
SENSE daab 445 25-04-2019 04:30:02.396 T: 28.07999992370605 [C]; A:[6, -44, 246]; H: 69.44708251953125
SENSE daaa 654 25-04-2019 04:30:02.607 T: 28.01759910583496 [C]; A:[-12, -8, 226]; H: 70.0040283203125
SENSE daab 446 25-04-2019 04:30:02.881 T: 28.07999992370605 [C]; A:[2, -36, 244]; H: 69.44708251953125
SENSE daaa 655 25-04-2019 04:30:02.975 T: 28.01759910583496 [C]; A:[-16, 0, 232]; H: 70.0040283203125
SENSE daad 253 25-04-2019 04:30:02.807 T: 29.14079856872558 [C]; A:[-20, -8, 216]; H: 68.92828369140625
SENSE daaa 656 25-04-2019 04:30:03.396 T: 27.9552001953125 [C]; A:[-14, -8, 232]; H: 70.0345458984375
SENSE daab 447 25-04-2019 04:30:03.317 T: 28.07999992370605 [C]; A:[6, -36, 244]; H: 69.44708251953125
SENSE daaa 657 25-04-2019 04:30:03.729 T: 27.9552001953125 [C]; A:[-16, -6, 234]; H: 70.0345458984375
SENSE daab 448 25-04-2019 04:30:03.818 T: 28.07999992370605 [C]; A:[0, -40, 240]; H: 69.44708251953125
SENSE daad 254 25-04-2019 04:30:03.745 T: 29.14079856872558 [C]; A:[-24, -10, 224]; H: 68.89776611328125
SENSE daaa 658 25-04-2019 04:30:04.071 T: 28.01759910583496 [C]; A:[-16, -6, 236]; H: 70.0345458984375
SENSE daab 449 25-04-2019 04:30:04.262 T: 28.07999992370605 [C]; A:[4, -36, 244]; H: 69.47760009765625
SENSE daaa 659 25-04-2019 04:30:04.473 T: 28.01759910583496 [C]; A:[-18, -12, 224]; H: 70.0345458984375
SENSE daab 450 25-04-2019 04:30:04.757 T: 28.07999992370605 [C]; A:[0, -38, 240]; H: 69.47760009765625
SENSE daaa 660 25-04-2019 04:30:04.826 T: 28.01759910583496 [C]; A:[-16, -14, 236]; H: 70.0345458984375
SENSE daad 255 25-04-2019 04:30:04.684 T: 29.20319938659667 [C]; A:[-20, -8, 220]; H: 68.89776611328125
SENSE daab 451 25-04-2019 04:30:05.193 T: 28.07999992370605 [C]; A:[4, -36, 244]; H: 69.47760009765625
SENSE daaa 661 25-04-2019 04:30:05.264 T: 28.01759910583496 [C]; A:[-18, -6, 224]; H: 70.0345458984375
SENSE daaa 662 25-04-2019 04:30:05.655 T: 27.9552001953125 [C]; A:[-14, -10, 232]; H: 70.07269287109375
SENSE daac 234 25-04-2019 04:30:05.666 T: 31.13759994506835 [C]; A:[-12, 54, 236]; H: 63.9615478515625
SENSE daaa 663 25-04-2019 04:30:05.988 T: 27.9552001953125 [C]; A:[-12, -12, 230]; H: 70.07269287109375
SENSE daac 235 25-04-2019 04:30:06.029 T: 31.13759994506835 [C]; A:[-10, 56, 230]; H: 63.9615478515625
SENSE daaa 664 25-04-2019 04:30:06.331 T: 28.01759910583496 [C]; A:[-18, -4, 226]; H: 70.07269287109375
SENSE daac 236 25-04-2019 04:30:06.392 T: 31.13759994506835 [C]; A:[-10, 54, 230]; H: 63.98443603515625
SENSE daaa 665 25-04-2019 04:30:06.683 T: 27.9552001953125 [C]; A:[-16, -6, 230]; H: 70.0345458984375
SENSE daac 237 25-04-2019 04:30:06.756 T: 31.13759994506835 [C]; A:[-10, 50, 234]; H: 63.98443603515625
SENSE daaa 666 25-04-2019 04:30:07.016 T: 28.01759910583496 [C]; A:[-12, -14, 224]; H: 70.0345458984375
SENSE daac 238 25-04-2019 04:30:07.124 T: 31.07519912719726 [C]; A:[-10, 54, 230]; H: 63.98443603515625
SENSE daaa 667 25-04-2019 04:30:07.368 T: 28.01759910583496 [C]; A:[-16, -8, 226]; H: 70.0345458984375
SENSE daac 239 25-04-2019 04:30:07.488 T: 31.13759994506835 [C]; A:[-8, 54, 228]; H: 63.98443603515625
SENSE daaa 668 25-04-2019 04:30:07.727 T: 28.01759910583496 [C]; A:[-14, -14, 230]; H: 70.0345458984375
SENSE daac 240 25-04-2019 04:30:07.840 T: 31.13759994506835 [C]; A:[-12, 54, 228]; H: 63.98443603515625
SENSE daaa 669 25-04-2019 04:30:08.078 T: 28.01759910583496 [C]; A:[-12, -14, 230]; H: 70.0345458984375
SENSE daac 241 25-04-2019 04:30:08.204 T: 31.13759994506835 [C]; A:[-8, 54, 228]; H: 63.98443603515625
SENSE daaa 670 25-04-2019 04:30:08.421 T: 27.9552001953125 [C]; A:[-16, -10, 222]; H: 70.0345458984375
SENSE daac 242 25-04-2019 04:30:08.557 T: 31.13759994506835 [C]; A:[-8, 52, 230]; H: 63.98443603515625
SENSE daaa 671 25-04-2019 04:30:08.754 T: 28.01759910583496 [C]; A:[-12, -6, 236]; H: 70.0345458984375
SENSE daac 243 25-04-2019 04:30:08.900 T: 31.13759994506835 [C]; A:[-12, 54, 232]; H: 63.98443603515625
SENSE daaa 672 25-04-2019 04:30:09.096 T: 27.9552001953125 [C]; A:[-16, -10, 206]; H: 70.0040283203125
SENSE daac 244 25-04-2019 04:30:09.254 T: 31.13759994506835 [C]; A:[-14, 54, 232]; H: 64.01495361328125
SENSE daaa 673 25-04-2019 04:30:09.439 T: 28.01759910583496 [C]; A:[-16, -6, 234]; H: 70.0040283203125
SENSE daaa 674 25-04-2019 04:30:09.807 T: 28.01759910583496 [C]; A:[-16, -8, 228]; H: 70.0040283203125
SENSE daac 245 25-04-2019 04:30:09.622 T: 31.13759994506835 [C]; A:[-8, 54, 220]; H: 64.01495361328125
SENSE daaa 675 25-04-2019 04:30:10.149 T: 28.01759910583496 [C]; A:[-10, -8, 234]; H: 69.9735107421875
SENSE daad 256 25-04-2019 04:30:09.952 T: 29.20319938659667 [C]; A:[-24, -8, 220]; H: 68.89776611328125
SENSE daab 452 25-04-2019 04:30:10.400 T: 28.07999992370605 [C]; A:[6, -38, 246]; H: 69.4852294921875
SENSE daaa 676 25-04-2019 04:30:10.482 T: 28.01759910583496 [C]; A:[-14, -10, 226]; H: 69.9735107421875
SENSE daac 246 25-04-2019 04:30:10.184 T: 31.13759994506835 [C]; A:[-6, 52, 230]; H: 64.01495361328125
SENSE daab 453 25-04-2019 04:30:10.842 T: 28.07999992370605 [C]; A:[12, -40, 244]; H: 69.4852294921875
SENSE daaa 677 25-04-2019 04:30:10.914 T: 28.01759910583496 [C]; A:[-14, -10, 232]; H: 69.9735107421875
SENSE daaa 678 25-04-2019 04:30:11.346 T: 27.9552001953125 [C]; A:[-16, -8, 226]; H: 69.9429931640625
SENSE daab 454 25-04-2019 04:30:11.338 T: 28.07999992370605 [C]; A:[4, -42, 248]; H: 69.4852294921875
SENSE daaa 679 25-04-2019 04:30:11.679 T: 27.9552001953125 [C]; A:[-16, -8, 226]; H: 69.90484619140625
SENSE daab 455 25-04-2019 04:30:11.757 T: 28.14239883422851 [C]; A:[6, -38, 270]; H: 69.4852294921875
SENSE daaa 680 25-04-2019 04:30:12.036 T: 27.9552001953125 [C]; A:[-10, -14, 230]; H: 69.90484619140625
SENSE daab 456 25-04-2019 04:30:12.100 T: 28.07999992370605 [C]; A:[10, -40, 244]; H: 69.46234130859375
SENSE daaa 681 25-04-2019 04:30:12.379 T: 28.01759910583496 [C]; A:[-12, -4, 228]; H: 69.90484619140625
SENSE daab 457 25-04-2019 04:30:12.460 T: 28.14239883422851 [C]; A:[8, -38, 238]; H: 69.46234130859375
SENSE daaa 682 25-04-2019 04:30:12.731 T: 28.01759910583496 [C]; A:[-14, -10, 232]; H: 69.90484619140625
SENSE daab 458 25-04-2019 04:30:12.792 T: 28.07999992370605 [C]; A:[8, -36, 242]; H: 69.43182373046875
SENSE daaa 683 25-04-2019 04:30:13.074 T: 28.01759910583496 [C]; A:[-16, -6, 234]; H: 69.90484619140625
SENSE daab 459 25-04-2019 04:30:13.126 T: 28.07999992370605 [C]; A:[2, -36, 246]; H: 69.43182373046875
SENSE daaa 684 25-04-2019 04:30:13.417 T: 28.01759910583496 [C]; A:[-12, -8, 250]; H: 69.90484619140625
SENSE daab 460 25-04-2019 04:30:13.459 T: 28.14239883422851 [C]; A:[8, -40, 244]; H: 69.43182373046875
SENSE daaa 685 25-04-2019 04:30:13.769 T: 28.01759910583496 [C]; A:[-14, -4, 226]; H: 69.87432861328125
SENSE daab 461 25-04-2019 04:30:13.793 T: 28.14239883422851 [C]; A:[10, -46, 248]; H: 69.40130615234375
SENSE daaa 686 25-04-2019 04:30:14.112 T: 27.9552001953125 [C]; A:[-14, -8, 230]; H: 69.87432861328125
SENSE daab 462 25-04-2019 04:30:14.146 T: 28.07999992370605 [C]; A:[4, -38, 240]; H: 69.37841796875
SENSE daaa 687 25-04-2019 04:30:14.480 T: 28.01759910583496 [C]; A:[-16, -14, 228]; H: 69.87432861328125
SENSE daab 463 25-04-2019 04:30:14.515 T: 28.14239883422851 [C]; A:[2, -36, 268]; H: 69.347900390625
SENSE daaa 688 25-04-2019 04:30:14.822 T: 28.01759910583496 [C]; A:[-16, -8, 230]; H: 69.87432861328125
SENSE daab 464 25-04-2019 04:30:14.858 T: 28.14239883422851 [C]; A:[8, -42, 248]; H: 69.3173828125
SENSE daaa 689 25-04-2019 04:30:15.164 T: 28.01759910583496 [C]; A:[-14, -4, 232]; H: 69.87432861328125
SENSE daab 465 25-04-2019 04:30:15.302 T: 28.07999992370605 [C]; A:[12, -38, 246]; H: 69.3173828125
SENSE daaa 690 25-04-2019 04:30:15.517 T: 28.01759910583496 [C]; A:[-16, -6, 224]; H: 69.87432861328125
SENSE daaa 691 25-04-2019 04:30:15.860 T: 27.9552001953125 [C]; A:[-12, -10, 226]; H: 69.87432861328125
SENSE daab 466 25-04-2019 04:30:15.797 T: 28.14239883422851 [C]; A:[4, -38, 248]; H: 69.29449462890625
SENSE daad 257 25-04-2019 04:30:15.726 T: 29.14079856872558 [C]; A:[-24, -12, 224]; H: 68.798583984375
SENSE daac 247 25-04-2019 04:30:11.204 T: 31.13759994506835 [C]; A:[-8, 54, 228]; H: 64.01495361328125
SENSE daaa 692 25-04-2019 04:30:16.212 T: 28.01759910583496 [C]; A:[-12, -8, 226]; H: 69.84381103515625
SENSE daab 467 25-04-2019 04:30:16.352 T: 28.14239883422851 [C]; A:[6, -40, 242]; H: 69.2105712890625
SENSE daaa 693 25-04-2019 04:30:16.680 T: 27.9552001953125 [C]; A:[-16, -8, 228]; H: 69.81329345703125
SENSE daab 468 25-04-2019 04:30:16.868 T: 28.14239883422851 [C]; A:[2, -36, 242]; H: 69.1800537109375
SENSE daaa 694 25-04-2019 04:30:17.022 T: 28.01759910583496 [C]; A:[-14, -6, 226]; H: 69.81329345703125
SENSE daad 258 25-04-2019 04:30:16.793 T: 29.20319938659667 [C]; A:[-22, -8, 226]; H: 68.798583984375
SENSE daab 469 25-04-2019 04:30:17.303 T: 28.14239883422851 [C]; A:[6, -38, 248]; H: 69.1800537109375
SENSE daaa 695 25-04-2019 04:30:17.374 T: 28.01759910583496 [C]; A:[-12, -10, 240]; H: 69.81329345703125
SENSE daaa 696 25-04-2019 04:30:17.806 T: 28.01759910583496 [C]; A:[-16, -8, 232]; H: 69.775146484375
SENSE daab 470 25-04-2019 04:30:17.788 T: 28.14239883422851 [C]; A:[2, -38, 244]; H: 69.1495361328125
SENSE daad 259 25-04-2019 04:30:17.722 T: 29.14079856872558 [C]; A:[-20, -6, 218]; H: 68.798583984375
SENSE daaa 697 25-04-2019 04:30:18.139 T: 28.01759910583496 [C]; A:[-18, -8, 226]; H: 69.775146484375
SENSE daab 471 25-04-2019 04:30:18.225 T: 28.14239883422851 [C]; A:[6, -38, 248]; H: 69.1495361328125
SENSE daaa 698 25-04-2019 04:30:18.511 T: 28.01759910583496 [C]; A:[-6, -10, 228]; H: 69.775146484375
SENSE daab 472 25-04-2019 04:30:18.724 T: 28.14239883422851 [C]; A:[6, -42, 244]; H: 69.12664794921875
SENSE daaa 699 25-04-2019 04:30:18.859 T: 28.01759910583496 [C]; A:[-18, -8, 224]; H: 69.74462890625
SENSE daad 260 25-04-2019 04:30:18.650 T: 29.20319938659667 [C]; A:[-24, -10, 220]; H: 68.76806640625
SENSE daaa 700 25-04-2019 04:30:19.257 T: 28.01759910583496 [C]; A:[-16, -12, 224]; H: 69.74462890625
