SENSE daaa 1 25-04-2019 04:36:57.665 T: 27.8927993774414 [C]; A:[-20, -16, 224]; H: 69.87432861328125
SENSE daaa 457 25-04-2019 04:40:23.903 T: 28.2047996520996 [C]; A:[-16, -8, 226]; H: 69.1800537109375
SENSE daad 138 25-04-2019 04:40:23.674 T: 28.57919883728027 [C]; A:[190, -4, 138]; H: 70.5228271484375
SENSE daab 358 25-04-2019 04:40:24.209 T: 28.07999992370605 [C]; A:[4, -36, 242]; H: 69.50811767578125
SENSE daaa 458 25-04-2019 04:40:24.276 T: 28.2047996520996 [C]; A:[-16, -8, 232]; H: 69.1800537109375
SENSE daaa 459 25-04-2019 04:40:24.713 T: 28.2047996520996 [C]; A:[-14, -10, 224]; H: 69.1800537109375
SENSE daab 359 25-04-2019 04:40:24.705 T: 28.01759910583496 [C]; A:[6, -40, 248]; H: 69.50811767578125
SENSE daad 139 25-04-2019 04:40:24.628 T: 28.57919883728027 [C]; A:[198, -12, 138]; H: 70.568603515625
SENSE daaa 460 25-04-2019 04:40:25.055 T: 28.26719856262207 [C]; A:[-16, -4, 232]; H: 69.1800537109375
SENSE daab 360 25-04-2019 04:40:25.142 T: 28.07999992370605 [C]; A:[8, -44, 246]; H: 69.50811767578125
SENSE daaa 461 25-04-2019 04:40:25.418 T: 28.2047996520996 [C]; A:[-12, -8, 236]; H: 69.1800537109375
SENSE daab 361 25-04-2019 04:40:25.650 T: 28.07999992370605 [C]; A:[8, -40, 246]; H: 69.50811767578125
SENSE daaa 462 25-04-2019 04:40:25.751 T: 28.2047996520996 [C]; A:[-16, -10, 232]; H: 69.1800537109375
SENSE daad 140 25-04-2019 04:40:25.565 T: 28.57919883728027 [C]; A:[192, -6, 140]; H: 70.568603515625
SENSE daaa 463 25-04-2019 04:40:26.172 T: 28.2047996520996 [C]; A:[-12, -6, 226]; H: 69.1800537109375
SENSE daab 362 25-04-2019 04:40:26.101 T: 28.07999992370605 [C]; A:[12, -42, 250]; H: 69.50811767578125
SENSE daaa 464 25-04-2019 04:40:26.515 T: 28.2047996520996 [C]; A:[-10, -8, 224]; H: 69.1800537109375
SENSE daab 363 25-04-2019 04:40:26.602 T: 28.07999992370605 [C]; A:[4, -38, 240]; H: 69.50811767578125
SENSE daad 141 25-04-2019 04:40:26.523 T: 28.64159965515136 [C]; A:[192, -8, 142]; H: 70.568603515625
SENSE daaa 465 25-04-2019 04:40:26.848 T: 28.2047996520996 [C]; A:[-14, -8, 230]; H: 69.1800537109375
SENSE daab 364 25-04-2019 04:40:27.037 T: 28.07999992370605 [C]; A:[0, -38, 246]; H: 69.47760009765625
SENSE daaa 466 25-04-2019 04:40:27.246 T: 28.2047996520996 [C]; A:[-18, -8, 232]; H: 69.1800537109375
SENSE daaa 467 25-04-2019 04:40:27.578 T: 28.2047996520996 [C]; A:[-16, -6, 234]; H: 69.1800537109375
SENSE daab 365 25-04-2019 04:40:27.527 T: 28.07999992370605 [C]; A:[6, -38, 246]; H: 69.47760009765625
SENSE daac 142 25-04-2019 04:40:17.363 T: 31.01279830932617 [C]; A:[-14, 56, 232]; H: 64.22857666015625
SENSE daad 142 25-04-2019 04:40:27.447 T: 28.64159965515136 [C]; A:[192, -10, 136]; H: 70.568603515625
SENSE daab 366 25-04-2019 04:40:28.082 T: 28.07999992370605 [C]; A:[0, -40, 240]; H: 69.47760009765625
SENSE daab 367 25-04-2019 04:40:28.582 T: 28.07999992370605 [C]; A:[2, -40, 246]; H: 69.44708251953125
SENSE daac 143 25-04-2019 04:40:28.443 T: 31.01279830932617 [C]; A:[-4, 50, 230]; H: 64.343017578125
SENSE daab 368 25-04-2019 04:40:29.018 T: 28.07999992370605 [C]; A:[2, -38, 248]; H: 69.44708251953125
SENSE daab 369 25-04-2019 04:40:29.503 T: 28.07999992370605 [C]; A:[4, -38, 248]; H: 69.44708251953125
SENSE daac 144 25-04-2019 04:40:29.363 T: 31.01279830932617 [C]; A:[-8, 54, 224]; H: 64.343017578125
SENSE daab 370 25-04-2019 04:40:29.948 T: 28.07999992370605 [C]; A:[6, -40, 242]; H: 69.44708251953125
SENSE daab 371 25-04-2019 04:40:30.414 T: 28.01759910583496 [C]; A:[6, -36, 244]; H: 69.44708251953125
SENSE daab 372 25-04-2019 04:40:30.758 T: 28.01759910583496 [C]; A:[8, -40, 244]; H: 69.44708251953125
SENSE daab 373 25-04-2019 04:40:31.092 T: 28.01759910583496 [C]; A:[8, -40, 248]; H: 69.44708251953125
SENSE daab 374 25-04-2019 04:40:31.435 T: 28.01759910583496 [C]; A:[2, -34, 244]; H: 69.44708251953125
SENSE daab 375 25-04-2019 04:40:31.769 T: 28.01759910583496 [C]; A:[8, -38, 240]; H: 69.44708251953125
SENSE daab 376 25-04-2019 04:40:32.112 T: 28.07999992370605 [C]; A:[4, -42, 248]; H: 69.44708251953125
SENSE daab 377 25-04-2019 04:40:32.476 T: 28.07999992370605 [C]; A:[8, -36, 242]; H: 69.44708251953125
SENSE daaa 468 25-04-2019 04:40:27.911 T: 28.2047996520996 [C]; A:[-12, -10, 230]; H: 69.1800537109375
SENSE daab 378 25-04-2019 04:40:32.910 T: 28.01759910583496 [C]; A:[4, -38, 242]; H: 69.44708251953125
SENSE daaa 469 25-04-2019 04:40:33.050 T: 28.2047996520996 [C]; A:[-14, -10, 228]; H: 69.11138916015625
SENSE daab 379 25-04-2019 04:40:33.350 T: 28.01759910583496 [C]; A:[6, -38, 248]; H: 69.44708251953125
SENSE daaa 470 25-04-2019 04:40:33.412 T: 28.2047996520996 [C]; A:[-16, -10, 226]; H: 69.11138916015625
SENSE daad 143 25-04-2019 04:40:33.270 T: 28.57919883728027 [C]; A:[192, -6, 138]; H: 70.507568359375
SENSE daab 380 25-04-2019 04:40:33.786 T: 28.07999992370605 [C]; A:[2, -40, 246]; H: 69.44708251953125
SENSE daaa 471 25-04-2019 04:40:33.854 T: 28.2047996520996 [C]; A:[-12, -8, 230]; H: 69.11138916015625
SENSE daaa 472 25-04-2019 04:40:34.292 T: 28.2047996520996 [C]; A:[-18, -8, 228]; H: 69.11138916015625
SENSE daab 381 25-04-2019 04:40:34.226 T: 28.01759910583496 [C]; A:[4, -36, 244]; H: 69.44708251953125
SENSE daad 144 25-04-2019 04:40:34.149 T: 28.57919883728027 [C]; A:[192, -10, 144]; H: 70.507568359375
SENSE daaa 473 25-04-2019 04:40:34.624 T: 28.2047996520996 [C]; A:[-14, -8, 230]; H: 69.11138916015625
SENSE daab 382 25-04-2019 04:40:34.679 T: 28.01759910583496 [C]; A:[8, -36, 246]; H: 69.47760009765625
SENSE daaa 474 25-04-2019 04:40:34.996 T: 28.2047996520996 [C]; A:[-12, -8, 228]; H: 69.11138916015625
SENSE daab 383 25-04-2019 04:40:35.133 T: 28.07999992370605 [C]; A:[6, -38, 246]; H: 69.47760009765625
SENSE daad 145 25-04-2019 04:40:35.054 T: 28.57919883728027 [C]; A:[192, -8, 140]; H: 70.507568359375
SENSE daaa 475 25-04-2019 04:40:35.339 T: 28.2047996520996 [C]; A:[-16, -12, 232]; H: 69.11138916015625
SENSE daab 384 25-04-2019 04:40:35.568 T: 28.07999992370605 [C]; A:[6, -44, 244]; H: 69.47760009765625
SENSE daaa 476 25-04-2019 04:40:35.781 T: 28.2047996520996 [C]; A:[-20, -6, 266]; H: 69.11138916015625
SENSE daab 385 25-04-2019 04:40:35.951 T: 28.01759910583496 [C]; A:[8, -42, 248]; H: 69.47760009765625
SENSE daaa 477 25-04-2019 04:40:36.114 T: 28.2047996520996 [C]; A:[-14, -10, 232]; H: 69.11138916015625
SENSE daab 386 25-04-2019 04:40:36.283 T: 28.01759910583496 [C]; A:[0, -38, 246]; H: 69.50811767578125
SENSE daaa 478 25-04-2019 04:40:36.472 T: 28.2047996520996 [C]; A:[-14, -12, 232]; H: 69.11138916015625
SENSE daab 387 25-04-2019 04:40:36.642 T: 28.01759910583496 [C]; A:[2, -36, 242]; H: 69.50811767578125
SENSE daaa 479 25-04-2019 04:40:36.814 T: 28.2047996520996 [C]; A:[-14, -6, 228]; H: 69.14190673828125
SENSE daab 388 25-04-2019 04:40:36.975 T: 28.01759910583496 [C]; A:[2, -40, 248]; H: 69.50811767578125
SENSE daaa 480 25-04-2019 04:40:37.147 T: 28.2047996520996 [C]; A:[-10, -8, 230]; H: 69.14190673828125
SENSE daab 389 25-04-2019 04:40:37.309 T: 28.07999992370605 [C]; A:[4, -36, 244]; H: 69.50811767578125
SENSE daaa 481 25-04-2019 04:40:37.489 T: 28.2047996520996 [C]; A:[-14, -8, 234]; H: 69.14190673828125
SENSE daab 390 25-04-2019 04:40:37.642 T: 28.07999992370605 [C]; A:[6, -38, 248]; H: 69.50811767578125
SENSE daaa 482 25-04-2019 04:40:37.822 T: 28.2047996520996 [C]; A:[-10, -10, 224]; H: 69.14190673828125
SENSE daab 391 25-04-2019 04:40:37.985 T: 28.07999992370605 [C]; A:[12, -40, 242]; H: 69.50811767578125
SENSE daaa 483 25-04-2019 04:40:38.165 T: 28.2047996520996 [C]; A:[-16, -8, 230]; H: 69.14190673828125
SENSE daab 392 25-04-2019 04:40:38.329 T: 28.07999992370605 [C]; A:[8, -38, 242]; H: 69.50811767578125
SENSE daaa 484 25-04-2019 04:40:38.507 T: 28.2047996520996 [C]; A:[-10, -12, 226]; H: 69.14190673828125
SENSE daab 393 25-04-2019 04:40:38.698 T: 28.01759910583496 [C]; A:[4, -40, 246]; H: 69.50811767578125
SENSE daaa 485 25-04-2019 04:40:38.866 T: 28.2047996520996 [C]; A:[-14, -8, 234]; H: 69.14190673828125
SENSE daab 394 25-04-2019 04:40:39.031 T: 28.07999992370605 [C]; A:[4, -36, 244]; H: 69.50811767578125
SENSE daaa 486 25-04-2019 04:40:39.198 T: 28.2047996520996 [C]; A:[-14, -4, 226]; H: 69.14190673828125
SENSE daab 395 25-04-2019 04:40:39.364 T: 28.07999992370605 [C]; A:[6, -40, 244]; H: 69.50811767578125
SENSE daaa 487 25-04-2019 04:40:39.540 T: 28.26719856262207 [C]; A:[-10, -10, 230]; H: 69.14190673828125
SENSE daab 396 25-04-2019 04:40:39.698 T: 28.07999992370605 [C]; A:[4, -38, 238]; H: 69.50811767578125
SENSE daaa 488 25-04-2019 04:40:39.883 T: 28.26719856262207 [C]; A:[-16, -12, 228]; H: 69.14190673828125
SENSE daab 397 25-04-2019 04:40:40.031 T: 28.07999992370605 [C]; A:[4, -36, 246]; H: 69.50811767578125
SENSE daaa 489 25-04-2019 04:40:40.226 T: 28.2047996520996 [C]; A:[-14, -8, 224]; H: 69.14190673828125
SENSE daab 398 25-04-2019 04:40:40.466 T: 28.07999992370605 [C]; A:[8, -40, 246]; H: 69.50811767578125
SENSE daaa 490 25-04-2019 04:40:40.568 T: 28.2047996520996 [C]; A:[-8, -14, 230]; H: 69.14190673828125
SENSE daab 399 25-04-2019 04:40:40.921 T: 28.07999992370605 [C]; A:[4, -34, 248]; H: 69.50811767578125
SENSE daaa 491 25-04-2019 04:40:40.986 T: 28.26719856262207 [C]; A:[-12, -10, 228]; H: 69.14190673828125
SENSE daad 146 25-04-2019 04:40:40.837 T: 28.57919883728027 [C]; A:[190, -6, 138]; H: 70.446533203125
SENSE daab 400 25-04-2019 04:40:41.357 T: 28.07999992370605 [C]; A:[6, -40, 240]; H: 69.50811767578125
SENSE daaa 492 25-04-2019 04:40:41.422 T: 28.2047996520996 [C]; A:[-16, -12, 230]; H: 69.14190673828125
SENSE daaa 493 25-04-2019 04:40:41.864 T: 28.2047996520996 [C]; A:[-12, -8, 262]; H: 69.14190673828125
SENSE daab 401 25-04-2019 04:40:41.797 T: 28.07999992370605 [C]; A:[10, -40, 244]; H: 69.50811767578125
SENSE daad 147 25-04-2019 04:40:41.716 T: 28.64159965515136 [C]; A:[188, -12, 144]; H: 70.47705078125
SENSE daaa 494 25-04-2019 04:40:42.197 T: 28.2047996520996 [C]; A:[-14, -10, 230]; H: 69.14190673828125
SENSE daab 402 25-04-2019 04:40:42.241 T: 28.07999992370605 [C]; A:[8, -36, 244]; H: 69.47760009765625
SENSE daaa 495 25-04-2019 04:40:42.569 T: 28.26719856262207 [C]; A:[-14, -10, 232]; H: 69.14190673828125
SENSE daab 403 25-04-2019 04:40:42.684 T: 28.07999992370605 [C]; A:[2, -40, 246]; H: 69.44708251953125
SENSE daad 148 25-04-2019 04:40:42.600 T: 28.64159965515136 [C]; A:[192, -8, 136]; H: 70.446533203125
SENSE daaa 496 25-04-2019 04:40:42.922 T: 28.2047996520996 [C]; A:[-10, -8, 228]; H: 69.14190673828125
SENSE daab 404 25-04-2019 04:40:43.134 T: 28.07999992370605 [C]; A:[6, -40, 248]; H: 69.4241943359375
SENSE daaa 497 25-04-2019 04:40:43.350 T: 28.2047996520996 [C]; A:[-12, -6, 226]; H: 69.14190673828125
SENSE daab 405 25-04-2019 04:40:43.589 T: 28.07999992370605 [C]; A:[6, -42, 244]; H: 69.3936767578125
SENSE daaa 498 25-04-2019 04:40:43.682 T: 28.26719856262207 [C]; A:[-14, -8, 230]; H: 69.14190673828125
SENSE daad 149 25-04-2019 04:40:43.513 T: 28.57919883728027 [C]; A:[192, -6, 132]; H: 70.446533203125
SENSE daab 406 25-04-2019 04:40:44.034 T: 28.07999992370605 [C]; A:[6, -38, 244]; H: 69.3936767578125
SENSE daaa 499 25-04-2019 04:40:44.094 T: 28.2047996520996 [C]; A:[-14, -12, 230]; H: 69.14190673828125
SENSE daaa 500 25-04-2019 04:40:44.536 T: 28.2047996520996 [C]; A:[-14, -4, 230]; H: 69.11138916015625
SENSE daab 407 25-04-2019 04:40:44.485 T: 28.07999992370605 [C]; A:[6, -42, 242]; H: 69.37078857421875
SENSE daad 150 25-04-2019 04:40:44.402 T: 28.57919883728027 [C]; A:[190, -10, 136]; H: 70.446533203125
SENSE daaa 501 25-04-2019 04:40:44.869 T: 28.2047996520996 [C]; A:[-14, -8, 228]; H: 69.18768310546875
SENSE daab 408 25-04-2019 04:40:44.947 T: 28.07999992370605 [C]; A:[6, -40, 242]; H: 69.37078857421875
SENSE daaa 502 25-04-2019 04:40:45.241 T: 28.2047996520996 [C]; A:[-12, -8, 228]; H: 69.18768310546875
SENSE daab 409 25-04-2019 04:40:45.421 T: 28.07999992370605 [C]; A:[4, -40, 244]; H: 69.37078857421875
SENSE daaa 503 25-04-2019 04:40:45.574 T: 28.2047996520996 [C]; A:[-16, -12, 232]; H: 69.18768310546875
SENSE daad 151 25-04-2019 04:40:45.340 T: 28.57919883728027 [C]; A:[190, -6, 138]; H: 70.446533203125
SENSE daab 410 25-04-2019 04:40:45.856 T: 28.07999992370605 [C]; A:[6, -36, 244]; H: 69.37078857421875
SENSE daaa 504 25-04-2019 04:40:45.932 T: 28.2047996520996 [C]; A:[-16, -8, 226]; H: 69.18768310546875
SENSE daaa 505 25-04-2019 04:40:46.354 T: 28.2047996520996 [C]; A:[-16, -10, 232]; H: 69.15716552734375
SENSE daab 411 25-04-2019 04:40:46.297 T: 28.07999992370605 [C]; A:[2, -38, 246]; H: 69.34027099609375
SENSE daad 152 25-04-2019 04:40:46.220 T: 28.57919883728027 [C]; A:[192, -6, 136]; H: 70.446533203125
SENSE daaa 506 25-04-2019 04:40:46.706 T: 28.2047996520996 [C]; A:[-14, -10, 230]; H: 69.15716552734375
SENSE daab 412 25-04-2019 04:40:46.743 T: 28.07999992370605 [C]; A:[0, -38, 246]; H: 69.37078857421875
SENSE daab 413 25-04-2019 04:40:47.223 T: 28.07999992370605 [C]; A:[6, -32, 246]; H: 69.37078857421875
SENSE daad 153 25-04-2019 04:40:47.138 T: 28.57919883728027 [C]; A:[194, -4, 142]; H: 70.40838623046875
SENSE daab 414 25-04-2019 04:40:47.658 T: 28.07999992370605 [C]; A:[4, -40, 238]; H: 69.37078857421875
SENSE daab 415 25-04-2019 04:40:48.098 T: 28.07999992370605 [C]; A:[2, -34, 244]; H: 69.37078857421875
SENSE daad 154 25-04-2019 04:40:48.017 T: 28.57919883728027 [C]; A:[192, -6, 134]; H: 70.40838623046875
SENSE daab 416 25-04-2019 04:40:48.534 T: 28.07999992370605 [C]; A:[6, -40, 248]; H: 69.37078857421875
SENSE daab 417 25-04-2019 04:40:48.974 T: 28.07999992370605 [C]; A:[4, -42, 246]; H: 69.37078857421875
SENSE daad 155 25-04-2019 04:40:48.895 T: 28.64159965515136 [C]; A:[192, -8, 138]; H: 70.40838623046875
SENSE daab 418 25-04-2019 04:40:49.426 T: 28.07999992370605 [C]; A:[4, -40, 244]; H: 69.37078857421875
SENSE daab 419 25-04-2019 04:40:49.880 T: 28.07999992370605 [C]; A:[10, -36, 246]; H: 69.37078857421875
SENSE daad 156 25-04-2019 04:40:49.799 T: 28.64159965515136 [C]; A:[192, -8, 140]; H: 70.40838623046875
SENSE daab 420 25-04-2019 04:40:50.316 T: 28.07999992370605 [C]; A:[10, -40, 242]; H: 69.37078857421875
SENSE daab 421 25-04-2019 04:40:50.756 T: 28.07999992370605 [C]; A:[8, -40, 244]; H: 69.37078857421875
SENSE daad 157 25-04-2019 04:40:50.673 T: 28.64159965515136 [C]; A:[192, -12, 134]; H: 70.40838623046875
SENSE daab 422 25-04-2019 04:40:51.208 T: 28.07999992370605 [C]; A:[0, -38, 246]; H: 69.37078857421875
SENSE daaa 507 25-04-2019 04:40:51.735 T: 28.2047996520996 [C]; A:[-14, -6, 224]; H: 69.12664794921875
SENSE daab 423 25-04-2019 04:40:51.662 T: 28.07999992370605 [C]; A:[6, -36, 242]; H: 69.37078857421875
SENSE daad 158 25-04-2019 04:40:51.582 T: 28.64159965515136 [C]; A:[192, 0, 146]; H: 70.40838623046875
SENSE daaa 508 25-04-2019 04:40:52.060 T: 28.2047996520996 [C]; A:[-12, -14, 230]; H: 69.0885009765625
SENSE daab 424 25-04-2019 04:40:52.106 T: 28.07999992370605 [C]; A:[12, -40, 246]; H: 69.37078857421875
SENSE daaa 509 25-04-2019 04:40:52.432 T: 28.2047996520996 [C]; A:[-14, -12, 230]; H: 69.0885009765625
SENSE daab 425 25-04-2019 04:40:52.549 T: 28.07999992370605 [C]; A:[8, -40, 244]; H: 69.37078857421875
SENSE daad 159 25-04-2019 04:40:52.465 T: 28.57919883728027 [C]; A:[192, 0, 138]; H: 70.40838623046875
SENSE daaa 510 25-04-2019 04:40:52.800 T: 28.2047996520996 [C]; A:[-10, -12, 230]; H: 69.0885009765625
SENSE daab 426 25-04-2019 04:40:52.984 T: 28.07999992370605 [C]; A:[4, -38, 236]; H: 69.3936767578125
SENSE daaa 511 25-04-2019 04:40:53.192 T: 28.2047996520996 [C]; A:[-14, -6, 228]; H: 69.0885009765625
SENSE daab 427 25-04-2019 04:40:53.439 T: 28.14239883422851 [C]; A:[6, -42, 244]; H: 69.3936767578125
SENSE daaa 512 25-04-2019 04:40:53.544 T: 28.2047996520996 [C]; A:[-16, -6, 230]; H: 69.0885009765625
SENSE daad 160 25-04-2019 04:40:53.364 T: 28.57919883728027 [C]; A:[192, -10, 136]; H: 70.37786865234375
SENSE daab 428 25-04-2019 04:40:53.875 T: 28.07999992370605 [C]; A:[8, -36, 240]; H: 69.3936767578125
SENSE daaa 513 25-04-2019 04:40:53.947 T: 28.2047996520996 [C]; A:[-18, -8, 224]; H: 69.0885009765625
SENSE daaa 514 25-04-2019 04:40:54.374 T: 28.2047996520996 [C]; A:[-12, -6, 226]; H: 69.0579833984375
SENSE daab 429 25-04-2019 04:40:54.315 T: 28.07999992370605 [C]; A:[8, -34, 246]; H: 69.3936767578125
SENSE daad 161 25-04-2019 04:40:54.233 T: 28.57919883728027 [C]; A:[192, -8, 136]; H: 70.37786865234375
SENSE daaa 515 25-04-2019 04:40:54.716 T: 28.2047996520996 [C]; A:[-18, -8, 232]; H: 69.0579833984375
SENSE daab 430 25-04-2019 04:40:54.752 T: 28.07999992370605 [C]; A:[6, -38, 246]; H: 69.3936767578125
SENSE daaa 516 25-04-2019 04:40:55.075 T: 28.2047996520996 [C]; A:[-18, -10, 224]; H: 69.0579833984375
SENSE daab 431 25-04-2019 04:40:55.207 T: 28.07999992370605 [C]; A:[2, -36, 246]; H: 69.3936767578125
SENSE daaa 517 25-04-2019 04:40:55.407 T: 28.2047996520996 [C]; A:[-12, -12, 230]; H: 69.0579833984375
SENSE daad 162 25-04-2019 04:40:55.131 T: 28.57919883728027 [C]; A:[192, -10, 138]; H: 70.37786865234375
SENSE daab 432 25-04-2019 04:40:55.657 T: 28.07999992370605 [C]; A:[8, -40, 246]; H: 69.3936767578125
SENSE daaa 518 25-04-2019 04:40:55.749 T: 28.26719856262207 [C]; A:[-16, -6, 224]; H: 69.0274658203125
SENSE daaa 519 25-04-2019 04:40:56.171 T: 28.2047996520996 [C]; A:[-16, -6, 228]; H: 69.0274658203125
SENSE daab 433 25-04-2019 04:40:56.112 T: 28.07999992370605 [C]; A:[6, -36, 240]; H: 69.3936767578125
SENSE daad 163 25-04-2019 04:40:56.030 T: 28.64159965515136 [C]; A:[192, -12, 134]; H: 70.34735107421875
SENSE daaa 520 25-04-2019 04:40:56.504 T: 28.2047996520996 [C]; A:[-16, -8, 222]; H: 69.0274658203125
SENSE daab 434 25-04-2019 04:40:56.556 T: 28.07999992370605 [C]; A:[4, -36, 244]; H: 69.3936767578125
SENSE daaa 521 25-04-2019 04:40:56.886 T: 28.2047996520996 [C]; A:[-16, -10, 224]; H: 69.0274658203125
SENSE daab 435 25-04-2019 04:40:56.999 T: 28.07999992370605 [C]; A:[4, -34, 242]; H: 69.3936767578125
SENSE daad 164 25-04-2019 04:40:56.920 T: 28.57919883728027 [C]; A:[192, -10, 134]; H: 70.34735107421875
SENSE daaa 522 25-04-2019 04:40:57.229 T: 28.2047996520996 [C]; A:[-14, -8, 228]; H: 68.9969482421875
SENSE daab 436 25-04-2019 04:40:57.448 T: 28.14239883422851 [C]; A:[6, -40, 244]; H: 69.3936767578125
SENSE daaa 523 25-04-2019 04:40:57.647 T: 28.26719856262207 [C]; A:[-14, -8, 226]; H: 68.9969482421875
SENSE daab 437 25-04-2019 04:40:57.889 T: 28.07999992370605 [C]; A:[12, -38, 246]; H: 69.3936767578125
SENSE daaa 524 25-04-2019 04:40:57.984 T: 28.26719856262207 [C]; A:[-12, -10, 230]; H: 68.9969482421875
SENSE daad 165 25-04-2019 04:40:57.813 T: 28.64159965515136 [C]; A:[192, -4, 136]; H: 70.34735107421875
SENSE daab 438 25-04-2019 04:40:58.325 T: 28.07999992370605 [C]; A:[6, -40, 242]; H: 69.3936767578125
SENSE daaa 525 25-04-2019 04:40:58.396 T: 28.2047996520996 [C]; A:[-10, -12, 210]; H: 68.9969482421875
SENSE daaa 526 25-04-2019 04:40:58.828 T: 28.2047996520996 [C]; A:[-16, -6, 230]; H: 68.9969482421875
SENSE daab 439 25-04-2019 04:40:58.765 T: 28.07999992370605 [C]; A:[4, -40, 248]; H: 69.3936767578125
SENSE daad 166 25-04-2019 04:40:58.686 T: 28.64159965515136 [C]; A:[196, -8, 134]; H: 70.34735107421875
SENSE daaa 527 25-04-2019 04:40:59.161 T: 28.2047996520996 [C]; A:[-14, -6, 230]; H: 68.9969482421875
SENSE daab 440 25-04-2019 04:40:59.209 T: 28.07999992370605 [C]; A:[6, -38, 244]; H: 69.3936767578125
SENSE daaa 528 25-04-2019 04:40:59.533 T: 28.26719856262207 [C]; A:[-16, -8, 232]; H: 68.9969482421875
SENSE daab 441 25-04-2019 04:40:59.668 T: 28.07999992370605 [C]; A:[6, -44, 244]; H: 69.3936767578125
SENSE daad 167 25-04-2019 04:40:59.590 T: 28.64159965515136 [C]; A:[194, -8, 136]; H: 70.34735107421875
SENSE daaa 529 25-04-2019 04:40:59.891 T: 28.2047996520996 [C]; A:[-14, -10, 234]; H: 68.9969482421875
SENSE daab 442 25-04-2019 04:41:00.102 T: 28.07999992370605 [C]; A:[6, -40, 242]; H: 69.3936767578125
SENSE daaa 530 25-04-2019 04:41:00.313 T: 28.2047996520996 [C]; A:[-16, -8, 224]; H: 68.9969482421875
SENSE daab 443 25-04-2019 04:41:00.542 T: 28.07999992370605 [C]; A:[10, -38, 244]; H: 69.3936767578125
SENSE daaa 531 25-04-2019 04:41:00.650 T: 28.2047996520996 [C]; A:[-20, -8, 228]; H: 68.9664306640625
SENSE daad 168 25-04-2019 04:41:00.464 T: 28.57919883728027 [C]; A:[192, -6, 142]; H: 70.31683349609375
SENSE daab 444 25-04-2019 04:41:00.978 T: 28.14239883422851 [C]; A:[2, -40, 246]; H: 69.3936767578125
SENSE daaa 532 25-04-2019 04:41:01.053 T: 28.26719856262207 [C]; A:[-16, -12, 230]; H: 68.9664306640625
SENSE daab 445 25-04-2019 04:41:01.418 T: 28.07999992370605 [C]; A:[6, -38, 248]; H: 69.3936767578125
SENSE daaa 533 25-04-2019 04:41:01.485 T: 28.26719856262207 [C]; A:[-12, -10, 228]; H: 68.9664306640625
SENSE daad 169 25-04-2019 04:41:01.343 T: 28.57919883728027 [C]; A:[190, -8, 140]; H: 70.31683349609375
SENSE daab 446 25-04-2019 04:41:01.859 T: 28.07999992370605 [C]; A:[2, -40, 242]; H: 69.3936767578125
SENSE daaa 534 25-04-2019 04:41:01.927 T: 28.26719856262207 [C]; A:[-12, -8, 226]; H: 68.9664306640625
SENSE daab 447 25-04-2019 04:41:02.314 T: 28.07999992370605 [C]; A:[4, -44, 242]; H: 69.3936767578125
SENSE daaa 535 25-04-2019 04:41:02.374 T: 28.26719856262207 [C]; A:[-14, -6, 230]; H: 68.92828369140625
SENSE daad 170 25-04-2019 04:41:02.247 T: 28.57919883728027 [C]; A:[192, -6, 142]; H: 70.31683349609375
SENSE daaa 536 25-04-2019 04:41:02.816 T: 28.2047996520996 [C]; A:[-16, -8, 228]; H: 68.92828369140625
SENSE daab 448 25-04-2019 04:41:02.750 T: 28.07999992370605 [C]; A:[8, -40, 246]; H: 69.3936767578125
SENSE daaa 537 25-04-2019 04:41:03.158 T: 28.2047996520996 [C]; A:[-16, -6, 230]; H: 68.92828369140625
SENSE daab 449 25-04-2019 04:41:03.201 T: 28.07999992370605 [C]; A:[4, -40, 244]; H: 69.3936767578125
SENSE daad 171 25-04-2019 04:41:03.121 T: 28.57919883728027 [C]; A:[192, -8, 136]; H: 70.31683349609375
SENSE daaa 538 25-04-2019 04:41:03.501 T: 28.26719856262207 [C]; A:[-16, -10, 230]; H: 68.92828369140625
SENSE daab 450 25-04-2019 04:41:03.645 T: 28.07999992370605 [C]; A:[2, -34, 242]; H: 69.37078857421875
SENSE daaa 539 25-04-2019 04:41:03.853 T: 28.26719856262207 [C]; A:[-16, -8, 230]; H: 68.92828369140625
SENSE daab 451 25-04-2019 04:41:04.111 T: 28.07999992370605 [C]; A:[2, -38, 246]; H: 69.37078857421875
SENSE daaa 540 25-04-2019 04:41:04.206 T: 28.26719856262207 [C]; A:[-18, 0, 230]; H: 68.92828369140625
SENSE daad 172 25-04-2019 04:41:04.029 T: 28.64159965515136 [C]; A:[194, -4, 136]; H: 70.31683349609375
SENSE daab 452 25-04-2019 04:41:04.556 T: 28.07999992370605 [C]; A:[6, -38, 250]; H: 69.37078857421875
SENSE daaa 541 25-04-2019 04:41:04.628 T: 28.26719856262207 [C]; A:[-12, -10, 228]; H: 68.92828369140625
SENSE daaa 542 25-04-2019 04:41:05.061 T: 28.2047996520996 [C]; A:[-18, -6, 230]; H: 68.92828369140625
SENSE daab 453 25-04-2019 04:41:05.007 T: 28.07999992370605 [C]; A:[6, -40, 242]; H: 69.3936767578125
SENSE daad 173 25-04-2019 04:41:04.932 T: 28.57919883728027 [C]; A:[190, -4, 136]; H: 70.31683349609375
SENSE daaa 543 25-04-2019 04:41:05.393 T: 28.26719856262207 [C]; A:[-16, -10, 230]; H: 68.92828369140625
