SENSE daaa 1 25-04-2019 04:47:17.201 T: 27.20639991760253 [C]; A:[-20, -8, 230]; H: 71.67486572265625
SENSE daac 197 25-04-2019 04:51:07.954 T: 30.6383991241455 [C]; A:[38, 16, 238]; H: 64.99151611328125
SENSE daad 125 25-04-2019 04:51:08.403 T: 29.01599884033203 [C]; A:[154, -6, 180]; H: 68.951171875
SENSE daac 198 25-04-2019 04:51:08.481 T: 30.6383991241455 [C]; A:[36, 14, 230]; H: 64.99151611328125
SENSE daad 126 25-04-2019 04:51:08.924 T: 29.01599884033203 [C]; A:[152, -8, 172]; H: 68.951171875
SENSE daac 199 25-04-2019 04:51:08.998 T: 30.6383991241455 [C]; A:[40, 22, 234]; H: 64.99151611328125
SENSE daad 127 25-04-2019 04:51:09.455 T: 29.07839965820312 [C]; A:[156, -10, 178]; H: 68.920654296875
SENSE daac 200 25-04-2019 04:51:09.526 T: 30.6383991241455 [C]; A:[40, 16, 234]; H: 64.99151611328125
SENSE daad 128 25-04-2019 04:51:10.002 T: 29.07839965820312 [C]; A:[152, -12, 180]; H: 68.920654296875
SENSE daac 201 25-04-2019 04:51:10.073 T: 30.6383991241455 [C]; A:[40, 12, 232]; H: 65.02203369140625
SENSE daaa 490 25-04-2019 04:51:05.610 T: 27.83039855957031 [C]; A:[-12, -10, 228]; H: 70.22528076171875
SENSE daad 129 25-04-2019 04:51:10.533 T: 29.07839965820312 [C]; A:[152, -2, 176]; H: 68.920654296875
SENSE daaa 491 25-04-2019 04:51:10.715 T: 27.83039855957031 [C]; A:[-20, -4, 228]; H: 70.1566162109375
SENSE daac 202 25-04-2019 04:51:10.600 T: 30.6383991241455 [C]; A:[38, 16, 230]; H: 65.20513916015625
SENSE daaa 492 25-04-2019 04:51:11.077 T: 27.76799964904785 [C]; A:[-14, -8, 228]; H: 70.1566162109375
SENSE daad 130 25-04-2019 04:51:11.054 T: 29.07839965820312 [C]; A:[152, -12, 176]; H: 68.920654296875
SENSE daac 203 25-04-2019 04:51:11.158 T: 30.6383991241455 [C]; A:[36, 16, 230]; H: 65.47216796875
SENSE daaa 493 25-04-2019 04:51:11.415 T: 27.83039855957031 [C]; A:[-16, 0, 236]; H: 70.1566162109375
SENSE daad 131 25-04-2019 04:51:11.586 T: 29.07839965820312 [C]; A:[158, -8, 178]; H: 68.920654296875
SENSE daaa 494 25-04-2019 04:51:11.758 T: 27.83039855957031 [C]; A:[-16, -6, 228]; H: 70.1566162109375
SENSE daaa 495 25-04-2019 04:51:12.215 T: 27.83039855957031 [C]; A:[-14, -12, 234]; H: 70.1566162109375
SENSE daab 387 25-04-2019 04:51:12.151 T: 27.9552001953125 [C]; A:[6, -36, 244]; H: 69.469970703125
SENSE daad 132 25-04-2019 04:51:12.077 T: 29.07839965820312 [C]; A:[154, -8, 174]; H: 68.920654296875
SENSE daaa 496 25-04-2019 04:51:12.567 T: 27.83039855957031 [C]; A:[-12, -4, 234]; H: 70.1566162109375
SENSE daab 388 25-04-2019 04:51:12.613 T: 27.8927993774414 [C]; A:[4, -40, 246]; H: 69.50811767578125
SENSE daaa 497 25-04-2019 04:51:12.940 T: 27.83039855957031 [C]; A:[-14, -6, 232]; H: 70.1566162109375
SENSE daab 389 25-04-2019 04:51:13.116 T: 27.9552001953125 [C]; A:[4, -40, 242]; H: 69.5615234375
SENSE daaa 498 25-04-2019 04:51:13.282 T: 27.83039855957031 [C]; A:[-16, -6, 228]; H: 70.1566162109375
SENSE daad 133 25-04-2019 04:51:13.045 T: 29.01599884033203 [C]; A:[152, -10, 172]; H: 68.951171875
SENSE daab 390 25-04-2019 04:51:13.552 T: 27.9552001953125 [C]; A:[8, -40, 244]; H: 69.5615234375
SENSE daaa 499 25-04-2019 04:51:13.625 T: 27.83039855957031 [C]; A:[-14, -4, 232]; H: 70.1566162109375
SENSE daaa 500 25-04-2019 04:51:14.057 T: 27.83039855957031 [C]; A:[-12, -12, 228]; H: 70.1260986328125
SENSE daab 391 25-04-2019 04:51:14.037 T: 27.9552001953125 [C]; A:[6, -44, 244]; H: 69.5615234375
SENSE daad 134 25-04-2019 04:51:13.970 T: 29.01599884033203 [C]; A:[156, -8, 168]; H: 68.951171875
SENSE daaa 501 25-04-2019 04:51:14.415 T: 27.83039855957031 [C]; A:[-12, -8, 226]; H: 70.1260986328125
SENSE daab 392 25-04-2019 04:51:14.474 T: 27.9552001953125 [C]; A:[6, -42, 240]; H: 69.5615234375
SENSE daaa 502 25-04-2019 04:51:14.777 T: 27.76799964904785 [C]; A:[-12, -8, 228]; H: 70.1260986328125
SENSE daab 393 25-04-2019 04:51:14.988 T: 27.9552001953125 [C]; A:[6, -40, 242]; H: 69.592041015625
SENSE daaa 503 25-04-2019 04:51:15.115 T: 27.83039855957031 [C]; A:[-10, -10, 222]; H: 70.1260986328125
SENSE daad 135 25-04-2019 04:51:14.917 T: 29.01599884033203 [C]; A:[156, -4, 174]; H: 68.981689453125
SENSE daab 394 25-04-2019 04:51:15.433 T: 27.9552001953125 [C]; A:[8, -44, 240]; H: 69.592041015625
SENSE daaa 504 25-04-2019 04:51:15.497 T: 27.83039855957031 [C]; A:[-10, -14, 230]; H: 70.1260986328125
SENSE daaa 505 25-04-2019 04:51:15.939 T: 27.83039855957031 [C]; A:[-16, -6, 232]; H: 70.1260986328125
SENSE daab 395 25-04-2019 04:51:15.929 T: 28.01759910583496 [C]; A:[8, -36, 242]; H: 69.592041015625
SENSE daad 136 25-04-2019 04:51:15.855 T: 29.07839965820312 [C]; A:[158, -10, 170]; H: 68.981689453125
SENSE daaa 506 25-04-2019 04:51:16.282 T: 27.83039855957031 [C]; A:[-12, -12, 230]; H: 70.1260986328125
SENSE daab 396 25-04-2019 04:51:16.366 T: 27.9552001953125 [C]; A:[0, -36, 242]; H: 69.592041015625
SENSE daaa 507 25-04-2019 04:51:16.640 T: 27.83039855957031 [C]; A:[-16, -10, 224]; H: 70.1260986328125
SENSE daac 204 25-04-2019 04:51:11.656 T: 30.6383991241455 [C]; A:[40, 18, 234]; H: 65.64764404296875
SENSE daaa 508 25-04-2019 04:51:16.992 T: 27.83039855957031 [C]; A:[-14, -6, 224]; H: 70.1260986328125
SENSE daad 137 25-04-2019 04:51:16.794 T: 29.01599884033203 [C]; A:[154, -6, 168]; H: 69.01220703125
SENSE daac 205 25-04-2019 04:51:17.023 T: 30.6383991241455 [C]; A:[40, 16, 228]; H: 65.9451904296875
SENSE daaa 509 25-04-2019 04:51:17.325 T: 27.83039855957031 [C]; A:[-18, -6, 236]; H: 70.1260986328125
SENSE daad 138 25-04-2019 04:51:17.459 T: 29.01599884033203 [C]; A:[160, -14, 178]; H: 69.01220703125
SENSE daac 206 25-04-2019 04:51:17.530 T: 30.7007999420166 [C]; A:[38, 18, 232]; H: 65.89178466796875
SENSE daaa 510 25-04-2019 04:51:17.697 T: 27.83039855957031 [C]; A:[-14, -12, 226]; H: 70.1260986328125
SENSE daad 139 25-04-2019 04:51:17.990 T: 29.01599884033203 [C]; A:[156, -6, 174]; H: 69.01220703125
SENSE daaa 511 25-04-2019 04:51:18.129 T: 27.83039855957031 [C]; A:[-14, -6, 230]; H: 70.1260986328125
SENSE daac 207 25-04-2019 04:51:18.058 T: 30.6383991241455 [C]; A:[40, 18, 232]; H: 65.80023193359375
SENSE daaa 512 25-04-2019 04:51:18.552 T: 27.83039855957031 [C]; A:[-20, -8, 230]; H: 70.1260986328125
SENSE daad 140 25-04-2019 04:51:18.526 T: 29.01599884033203 [C]; A:[154, -10, 176]; H: 69.01220703125
SENSE daac 208 25-04-2019 04:51:18.625 T: 30.6383991241455 [C]; A:[38, 16, 226]; H: 65.70867919921875
SENSE daaa 513 25-04-2019 04:51:18.894 T: 27.83039855957031 [C]; A:[-16, -10, 230]; H: 70.0955810546875
SENSE daad 141 25-04-2019 04:51:19.067 T: 29.01599884033203 [C]; A:[148, -6, 166]; H: 69.01220703125
SENSE daaa 514 25-04-2019 04:51:19.253 T: 27.83039855957031 [C]; A:[-14, -14, 228]; H: 70.0955810546875
SENSE daaa 515 25-04-2019 04:51:19.624 T: 27.83039855957031 [C]; A:[-6, -10, 230]; H: 70.0955810546875
SENSE daad 142 25-04-2019 04:51:19.549 T: 29.07839965820312 [C]; A:[156, -8, 170]; H: 69.01220703125
SENSE daaa 516 25-04-2019 04:51:19.967 T: 27.83039855957031 [C]; A:[-12, -12, 228]; H: 70.0955810546875
SENSE daad 143 25-04-2019 04:51:20.075 T: 29.07839965820312 [C]; A:[158, -12, 184]; H: 69.01220703125
SENSE daaa 517 25-04-2019 04:51:20.310 T: 27.83039855957031 [C]; A:[-12, -8, 228]; H: 70.0955810546875
SENSE daad 144 25-04-2019 04:51:20.498 T: 29.01599884033203 [C]; A:[156, -12, 176]; H: 69.01220703125
SENSE daaa 518 25-04-2019 04:51:20.652 T: 27.8927993774414 [C]; A:[-10, -8, 230]; H: 70.0955810546875
SENSE daad 145 25-04-2019 04:51:20.930 T: 29.01599884033203 [C]; A:[152, -6, 172]; H: 69.01220703125
SENSE daaa 519 25-04-2019 04:51:21.055 T: 27.83039855957031 [C]; A:[-16, -8, 234]; H: 70.0955810546875
SENSE daaa 520 25-04-2019 04:51:21.507 T: 27.83039855957031 [C]; A:[-16, -10, 222]; H: 70.05743408203125
SENSE daab 397 25-04-2019 04:51:21.505 T: 28.01759910583496 [C]; A:[6, -36, 244]; H: 69.5615234375
SENSE daad 146 25-04-2019 04:51:21.377 T: 29.01599884033203 [C]; A:[152, -6, 172]; H: 69.01220703125
SENSE daaa 521 25-04-2019 04:51:21.859 T: 27.8927993774414 [C]; A:[-16, -8, 232]; H: 70.05743408203125
SENSE daab 398 25-04-2019 04:51:21.940 T: 27.9552001953125 [C]; A:[2, -38, 244]; H: 69.50811767578125
SENSE daaa 522 25-04-2019 04:51:22.222 T: 27.83039855957031 [C]; A:[-12, -6, 226]; H: 70.05743408203125
SENSE daab 399 25-04-2019 04:51:22.439 T: 27.8927993774414 [C]; A:[8, -40, 246]; H: 69.50811767578125
SENSE daaa 523 25-04-2019 04:51:22.574 T: 27.83039855957031 [C]; A:[-16, -8, 226]; H: 70.05743408203125
SENSE daad 147 25-04-2019 04:51:22.364 T: 29.01599884033203 [C]; A:[158, -4, 174]; H: 69.01220703125
SENSE daab 400 25-04-2019 04:51:22.875 T: 27.9552001953125 [C]; A:[2, -36, 250]; H: 69.50811767578125
SENSE daaa 524 25-04-2019 04:51:22.947 T: 27.83039855957031 [C]; A:[-8, -8, 232]; H: 70.05743408203125
SENSE daaa 525 25-04-2019 04:51:23.384 T: 27.83039855957031 [C]; A:[-10, -10, 230]; H: 70.05743408203125
SENSE daab 401 25-04-2019 04:51:23.376 T: 28.01759910583496 [C]; A:[8, -36, 236]; H: 69.469970703125
SENSE daaa 526 25-04-2019 04:51:23.840 T: 27.83039855957031 [C]; A:[-12, -6, 230]; H: 70.05743408203125
SENSE daab 402 25-04-2019 04:51:23.794 T: 27.9552001953125 [C]; A:[6, -36, 244]; H: 69.469970703125
SENSE daab 403 25-04-2019 04:51:24.232 T: 27.9552001953125 [C]; A:[8, -36, 244]; H: 69.469970703125
SENSE daaa 527 25-04-2019 04:51:24.281 T: 27.83039855957031 [C]; A:[-14, -8, 230]; H: 70.05743408203125
SENSE daab 404 25-04-2019 04:51:24.566 T: 27.9552001953125 [C]; A:[10, -38, 242]; H: 69.469970703125
SENSE daaa 528 25-04-2019 04:51:24.730 T: 27.83039855957031 [C]; A:[-16, 0, 230]; H: 70.05743408203125
SENSE daab 405 25-04-2019 04:51:24.909 T: 27.9552001953125 [C]; A:[6, -40, 244]; H: 69.469970703125
SENSE daaa 529 25-04-2019 04:51:25.170 T: 27.83039855957031 [C]; A:[-20, -10, 224]; H: 70.05743408203125
SENSE daab 406 25-04-2019 04:51:25.243 T: 27.9552001953125 [C]; A:[2, -34, 250]; H: 69.469970703125
SENSE daaa 530 25-04-2019 04:51:25.612 T: 27.83039855957031 [C]; A:[-18, -8, 228]; H: 70.05743408203125
SENSE daab 407 25-04-2019 04:51:25.602 T: 27.9552001953125 [C]; A:[4, -36, 246]; H: 69.469970703125
SENSE daaa 531 25-04-2019 04:51:26.050 T: 27.83039855957031 [C]; A:[-14, -8, 226]; H: 70.05743408203125
SENSE daab 408 25-04-2019 04:51:26.004 T: 27.9552001953125 [C]; A:[8, -42, 242]; H: 69.52337646484375
SENSE daab 409 25-04-2019 04:51:26.437 T: 27.9552001953125 [C]; A:[2, -40, 250]; H: 69.52337646484375
SENSE daaa 532 25-04-2019 04:51:26.491 T: 27.83039855957031 [C]; A:[-18, -4, 228]; H: 70.02691650390625
SENSE daab 410 25-04-2019 04:51:26.771 T: 27.9552001953125 [C]; A:[4, -38, 240]; H: 69.52337646484375
SENSE daaa 533 25-04-2019 04:51:26.939 T: 27.83039855957031 [C]; A:[-20, -4, 228]; H: 70.02691650390625
SENSE daab 411 25-04-2019 04:51:27.114 T: 27.9552001953125 [C]; A:[0, -38, 244]; H: 69.52337646484375
SENSE daaa 534 25-04-2019 04:51:27.370 T: 27.83039855957031 [C]; A:[-12, -8, 228]; H: 70.02691650390625
SENSE daab 412 25-04-2019 04:51:27.448 T: 27.9552001953125 [C]; A:[8, -38, 242]; H: 69.55389404296875
SENSE daaa 535 25-04-2019 04:51:27.812 T: 27.83039855957031 [C]; A:[-12, -10, 224]; H: 70.02691650390625
SENSE daab 413 25-04-2019 04:51:27.791 T: 27.9552001953125 [C]; A:[6, -38, 242]; H: 69.55389404296875
SENSE daaa 536 25-04-2019 04:51:28.250 T: 27.83039855957031 [C]; A:[-14, -10, 222]; H: 70.02691650390625
SENSE daab 414 25-04-2019 04:51:28.200 T: 27.8927993774414 [C]; A:[8, -40, 244]; H: 69.55389404296875
SENSE daaa 537 25-04-2019 04:51:28.681 T: 27.8927993774414 [C]; A:[-12, 0, 226]; H: 70.02691650390625
SENSE daab 415 25-04-2019 04:51:28.637 T: 27.9552001953125 [C]; A:[8, -40, 246]; H: 69.58441162109375
SENSE daaa 538 25-04-2019 04:51:29.113 T: 27.83039855957031 [C]; A:[-10, -10, 232]; H: 70.02691650390625
SENSE daab 416 25-04-2019 04:51:29.075 T: 27.9552001953125 [C]; A:[6, -38, 246]; H: 69.58441162109375
SENSE daaa 539 25-04-2019 04:51:29.545 T: 27.83039855957031 [C]; A:[-14, -10, 226]; H: 70.02691650390625
SENSE daab 417 25-04-2019 04:51:29.503 T: 27.9552001953125 [C]; A:[6, -40, 242]; H: 69.58441162109375
SENSE daaa 540 25-04-2019 04:51:29.987 T: 27.8927993774414 [C]; A:[-18, -10, 230]; H: 70.02691650390625
SENSE daab 418 25-04-2019 04:51:29.932 T: 27.9552001953125 [C]; A:[6, -36, 246]; H: 69.6072998046875
SENSE daab 419 25-04-2019 04:51:30.380 T: 27.9552001953125 [C]; A:[8, -36, 242]; H: 69.6072998046875
SENSE daaa 541 25-04-2019 04:51:30.436 T: 27.8927993774414 [C]; A:[-12, -12, 236]; H: 69.99639892578125
SENSE daab 420 25-04-2019 04:51:30.713 T: 27.9552001953125 [C]; A:[6, -36, 248]; H: 69.6378173828125
SENSE daaa 542 25-04-2019 04:51:30.872 T: 27.83039855957031 [C]; A:[-12, -8, 228]; H: 69.99639892578125
SENSE daab 421 25-04-2019 04:51:31.047 T: 27.8927993774414 [C]; A:[2, -36, 244]; H: 69.6378173828125
SENSE daaa 543 25-04-2019 04:51:31.303 T: 27.83039855957031 [C]; A:[-16, -12, 226]; H: 70.0345458984375
SENSE daab 422 25-04-2019 04:51:31.380 T: 27.9552001953125 [C]; A:[4, -42, 246]; H: 69.6378173828125
SENSE daaa 544 25-04-2019 04:51:31.745 T: 27.8927993774414 [C]; A:[-14, -12, 230]; H: 69.99639892578125
SENSE daab 423 25-04-2019 04:51:31.714 T: 27.9552001953125 [C]; A:[4, -38, 246]; H: 69.6378173828125
SENSE daaa 545 25-04-2019 04:51:32.177 T: 27.83039855957031 [C]; A:[-18, -8, 224]; H: 69.99639892578125
SENSE daab 424 25-04-2019 04:51:32.137 T: 27.9552001953125 [C]; A:[10, -34, 244]; H: 69.6378173828125
SENSE daaa 546 25-04-2019 04:51:32.609 T: 27.83039855957031 [C]; A:[-14, -4, 226]; H: 70.0345458984375
SENSE daab 425 25-04-2019 04:51:32.560 T: 27.9552001953125 [C]; A:[4, -40, 246]; H: 69.6378173828125
SENSE daab 426 25-04-2019 04:51:33.009 T: 27.9552001953125 [C]; A:[6, -38, 246]; H: 69.6378173828125
SENSE daaa 547 25-04-2019 04:51:33.057 T: 27.83039855957031 [C]; A:[-14, -14, 228]; H: 70.0345458984375
SENSE daab 427 25-04-2019 04:51:33.351 T: 27.9552001953125 [C]; A:[4, -40, 250]; H: 69.6378173828125
SENSE daaa 548 25-04-2019 04:51:33.504 T: 27.83039855957031 [C]; A:[-18, -8, 228]; H: 70.0345458984375
SENSE daad 148 25-04-2019 04:51:23.303 T: 29.01599884033203 [C]; A:[152, -8, 176]; H: 69.01220703125
SENSE daab 428 25-04-2019 04:51:33.786 T: 27.9552001953125 [C]; A:[2, -36, 246]; H: 69.6072998046875
SENSE daaa 549 25-04-2019 04:51:33.935 T: 27.8927993774414 [C]; A:[-12, -8, 232]; H: 70.0345458984375
SENSE daab 429 25-04-2019 04:51:34.271 T: 27.9552001953125 [C]; A:[4, -34, 240]; H: 69.6072998046875
SENSE daaa 550 25-04-2019 04:51:34.363 T: 27.83039855957031 [C]; A:[-10, -12, 232]; H: 70.0345458984375
SENSE daac 209 25-04-2019 04:51:19.132 T: 30.6383991241455 [C]; A:[42, 18, 238]; H: 65.64764404296875
SENSE daab 430 25-04-2019 04:51:34.707 T: 27.9552001953125 [C]; A:[6, -40, 246]; H: 69.6072998046875
SENSE daaa 551 25-04-2019 04:51:34.781 T: 27.8927993774414 [C]; A:[-14, -8, 230]; H: 70.0040283203125
SENSE daaa 552 25-04-2019 04:51:35.228 T: 27.83039855957031 [C]; A:[-16, -10, 224]; H: 70.0040283203125
SENSE daab 431 25-04-2019 04:51:35.207 T: 27.9552001953125 [C]; A:[6, -38, 242]; H: 69.58441162109375
SENSE daac 210 25-04-2019 04:51:35.061 T: 30.57599830627441 [C]; A:[40, 18, 228]; H: 65.563720703125
SENSE daaa 553 25-04-2019 04:51:35.580 T: 27.83039855957031 [C]; A:[-12, -8, 230]; H: 70.0040283203125
SENSE daab 432 25-04-2019 04:51:35.654 T: 27.9552001953125 [C]; A:[0, -36, 248]; H: 69.58441162109375
SENSE daaa 554 25-04-2019 04:51:35.943 T: 27.8927993774414 [C]; A:[-18, -6, 230]; H: 69.9735107421875
SENSE daab 433 25-04-2019 04:51:36.162 T: 27.9552001953125 [C]; A:[6, -40, 246]; H: 69.58441162109375
SENSE daaa 555 25-04-2019 04:51:36.285 T: 27.8927993774414 [C]; A:[-12, -10, 234]; H: 69.9735107421875
SENSE daac 211 25-04-2019 04:51:36.016 T: 30.57599830627441 [C]; A:[42, 14, 228]; H: 65.533203125
SENSE daab 434 25-04-2019 04:51:36.598 T: 27.9552001953125 [C]; A:[8, -40, 244]; H: 69.58441162109375
SENSE daaa 556 25-04-2019 04:51:36.677 T: 27.8927993774414 [C]; A:[-12, -10, 234]; H: 69.9735107421875
SENSE daaa 557 25-04-2019 04:51:37.109 T: 27.8927993774414 [C]; A:[-16, -12, 232]; H: 69.9735107421875
SENSE daab 435 25-04-2019 04:51:37.083 T: 27.8927993774414 [C]; A:[4, -36, 244]; H: 69.58441162109375
SENSE daac 212 25-04-2019 04:51:36.936 T: 30.57599830627441 [C]; A:[36, 16, 228]; H: 65.47216796875
SENSE daaa 558 25-04-2019 04:51:37.478 T: 27.8927993774414 [C]; A:[-16, -12, 230]; H: 69.9735107421875
SENSE daab 436 25-04-2019 04:51:37.536 T: 27.9552001953125 [C]; A:[4, -40, 248]; H: 69.58441162109375
SENSE daaa 559 25-04-2019 04:51:37.829 T: 27.83039855957031 [C]; A:[-18, -10, 228]; H: 69.9735107421875
SENSE daab 437 25-04-2019 04:51:38.044 T: 27.9552001953125 [C]; A:[4, -42, 246]; H: 69.55389404296875
SENSE daac 213 25-04-2019 04:51:37.897 T: 30.57599830627441 [C]; A:[40, 22, 230]; H: 65.47216796875
SENSE daab 438 25-04-2019 04:51:38.480 T: 27.9552001953125 [C]; A:[0, -36, 242]; H: 69.55389404296875
SENSE daab 439 25-04-2019 04:51:38.965 T: 27.9552001953125 [C]; A:[4, -36, 242]; H: 69.55389404296875
SENSE daac 214 25-04-2019 04:51:38.817 T: 30.6383991241455 [C]; A:[40, 18, 224]; H: 65.4111328125
SENSE daad 149 25-04-2019 04:51:34.199 T: 28.95359992980957 [C]; A:[154, -8, 174]; H: 69.14190673828125
SENSE daac 215 25-04-2019 04:51:39.524 T: 30.57599830627441 [C]; A:[40, 20, 230]; H: 65.4111328125
SENSE daad 150 25-04-2019 04:51:39.754 T: 28.95359992980957 [C]; A:[158, -10, 174]; H: 69.164794921875
SENSE daac 216 25-04-2019 04:51:39.921 T: 30.57599830627441 [C]; A:[38, 16, 230]; H: 65.380615234375
SENSE daad 151 25-04-2019 04:51:40.366 T: 28.95359992980957 [C]; A:[156, -8, 172]; H: 69.164794921875
SENSE daac 217 25-04-2019 04:51:40.429 T: 30.6383991241455 [C]; A:[36, 22, 228]; H: 65.380615234375
SENSE daad 152 25-04-2019 04:51:40.901 T: 28.95359992980957 [C]; A:[152, -4, 172]; H: 69.1953125
SENSE daac 218 25-04-2019 04:51:40.976 T: 30.57599830627441 [C]; A:[36, 16, 230]; H: 65.35009765625
SENSE daad 153 25-04-2019 04:51:41.427 T: 28.95359992980957 [C]; A:[158, -4, 174]; H: 69.1953125
SENSE daac 219 25-04-2019 04:51:41.498 T: 30.57599830627441 [C]; A:[38, 18, 228]; H: 65.319580078125
SENSE daad 154 25-04-2019 04:51:41.953 T: 28.95359992980957 [C]; A:[154, -10, 178]; H: 69.1953125
SENSE daac 220 25-04-2019 04:51:42.025 T: 30.57599830627441 [C]; A:[38, 16, 226]; H: 65.319580078125
SENSE daad 155 25-04-2019 04:51:42.509 T: 28.95359992980957 [C]; A:[154, -6, 176]; H: 69.1953125
SENSE daac 221 25-04-2019 04:51:42.573 T: 30.51359939575195 [C]; A:[38, 12, 224]; H: 65.35009765625
SENSE daaa 560 25-04-2019 04:51:38.182 T: 27.83039855957031 [C]; A:[-12, -10, 228]; H: 69.927734375
SENSE daad 156 25-04-2019 04:51:43.045 T: 28.95359992980957 [C]; A:[156, -6, 176]; H: 69.225830078125
SENSE daaa 561 25-04-2019 04:51:43.277 T: 27.8927993774414 [C]; A:[-14, -8, 234]; H: 70.0040283203125
SENSE daaa 562 25-04-2019 04:51:43.620 T: 27.83039855957031 [C]; A:[-16, -8, 230]; H: 70.0040283203125
SENSE daad 157 25-04-2019 04:51:43.547 T: 28.95359992980957 [C]; A:[154, -10, 174]; H: 69.225830078125
SENSE daaa 563 25-04-2019 04:51:43.953 T: 27.83039855957031 [C]; A:[-14, -10, 232]; H: 70.0345458984375
SENSE daab 440 25-04-2019 04:51:44.137 T: 27.9552001953125 [C]; A:[2, -36, 244]; H: 69.55389404296875
SENSE daaa 564 25-04-2019 04:51:44.296 T: 27.83039855957031 [C]; A:[-16, -6, 226]; H: 70.0345458984375
SENSE daad 158 25-04-2019 04:51:44.063 T: 28.95359992980957 [C]; A:[156, -10, 178]; H: 69.225830078125
SENSE daab 441 25-04-2019 04:51:44.582 T: 27.9552001953125 [C]; A:[4, -38, 244]; H: 69.58441162109375
SENSE daaa 565 25-04-2019 04:51:44.664 T: 27.8927993774414 [C]; A:[-10, -8, 226]; H: 70.0345458984375
SENSE daaa 566 25-04-2019 04:51:45.085 T: 27.83039855957031 [C]; A:[-16, -10, 224]; H: 70.0345458984375
SENSE daab 442 25-04-2019 04:51:45.077 T: 27.9552001953125 [C]; A:[6, -40, 242]; H: 69.58441162109375
SENSE daad 159 25-04-2019 04:51:45.006 T: 28.95359992980957 [C]; A:[154, -8, 176]; H: 69.26397705078125
SENSE daaa 567 25-04-2019 04:51:45.418 T: 27.8927993774414 [C]; A:[-16, -8, 224]; H: 70.0040283203125
SENSE daab 443 25-04-2019 04:51:45.539 T: 27.9552001953125 [C]; A:[6, -36, 248]; H: 69.6072998046875
SENSE daaa 568 25-04-2019 04:51:45.780 T: 27.8927993774414 [C]; A:[-12, -12, 228]; H: 70.0040283203125
SENSE daab 444 25-04-2019 04:51:46.038 T: 27.9552001953125 [C]; A:[8, -42, 244]; H: 69.6072998046875
SENSE daaa 569 25-04-2019 04:51:46.123 T: 27.8927993774414 [C]; A:[-16, -6, 268]; H: 70.0040283203125
SENSE daad 160 25-04-2019 04:51:45.969 T: 28.95359992980957 [C]; A:[156, -4, 176]; H: 69.29449462890625
SENSE daab 445 25-04-2019 04:51:46.474 T: 27.9552001953125 [C]; A:[8, -38, 240]; H: 69.6378173828125
SENSE daaa 570 25-04-2019 04:51:46.555 T: 27.8927993774414 [C]; A:[-18, -8, 228]; H: 70.0040283203125
SENSE daaa 571 25-04-2019 04:51:46.973 T: 27.8927993774414 [C]; A:[-14, -4, 234]; H: 70.0040283203125
SENSE daab 446 25-04-2019 04:51:46.959 T: 27.8927993774414 [C]; A:[4, -44, 252]; H: 69.6378173828125
SENSE daad 161 25-04-2019 04:51:46.892 T: 28.95359992980957 [C]; A:[156, -12, 170]; H: 69.29449462890625
SENSE daaa 572 25-04-2019 04:51:47.315 T: 27.8927993774414 [C]; A:[-14, -12, 234]; H: 69.9735107421875
SENSE daab 447 25-04-2019 04:51:47.409 T: 27.9552001953125 [C]; A:[6, -36, 246]; H: 69.6683349609375
SENSE daaa 573 25-04-2019 04:51:47.677 T: 27.8927993774414 [C]; A:[-14, -12, 224]; H: 69.9735107421875
SENSE daab 448 25-04-2019 04:51:47.895 T: 27.9552001953125 [C]; A:[2, -36, 244]; H: 69.6683349609375
SENSE daaa 574 25-04-2019 04:51:48.020 T: 27.8927993774414 [C]; A:[-14, -8, 258]; H: 69.9735107421875
SENSE daad 162 25-04-2019 04:51:47.825 T: 28.95359992980957 [C]; A:[158, -8, 174]; H: 69.32501220703125
SENSE daac 222 25-04-2019 04:51:43.115 T: 30.57599830627441 [C]; A:[36, 18, 228]; H: 65.35009765625
SENSE daaa 575 25-04-2019 04:51:48.363 T: 27.8927993774414 [C]; A:[-16, -6, 224]; H: 69.9735107421875
SENSE daad 163 25-04-2019 04:51:48.520 T: 28.95359992980957 [C]; A:[156, -4, 168]; H: 69.32501220703125
SENSE daac 223 25-04-2019 04:51:48.588 T: 30.57599830627441 [C]; A:[38, 16, 232]; H: 65.319580078125
SENSE daad 164 25-04-2019 04:51:49.082 T: 28.95359992980957 [C]; A:[156, 0, 176]; H: 69.32501220703125
SENSE daac 224 25-04-2019 04:51:49.155 T: 30.57599830627441 [C]; A:[38, 18, 232]; H: 65.319580078125
SENSE daad 165 25-04-2019 04:51:49.608 T: 28.95359992980957 [C]; A:[152, -10, 168]; H: 69.32501220703125
SENSE daac 225 25-04-2019 04:51:49.682 T: 30.57599830627441 [C]; A:[38, 18, 230]; H: 65.319580078125
SENSE daad 166 25-04-2019 04:51:50.164 T: 28.95359992980957 [C]; A:[156, -10, 178]; H: 69.32501220703125
SENSE daac 226 25-04-2019 04:51:50.239 T: 30.57599830627441 [C]; A:[40, 18, 224]; H: 65.319580078125
SENSE daad 167 25-04-2019 04:51:50.710 T: 28.95359992980957 [C]; A:[156, -8, 178]; H: 69.32501220703125
SENSE daac 227 25-04-2019 04:51:50.777 T: 30.57599830627441 [C]; A:[38, 16, 238]; H: 65.319580078125
SENSE daad 168 25-04-2019 04:51:51.231 T: 28.95359992980957 [C]; A:[156, -8, 176]; H: 69.32501220703125
