SENSE daaa 1 01-01-1970 07:00:33.215 T: 26.14559936523437 [C]; A:[-6, 10, 234]; H: 64.35064697265625
SENSE daaa 113 01-01-1970 07:01:10.653 T: 26.33279991149902 [C]; A:[0, 4, 232]; H: 64.50323486328125
SENSE daab 113 01-01-1970 07:01:08.007 T: 26.45759963989257 [C]; A:[0, -30, 250]; H: 62.48907470703125
SENSE daac 113 01-01-1970 07:01:03.818 T: 26.58239936828613 [C]; A:[-8, 10, 230]; H: 64.64056396484375
SENSE daad 113 01-01-1970 07:01:13.180 T: 25.95839881896972 [C]; A:[0, 60, 198]; H: 67.28033447265625
SENSE daaa 114 01-01-1970 07:01:10.987 T: 26.33279991149902 [C]; A:[0, 8, 232]; H: 64.47271728515625
SENSE daab 114 01-01-1970 07:01:08.342 T: 26.45759963989257 [C]; A:[2, -36, 246]; H: 62.48907470703125
SENSE daac 114 01-01-1970 07:01:04.153 T: 26.64480018615722 [C]; A:[0, 8, 236]; H: 64.64056396484375
SENSE daad 114 01-01-1970 07:01:13.515 T: 26.02079963684082 [C]; A:[2, 62, 194]; H: 67.28033447265625
SENSE daaa 115 01-01-1970 07:01:11.325 T: 26.33279991149902 [C]; A:[0, 8, 236]; H: 64.47271728515625
SENSE daab 115 01-01-1970 07:01:08.681 T: 26.45759963989257 [C]; A:[0, -34, 250]; H: 62.48907470703125
SENSE daac 115 01-01-1970 07:01:04.492 T: 26.64480018615722 [C]; A:[0, 14, 242]; H: 64.67108154296875
SENSE daad 115 01-01-1970 07:01:13.853 T: 26.02079963684082 [C]; A:[0, 64, 198]; H: 67.2574462890625
SENSE daaa 116 01-01-1970 07:01:11.660 T: 26.33279991149902 [C]; A:[0, 6, 230]; H: 64.47271728515625
SENSE daab 116 01-01-1970 07:01:09.015 T: 26.45759963989257 [C]; A:[2, -36, 248]; H: 62.48907470703125
SENSE daac 116 01-01-1970 07:01:04.828 T: 26.64480018615722 [C]; A:[0, 10, 238]; H: 64.67108154296875
SENSE daad 116 01-01-1970 07:01:14.190 T: 25.95839881896972 [C]; A:[0, 64, 192]; H: 67.2269287109375
SENSE daaa 117 01-01-1970 07:01:11.996 T: 26.33279991149902 [C]; A:[0, 4, 226]; H: 64.47271728515625
SENSE daab 117 01-01-1970 07:01:09.351 T: 26.45759963989257 [C]; A:[2, -34, 250]; H: 62.48907470703125
SENSE daac 117 01-01-1970 07:01:05.162 T: 26.64480018615722 [C]; A:[0, 12, 230]; H: 64.67108154296875
SENSE daad 117 01-01-1970 07:01:14.523 T: 26.02079963684082 [C]; A:[0, 56, 194]; H: 67.2269287109375
SENSE daaa 118 01-01-1970 07:01:12.331 T: 26.33279991149902 [C]; A:[0, 6, 230]; H: 64.47271728515625
SENSE daab 118 01-01-1970 07:01:09.687 T: 26.45759963989257 [C]; A:[0, -36, 244]; H: 62.48907470703125
SENSE daac 118 01-01-1970 07:01:05.498 T: 26.64480018615722 [C]; A:[0, 16, 230]; H: 64.70159912109375
SENSE daad 118 01-01-1970 07:01:14.859 T: 25.95839881896972 [C]; A:[0, 62, 192]; H: 67.1964111328125
SENSE daaa 119 01-01-1970 07:01:12.666 T: 26.33279991149902 [C]; A:[0, 2, 228]; H: 64.47271728515625
SENSE daab 119 01-01-1970 07:01:10.021 T: 26.39519882202148 [C]; A:[6, -36, 246]; H: 62.48907470703125
SENSE daac 119 01-01-1970 07:01:05.834 T: 26.64480018615722 [C]; A:[0, 14, 236]; H: 64.70159912109375
SENSE daad 119 01-01-1970 07:01:15.194 T: 26.02079963684082 [C]; A:[0, 64, 192]; H: 67.17352294921875
SENSE daaa 120 01-01-1970 07:01:13.002 T: 26.33279991149902 [C]; A:[0, 4, 230]; H: 64.4498291015625
SENSE daab 120 01-01-1970 07:01:10.355 T: 26.39519882202148 [C]; A:[0, -36, 244]; H: 62.48907470703125
SENSE daac 120 01-01-1970 07:01:06.166 T: 26.64480018615722 [C]; A:[0, 16, 238]; H: 64.70159912109375
SENSE daad 120 01-01-1970 07:01:15.528 T: 25.95839881896972 [C]; A:[0, 64, 192]; H: 67.17352294921875
SENSE daaa 121 01-01-1970 07:01:13.335 T: 26.33279991149902 [C]; A:[-36, -98, 100]; H: 64.4498291015625
SENSE daab 121 01-01-1970 07:01:10.690 T: 26.45759963989257 [C]; A:[4, -40, 248]; H: 62.48907470703125
SENSE daac 121 01-01-1970 07:01:06.502 T: 26.64480018615722 [C]; A:[0, 10, 228]; H: 64.70159912109375
SENSE daad 121 01-01-1970 07:01:15.863 T: 25.95839881896972 [C]; A:[6, 58, 198]; H: 67.14300537109375
SENSE daaa 122 01-01-1970 07:01:13.670 T: 26.33279991149902 [C]; A:[0, 2, 230]; H: 64.4193115234375
SENSE daab 122 01-01-1970 07:01:11.024 T: 26.45759963989257 [C]; A:[0, -36, 248]; H: 62.45855712890625
SENSE daac 122 01-01-1970 07:01:06.834 T: 26.58239936828613 [C]; A:[0, 10, 236]; H: 64.70159912109375
SENSE daad 122 01-01-1970 07:01:16.194 T: 26.02079963684082 [C]; A:[4, 60, 192]; H: 67.14300537109375
SENSE daaa 123 01-01-1970 07:01:14.005 T: 26.39519882202148 [C]; A:[0, 6, 228]; H: 64.39642333984375
SENSE daab 123 01-01-1970 07:01:11.359 T: 26.45759963989257 [C]; A:[2, -36, 248]; H: 62.42803955078125
SENSE daac 123 01-01-1970 07:01:07.171 T: 26.64480018615722 [C]; A:[0, 16, 230]; H: 64.70159912109375
SENSE daad 123 01-01-1970 07:01:16.531 T: 25.95839881896972 [C]; A:[0, 64, 188]; H: 67.14300537109375
SENSE daaa 124 01-01-1970 07:01:14.339 T: 26.33279991149902 [C]; A:[0, 4, 234]; H: 64.39642333984375
SENSE daab 124 01-01-1970 07:01:11.693 T: 26.45759963989257 [C]; A:[2, -32, 244]; H: 62.42803955078125
SENSE daac 124 01-01-1970 07:01:07.505 T: 26.58239936828613 [C]; A:[2, 8, 236]; H: 64.70159912109375
SENSE daad 124 01-01-1970 07:01:16.866 T: 25.95839881896972 [C]; A:[0, 62, 186]; H: 67.11248779296875
SENSE daaa 125 01-01-1970 07:01:14.673 T: 26.33279991149902 [C]; A:[0, 6, 226]; H: 64.39642333984375
SENSE daab 125 01-01-1970 07:01:12.029 T: 26.45759963989257 [C]; A:[0, -36, 246]; H: 62.3746337890625
SENSE daac 125 01-01-1970 07:01:07.840 T: 26.58239936828613 [C]; A:[0, 10, 234]; H: 64.70159912109375
SENSE daad 125 01-01-1970 07:01:17.200 T: 25.95839881896972 [C]; A:[0, 62, 190]; H: 67.14300537109375
SENSE daaa 126 01-01-1970 07:01:15.010 T: 26.33279991149902 [C]; A:[4, 2, 234]; H: 64.36590576171875
SENSE daab 126 01-01-1970 07:01:12.363 T: 26.45759963989257 [C]; A:[2, -38, 246]; H: 62.3746337890625
SENSE daac 126 01-01-1970 07:01:08.173 T: 26.64480018615722 [C]; A:[0, 12, 234]; H: 64.70159912109375
SENSE daad 126 01-01-1970 07:01:17.532 T: 25.95839881896972 [C]; A:[0, 58, 192]; H: 67.18115234375
SENSE daaa 127 01-01-1970 07:01:15.341 T: 26.33279991149902 [C]; A:[0, 6, 228]; H: 64.36590576171875
SENSE daab 127 01-01-1970 07:01:12.695 T: 26.45759963989257 [C]; A:[2, -38, 246]; H: 62.3746337890625
SENSE daac 127 01-01-1970 07:01:08.506 T: 26.64480018615722 [C]; A:[2, 10, 240]; H: 64.7244873046875
SENSE daad 127 01-01-1970 07:01:17.867 T: 26.02079963684082 [C]; A:[0, 62, 192]; H: 67.18115234375
SENSE daaa 128 01-01-1970 07:01:15.675 T: 26.33279991149902 [C]; A:[0, 4, 234]; H: 64.33538818359375
SENSE daab 128 01-01-1970 07:01:13.028 T: 26.45759963989257 [C]; A:[4, -44, 246]; H: 62.3441162109375
SENSE daac 128 01-01-1970 07:01:08.839 T: 26.64480018615722 [C]; A:[2, 16, 234]; H: 64.7244873046875
SENSE daad 128 01-01-1970 07:01:18.200 T: 26.02079963684082 [C]; A:[0, 60, 192]; H: 67.20404052734375
SENSE daaa 129 01-01-1970 07:01:16.010 T: 26.33279991149902 [C]; A:[2, 4, 232]; H: 64.33538818359375
SENSE daab 129 01-01-1970 07:01:13.366 T: 26.45759963989257 [C]; A:[0, -40, 244]; H: 62.3441162109375
SENSE daac 129 01-01-1970 07:01:09.177 T: 26.64480018615722 [C]; A:[-6, 20, 234]; H: 64.7244873046875
SENSE daad 129 01-01-1970 07:01:18.537 T: 25.95839881896972 [C]; A:[-2, 64, 194]; H: 67.20404052734375
SENSE daaa 130 01-01-1970 07:01:16.345 T: 26.33279991149902 [C]; A:[0, 4, 232]; H: 64.33538818359375
SENSE daab 130 01-01-1970 07:01:13.701 T: 26.45759963989257 [C]; A:[2, -38, 252]; H: 62.3441162109375
SENSE daac 130 01-01-1970 07:01:09.512 T: 26.64480018615722 [C]; A:[0, 8, 236]; H: 64.7244873046875
SENSE daad 130 01-01-1970 07:01:18.873 T: 25.95839881896972 [C]; A:[-32, -160, 116]; H: 67.20404052734375
SENSE daaa 131 01-01-1970 07:01:16.681 T: 26.39519882202148 [C]; A:[0, 2, 230]; H: 64.33538818359375
SENSE daab 131 01-01-1970 07:01:14.035 T: 26.45759963989257 [C]; A:[0, -32, 244]; H: 62.3135986328125
SENSE daac 131 01-01-1970 07:01:09.846 T: 26.64480018615722 [C]; A:[0, 12, 236]; H: 64.7244873046875
SENSE daad 131 01-01-1970 07:01:19.206 T: 25.95839881896972 [C]; A:[0, 60, 192]; H: 67.20404052734375
SENSE daaa 132 01-01-1970 07:01:17.016 T: 26.33279991149902 [C]; A:[0, 6, 234]; H: 64.3125
SENSE daab 132 01-01-1970 07:01:14.371 T: 26.45759963989257 [C]; A:[4, -40, 248]; H: 62.3135986328125
SENSE daac 132 01-01-1970 07:01:10.182 T: 26.64480018615722 [C]; A:[0, 12, 232]; H: 64.7244873046875
SENSE daad 132 01-01-1970 07:01:19.542 T: 25.95839881896972 [C]; A:[0, 60, 190]; H: 67.20404052734375
SENSE daaa 133 01-01-1970 07:01:17.349 T: 26.33279991149902 [C]; A:[2, 6, 234]; H: 64.3125
SENSE daab 133 01-01-1970 07:01:14.703 T: 26.45759963989257 [C]; A:[0, -36, 246]; H: 62.3135986328125
SENSE daac 133 01-01-1970 07:01:10.515 T: 26.64480018615722 [C]; A:[-8, 12, 224]; H: 64.7244873046875
SENSE daad 133 01-01-1970 07:01:19.875 T: 26.02079963684082 [C]; A:[14, 54, 174]; H: 67.20404052734375
SENSE daaa 134 01-01-1970 07:01:17.684 T: 26.33279991149902 [C]; A:[2, 4, 236]; H: 64.3125
SENSE daab 134 01-01-1970 07:01:15.036 T: 26.45759963989257 [C]; A:[6, -36, 242]; H: 62.2830810546875
SENSE daac 134 01-01-1970 07:01:10.846 T: 26.64480018615722 [C]; A:[0, 16, 236]; H: 64.70159912109375
SENSE daad 134 01-01-1970 07:01:20.204 T: 25.95839881896972 [C]; A:[0, 64, 194]; H: 67.20404052734375
SENSE daaa 135 01-01-1970 07:01:18.012 T: 26.33279991149902 [C]; A:[-4, 6, 230]; H: 64.3125
SENSE daab 135 01-01-1970 07:01:15.366 T: 26.51999855041503 [C]; A:[0, -36, 262]; H: 62.2830810546875
SENSE daac 135 01-01-1970 07:01:11.178 T: 26.64480018615722 [C]; A:[0, 14, 228]; H: 64.70159912109375
SENSE daad 135 01-01-1970 07:01:20.539 T: 25.95839881896972 [C]; A:[2, 60, 190]; H: 67.20404052734375
SENSE daaa 136 01-01-1970 07:01:18.347 T: 26.39519882202148 [C]; A:[2, 6, 236]; H: 64.281982421875
SENSE daab 136 01-01-1970 07:01:15.701 T: 26.45759963989257 [C]; A:[4, -38, 248]; H: 62.2830810546875
SENSE daac 136 01-01-1970 07:01:11.517 T: 26.64480018615722 [C]; A:[0, 16, 238]; H: 64.70159912109375
SENSE daad 136 01-01-1970 07:01:20.875 T: 26.02079963684082 [C]; A:[0, 62, 188]; H: 67.23455810546875
SENSE daaa 137 01-01-1970 07:01:18.682 T: 26.33279991149902 [C]; A:[0, 6, 230]; H: 64.281982421875
SENSE daab 137 01-01-1970 07:01:16.036 T: 26.45759963989257 [C]; A:[6, -36, 248]; H: 62.2525634765625
SENSE daac 137 01-01-1970 07:01:11.847 T: 26.64480018615722 [C]; A:[0, 8, 236]; H: 64.70159912109375
SENSE daad 137 01-01-1970 07:01:21.207 T: 26.02079963684082 [C]; A:[0, 62, 192]; H: 67.23455810546875
SENSE daaa 138 01-01-1970 07:01:19.016 T: 26.39519882202148 [C]; A:[2, 2, 234]; H: 64.281982421875
SENSE daab 138 01-01-1970 07:01:16.370 T: 26.45759963989257 [C]; A:[2, -34, 242]; H: 62.2525634765625
SENSE daac 138 01-01-1970 07:01:12.182 T: 26.64480018615722 [C]; A:[0, 14, 228]; H: 64.70159912109375
SENSE daad 138 01-01-1970 07:01:21.541 T: 26.02079963684082 [C]; A:[0, 64, 192]; H: 67.23455810546875
SENSE daaa 139 01-01-1970 07:01:19.351 T: 26.33279991149902 [C]; A:[0, 4, 232]; H: 64.281982421875
SENSE daab 139 01-01-1970 07:01:16.705 T: 26.45759963989257 [C]; A:[2, -32, 246]; H: 62.22967529296875
SENSE daac 139 01-01-1970 07:01:12.517 T: 26.64480018615722 [C]; A:[0, 16, 238]; H: 64.73211669921875
SENSE daad 139 01-01-1970 07:01:21.876 T: 26.02079963684082 [C]; A:[2, 62, 194]; H: 67.23455810546875
SENSE daaa 140 01-01-1970 07:01:19.686 T: 26.39519882202148 [C]; A:[0, 4, 228]; H: 64.281982421875
SENSE daab 140 01-01-1970 07:01:17.040 T: 26.45759963989257 [C]; A:[2, -38, 246]; H: 62.22967529296875
SENSE daac 140 01-01-1970 07:01:12.852 T: 26.58239936828613 [C]; A:[2, 16, 230]; H: 64.73211669921875
SENSE daad 140 01-01-1970 07:01:22.210 T: 26.02079963684082 [C]; A:[0, 64, 200]; H: 67.23455810546875
SENSE daaa 141 01-01-1970 07:01:20.019 T: 26.33279991149902 [C]; A:[0, 4, 224]; H: 64.32012939453125
SENSE daab 141 01-01-1970 07:01:17.372 T: 26.45759963989257 [C]; A:[0, -30, 244]; H: 62.22967529296875
SENSE daac 141 01-01-1970 07:01:13.184 T: 26.64480018615722 [C]; A:[0, 10, 240]; H: 64.70159912109375
SENSE daad 141 01-01-1970 07:01:22.541 T: 26.02079963684082 [C]; A:[0, 60, 194]; H: 67.23455810546875
SENSE daaa 142 01-01-1970 07:01:20.351 T: 26.33279991149902 [C]; A:[0, 0, 228]; H: 64.32012939453125
SENSE daab 142 01-01-1970 07:01:17.706 T: 26.45759963989257 [C]; A:[4, -36, 250]; H: 62.19915771484375
SENSE daac 142 01-01-1970 07:01:13.517 T: 26.64480018615722 [C]; A:[0, 16, 234]; H: 64.73211669921875
SENSE daad 142 01-01-1970 07:01:22.875 T: 26.02079963684082 [C]; A:[0, 62, 198]; H: 67.23455810546875
SENSE daaa 143 01-01-1970 07:01:20.684 T: 26.39519882202148 [C]; A:[0, 6, 234]; H: 64.32012939453125
SENSE daab 143 01-01-1970 07:01:18.039 T: 26.51999855041503 [C]; A:[2, -34, 246]; H: 62.19915771484375
SENSE daac 143 01-01-1970 07:01:13.849 T: 26.64480018615722 [C]; A:[2, 14, 234]; H: 64.73211669921875
SENSE daad 143 01-01-1970 07:01:23.208 T: 26.02079963684082 [C]; A:[2, 58, 198]; H: 67.23455810546875
SENSE daaa 144 01-01-1970 07:01:21.015 T: 26.33279991149902 [C]; A:[0, 6, 224]; H: 64.32012939453125
SENSE daab 144 01-01-1970 07:01:18.369 T: 26.45759963989257 [C]; A:[0, -32, 248]; H: 62.19915771484375
SENSE daac 144 01-01-1970 07:01:14.178 T: 26.64480018615722 [C]; A:[0, 18, 232]; H: 64.73211669921875
SENSE daad 144 01-01-1970 07:01:23.535 T: 26.02079963684082 [C]; A:[2, 62, 196]; H: 67.26507568359375
SENSE daaa 145 01-01-1970 07:01:21.344 T: 26.33279991149902 [C]; A:[0, 8, 234]; H: 64.2972412109375
SENSE daab 145 01-01-1970 07:01:18.698 T: 26.45759963989257 [C]; A:[4, -40, 244]; H: 62.19915771484375
SENSE daac 145 01-01-1970 07:01:14.510 T: 26.64480018615722 [C]; A:[0, 14, 230]; H: 64.76263427734375
SENSE daad 145 01-01-1970 07:01:23.869 T: 26.02079963684082 [C]; A:[-4, 60, 194]; H: 67.26507568359375
SENSE daaa 146 01-01-1970 07:01:21.677 T: 26.33279991149902 [C]; A:[2, 4, 232]; H: 64.2972412109375
SENSE daab 146 01-01-1970 07:01:19.031 T: 26.45759963989257 [C]; A:[2, -38, 248]; H: 62.19915771484375
SENSE daac 146 01-01-1970 07:01:14.843 T: 26.64480018615722 [C]; A:[0, 16, 230]; H: 64.76263427734375
SENSE daad 146 01-01-1970 07:01:24.200 T: 26.02079963684082 [C]; A:[0, 60, 194]; H: 67.26507568359375
SENSE daaa 147 01-01-1970 07:01:22.008 T: 26.33279991149902 [C]; A:[0, 12, 232]; H: 64.2972412109375
SENSE daab 147 01-01-1970 07:01:19.362 T: 26.45759963989257 [C]; A:[0, -36, 242]; H: 62.19915771484375
SENSE daac 147 01-01-1970 07:01:15.173 T: 26.64480018615722 [C]; A:[0, 16, 232]; H: 64.76263427734375
SENSE daad 147 01-01-1970 07:01:24.532 T: 26.02079963684082 [C]; A:[4, 60, 198]; H: 67.26507568359375
SENSE daaa 148 01-01-1970 07:01:22.347 T: 26.33279991149902 [C]; A:[0, 8, 224]; H: 64.2972412109375
SENSE daab 148 01-01-1970 07:01:19.706 T: 26.45759963989257 [C]; A:[0, -34, 242]; H: 62.16864013671875
SENSE daac 148 01-01-1970 07:01:15.518 T: 26.64480018615722 [C]; A:[0, 10, 230]; H: 64.79315185546875
SENSE daad 148 01-01-1970 07:01:24.876 T: 26.02079963684082 [C]; A:[0, 62, 198]; H: 67.26507568359375
SENSE daaa 149 01-01-1970 07:01:22.686 T: 26.39519882202148 [C]; A:[2, 8, 230]; H: 64.2972412109375
SENSE daab 149 01-01-1970 07:01:20.039 T: 26.45759963989257 [C]; A:[2, -28, 254]; H: 62.16864013671875
SENSE daac 149 01-01-1970 07:01:15.851 T: 26.64480018615722 [C]; A:[2, 10, 228]; H: 64.79315185546875
SENSE daad 149 01-01-1970 07:01:25.209 T: 26.02079963684082 [C]; A:[4, 64, 194]; H: 67.26507568359375
SENSE daaa 150 01-01-1970 07:01:23.018 T: 26.39519882202148 [C]; A:[0, 10, 234]; H: 64.2972412109375
SENSE daab 150 01-01-1970 07:01:20.371 T: 26.45759963989257 [C]; A:[2, -38, 248]; H: 62.16864013671875
SENSE daac 150 01-01-1970 07:01:16.182 T: 26.64480018615722 [C]; A:[4, 8, 244]; H: 64.79315185546875
SENSE daad 150 01-01-1970 07:01:25.539 T: 26.02079963684082 [C]; A:[0, 60, 192]; H: 67.26507568359375
SENSE daaa 151 01-01-1970 07:01:23.351 T: 26.33279991149902 [C]; A:[0, 12, 234]; H: 64.2972412109375
SENSE daab 151 01-01-1970 07:01:20.705 T: 26.51999855041503 [C]; A:[0, -36, 246]; H: 62.16864013671875
SENSE daac 151 01-01-1970 07:01:16.516 T: 26.70719909667968 [C]; A:[-6, 20, 228]; H: 64.8160400390625
SENSE daad 151 01-01-1970 07:01:25.875 T: 26.02079963684082 [C]; A:[-4, 58, 188]; H: 67.26507568359375
SENSE daaa 152 01-01-1970 07:01:23.686 T: 26.39519882202148 [C]; A:[2, 4, 228]; H: 64.2972412109375
SENSE daab 152 01-01-1970 07:01:21.042 T: 26.51999855041503 [C]; A:[4, -32, 248]; H: 62.16864013671875
SENSE daac 152 01-01-1970 07:01:16.854 T: 26.70719909667968 [C]; A:[0, 12, 244]; H: 64.8465576171875
SENSE daad 152 01-01-1970 07:01:26.212 T: 26.02079963684082 [C]; A:[2, 60, 198]; H: 67.26507568359375
SENSE daaa 153 01-01-1970 07:01:24.022 T: 26.39519882202148 [C]; A:[0, 8, 232]; H: 64.2972412109375
SENSE daab 153 01-01-1970 07:01:21.381 T: 26.51999855041503 [C]; A:[4, -40, 246]; H: 62.16864013671875
SENSE daac 153 01-01-1970 07:01:17.191 T: 26.64480018615722 [C]; A:[2, 14, 238]; H: 64.8465576171875
SENSE daad 153 01-01-1970 07:01:26.550 T: 26.02079963684082 [C]; A:[0, 62, 196]; H: 67.26507568359375
SENSE daaa 154 01-01-1970 07:01:24.363 T: 26.39519882202148 [C]; A:[0, 6, 234]; H: 64.2972412109375
SENSE daab 154 01-01-1970 07:01:21.718 T: 26.51999855041503 [C]; A:[6, -34, 246]; H: 62.16864013671875
SENSE daac 154 01-01-1970 07:01:17.527 T: 26.70719909667968 [C]; A:[4, 14, 238]; H: 64.8465576171875
SENSE daad 154 01-01-1970 07:01:26.884 T: 26.02079963684082 [C]; A:[6, 60, 196]; H: 67.26507568359375
SENSE daaa 155 01-01-1970 07:01:24.695 T: 26.39519882202148 [C]; A:[0, 8, 232]; H: 64.2972412109375
SENSE daab 155 01-01-1970 07:01:22.050 T: 26.51999855041503 [C]; A:[6, -38, 246]; H: 62.16864013671875
SENSE daac 155 01-01-1970 07:01:17.860 T: 26.64480018615722 [C]; A:[0, 14, 230]; H: 64.8465576171875
SENSE daad 155 01-01-1970 07:01:27.217 T: 26.02079963684082 [C]; A:[0, 64, 192]; H: 67.26507568359375
SENSE daaa 156 01-01-1970 07:01:25.027 T: 26.39519882202148 [C]; A:[4, 8, 238]; H: 64.2972412109375
SENSE daab 156 01-01-1970 07:01:22.382 T: 26.45759963989257 [C]; A:[0, -28, 252]; H: 62.16864013671875
SENSE daac 156 01-01-1970 07:01:18.194 T: 26.64480018615722 [C]; A:[2, 12, 236]; H: 64.8465576171875
SENSE daad 156 01-01-1970 07:01:27.552 T: 26.02079963684082 [C]; A:[4, 60, 194]; H: 67.2879638671875
SENSE daaa 157 01-01-1970 07:01:25.362 T: 26.39519882202148 [C]; A:[0, 8, 230]; H: 64.2667236328125
SENSE daab 157 01-01-1970 07:01:22.716 T: 26.51999855041503 [C]; A:[0, -32, 244]; H: 62.16864013671875
SENSE daac 157 01-01-1970 07:01:18.528 T: 26.64480018615722 [C]; A:[0, 14, 240]; H: 64.8465576171875
SENSE daad 157 01-01-1970 07:01:27.885 T: 26.02079963684082 [C]; A:[0, 62, 196]; H: 67.2879638671875
SENSE daaa 158 01-01-1970 07:01:25.696 T: 26.39519882202148 [C]; A:[0, 4, 220]; H: 64.2667236328125
SENSE daab 158 01-01-1970 07:01:23.050 T: 26.51999855041503 [C]; A:[4, -38, 246]; H: 62.16864013671875
SENSE daac 158 01-01-1970 07:01:18.862 T: 26.64480018615722 [C]; A:[2, 14, 234]; H: 64.8465576171875
SENSE daad 158 01-01-1970 07:01:28.218 T: 26.02079963684082 [C]; A:[0, 62, 196]; H: 67.2879638671875
SENSE daaa 159 01-01-1970 07:01:26.030 T: 26.39519882202148 [C]; A:[0, 6, 236]; H: 64.2667236328125
SENSE daab 159 01-01-1970 07:01:23.385 T: 26.51999855041503 [C]; A:[4, -40, 242]; H: 62.16864013671875
SENSE daac 159 01-01-1970 07:01:19.197 T: 26.64480018615722 [C]; A:[0, 16, 236]; H: 64.8465576171875
SENSE daad 159 01-01-1970 07:01:28.552 T: 26.02079963684082 [C]; A:[2, 58, 192]; H: 67.3184814453125
SENSE daaa 160 01-01-1970 07:01:26.361 T: 26.39519882202148 [C]; A:[0, 6, 228]; H: 64.2667236328125
SENSE daab 160 01-01-1970 07:01:23.714 T: 26.51999855041503 [C]; A:[0, -30, 248]; H: 62.16864013671875
SENSE daac 160 01-01-1970 07:01:19.524 T: 26.64480018615722 [C]; A:[0, 14, 238]; H: 64.8465576171875
SENSE daad 160 01-01-1970 07:01:28.880 T: 26.02079963684082 [C]; A:[0, 62, 192]; H: 67.3184814453125
SENSE daaa 161 01-01-1970 07:01:26.690 T: 26.39519882202148 [C]; A:[0, 10, 226]; H: 64.2667236328125
SENSE daab 161 01-01-1970 07:01:24.046 T: 26.51999855041503 [C]; A:[0, -38, 244]; H: 62.16864013671875
SENSE daac 161 01-01-1970 07:01:19.862 T: 26.70719909667968 [C]; A:[0, 14, 232]; H: 64.8465576171875
SENSE daad 161 01-01-1970 07:01:29.220 T: 26.02079963684082 [C]; A:[0, 62, 188]; H: 67.3489990234375
SENSE daaa 162 01-01-1970 07:01:27.031 T: 26.39519882202148 [C]; A:[-4, 12, 230]; H: 64.2667236328125
SENSE daab 162 01-01-1970 07:01:24.384 T: 26.51999855041503 [C]; A:[2, -34, 246]; H: 62.16864013671875
SENSE daac 162 01-01-1970 07:01:20.194 T: 26.70719909667968 [C]; A:[0, 18, 236]; H: 64.8465576171875
SENSE daad 162 01-01-1970 07:01:29.550 T: 26.02079963684082 [C]; A:[0, 58, 192]; H: 67.3489990234375
SENSE daaa 163 01-01-1970 07:01:27.362 T: 26.33279991149902 [C]; A:[0, 6, 232]; H: 64.2667236328125
SENSE daab 163 01-01-1970 07:01:24.717 T: 26.51999855041503 [C]; A:[0, -32, 252]; H: 62.16864013671875
SENSE daac 163 01-01-1970 07:01:20.528 T: 26.64480018615722 [C]; A:[-6, 12, 236]; H: 64.8465576171875
SENSE daad 163 01-01-1970 07:01:29.883 T: 26.08319854736328 [C]; A:[0, 64, 194]; H: 67.37188720703125
SENSE daaa 164 01-01-1970 07:01:27.693 T: 26.39519882202148 [C]; A:[2, 6, 234]; H: 64.2667236328125
SENSE daab 164 01-01-1970 07:01:25.047 T: 26.51999855041503 [C]; A:[0, -32, 244]; H: 62.16864013671875
SENSE daac 164 01-01-1970 07:01:20.859 T: 26.64480018615722 [C]; A:[0, 12, 228]; H: 64.8465576171875
SENSE daad 164 01-01-1970 07:01:30.219 T: 26.02079963684082 [C]; A:[0, 62, 192]; H: 67.37188720703125
SENSE daaa 165 01-01-1970 07:01:28.031 T: 26.39519882202148 [C]; A:[0, 8, 224]; H: 64.2667236328125
SENSE daab 165 01-01-1970 07:01:25.385 T: 26.51999855041503 [C]; A:[2, -38, 246]; H: 62.16864013671875
SENSE daac 165 01-01-1970 07:01:21.197 T: 26.64480018615722 [C]; A:[0, 14, 234]; H: 64.8465576171875
SENSE daad 165 01-01-1970 07:01:30.555 T: 26.08319854736328 [C]; A:[0, 58, 190]; H: 67.40240478515625
SENSE daaa 166 01-01-1970 07:01:28.366 T: 26.33279991149902 [C]; A:[0, 10, 230]; H: 64.2667236328125
SENSE daab 166 01-01-1970 07:01:25.721 T: 26.51999855041503 [C]; A:[0, -40, 238]; H: 62.16864013671875
SENSE daac 166 01-01-1970 07:01:21.532 T: 26.64480018615722 [C]; A:[4, 4, 228]; H: 64.8465576171875
SENSE daad 166 01-01-1970 07:01:30.890 T: 26.08319854736328 [C]; A:[0, 56, 190]; H: 67.43292236328125
SENSE daaa 167 01-01-1970 07:01:28.705 T: 26.39519882202148 [C]; A:[0, 12, 230]; H: 64.2667236328125
SENSE daab 167 01-01-1970 07:01:26.061 T: 26.51999855041503 [C]; A:[6, -30, 248]; H: 62.16864013671875
SENSE daac 167 01-01-1970 07:01:21.872 T: 26.64480018615722 [C]; A:[2, 12, 232]; H: 64.8770751953125
SENSE daad 167 01-01-1970 07:01:31.229 T: 26.02079963684082 [C]; A:[0, 62, 190]; H: 67.43292236328125
SENSE daaa 168 01-01-1970 07:01:29.043 T: 26.39519882202148 [C]; A:[0, 4, 232]; H: 64.2362060546875
SENSE daab 168 01-01-1970 07:01:26.397 T: 26.51999855041503 [C]; A:[0, -32, 240]; H: 62.16864013671875
SENSE daac 168 01-01-1970 07:01:22.213 T: 26.70719909667968 [C]; A:[2, 6, 236]; H: 64.8770751953125
